nebožtíci	icítžoben	ne-bož-t-íc-i			
lavici	icival	lav-ic-i			
slavíci	icívals	slavíc-i			
borovici	icivorob	bor-ov-ic-i			
mluvící	ícívulm	mluv-íc-í			
pozici	icizop	pozic-i			
dispozici	icizopsid	dis-pozic-i			
lžíci	icížl	lžíc-i			
thajci	icjaht	thaj-c-i			
malajci	icjalam	malaj-c-i			
prodejci	icjedorp	pro-d-ej-c-i			
vejci	icjev	vej-c-i			
akci	icka	akc-i			
akcí	ícka	akc-í			
redakci	ickader	redakc-i			
reakci	ickaer	re-akc-i			
reakcí	íckaer	re-akc-í			
abstrakcí	íckartsba	ab-s-trak-c-í			
distrakcí	íckartsid	dis-trak-c-í			
transakci	ickasnart	trans-akc-i			
konfekci	ickefnok	kon-fekc-i			
kolekcí	íckelok	ko-lekc-í			
direkci	ickerid	di-rek-c-i			
korekci	ickerok	ko-rek-c-i			
protekci	icketorp	pro-tek-c-i			
fikcí	íckif	fik-c-í			
funkci	icknuf	funkc-i			
funkcí	ícknuf	funkc-í			
dedukcí	íckuded	de-duk-c-í			
reprodukcí	íckudorper	re-pro-duk-c-í			
konstrukci	ickurtsnok	kon-strukc-i			
rekonstrukci	ickurtsnoker	re-kon-strukc-i			
dělostřelci	icleřtsolěd	děl-o-střel-c-i			
kostelci	icletsok	kostelc-i			
velcí	íclev	vel-c-í			
vlci	iclv	vlc-i			
rámci	icmár	rám-c-i			
zájemci	icmejáz	zá-jem-c-i			
příjemci	icmejířp	pří-jem-c-i			
němci	icměn	něm-c-i			
financí	ícnanif	financ-í			
zaměstnanci	icnantsěmaz	za-měst-n-an-c-i			
tolerancí	ícnarelot	toler-anc-í			
záchranci	icnarhcáz	zá-chran-c-i			
ochránci	icnárhco	o-chrán-c-i			
bratranci	icnartarb	bratr-anc-i			
šanci	icnaš	šanc-i			
šancí	ícnaš	šanc-í			
trestanci	icnatsert	trest-a-n-c-i			
zatracenci	icnecartaz	za-trac-en-c-i			
licencí	ícnecil	licenc-í			
kadenci	icnedak	kad-enc-i			
mládenci	icnedálm	mlád-en-c-i			
evidenci	icnedive	evid-enc-i			
transcendenci	icnednecsnart	tran-scend-enc-i			
tendenci	icnednet	tend-enc-i			
korespondenci	icnednopserok	ko-respond-enc-i			
inteligenci	icnegiletni	intelig-enc-i			
kontingencí	ícnegnitnok	konting-enc-í			
urgenci	icnegru	urg-enc-i			
milenci	icnelim	mil-en-c-i			
stoupenci	icnepuots	stoup-en-c-i			
konferenci	icnerefnok	kon-fer-enc-i			
konkurenci	icneruknok	konkur-enc-i			
kompetenci	icnetepmok	kompet-enc-i			
vlastenci	icnetsalv	vlast-en-c-i			
existenci	icnetsixe	exist-enc-i			
prevenci	icneverp	pre-venc-i			
prevencí	ícneverp	pre-venc-í			
frekvencí	ícnevkerf	frekvenc-í			
zločinci	icničolz	zl-o-čin-c-i			
jedinci	icnidej	jedin-c-i			
minci	icnim	minc-i			
prosinci	icnisorp	prosinc-i			
cizinci	icnizic	ciz-in-c-i			
cizinci	icnizic	ciz-inc-i			
konci	icnok	konc-i			
japonci	icnopaj	japon-c-i			
slunci	icnuls	slunc-i			
sluncí	ícnuls	slun-c-í			
lehýncí	ícnýhel	leh-ýnc-í			
mloci	icolm	mloc-i			
moci	icom	moc-i			
mocí	ícom	moc-í			
namoci	icoman	na-moc-i			
emocí	ícome	emoc-í			
nemoci	icomen	ne-moc-i			
nemocí	ícomen	ne-moc-í			
roznemoci	icomenzor	roz-ne-moc-i			
přemoci	icomeřp	pře-moc-i			
domoci	icomod	do-moc-i			
mermomocí	ícomomrem	merm-o-moc-í			
pomoci	icomop	po-moc-i			
pomocí	ícomop	po-moc-í			
napomoci	icomopan	na-po-moc-i			
odpomoci	icomopdo	od-po-moc-i			
dopomoci	icomopod	do-po-moc-i			
vypomoci	icomopyv	vy-po-moc-i			
vymoci	icomyv	vy-moc-i			
zmoci	icomz	z-moc-i			
bezmoci	icomzeb	bez-moc-i			
rozmoci	icomzor	roz-moc-i			
vzmoci	icomzv	vz-moc-i			
noci	icon	noc-i			
nocí	ícon	noc-í			
půlnoci	iconlůp	půl-noc-i			
divocí	ícovid	div-oc-í			
koncepcí	ícpecnok	kon-cep-c-í			
kupci	icpuk	kup-c-i			
zástupci	icputsáz	zá-stup-c-i			
koberci	icrebok	kober-c-i			
koberci	icrebok	koberc-i			
výherci	icrehýv	vý-her-c-i			
odpůrci	icrůpdo	od-půr-c-i			
turci	icrut	turc-i			
kruciturci	icruticurk	kruci-turci			
pásci	icsáp	pásc-i			
plátci	ictálp	plát-c-i			
světci	ictěvs	svět-c-i			
otci	icto	otc-i			
distribuci	icubirtsid	dis-tribu-c-i			
kluci	iculk	kluc-i			
žádoucí	ícuodáž	žád-ou-c-í			
vedoucí	ícuodev	ved-oucí			
budoucí	ícuodub	bud-ouc-í			
tlouci	icuolt	tlouc-i			
natlouci	icuoltan	na-tlouc-i			
zatlouci	icuoltaz	za-tlouc-i			
odtlouci	icuoltdo	od-tlouc-i			
přetlouci	icuolteřp	pře-tlouc-i			
přitlouci	icuoltiřp	při-tlouc-i			
otlouci	icuolto	o-tlouc-i			
dotlouci	icuoltod	do-tlouc-i			
potlouci	icuoltop	po-tlouc-i			
protlouci	icuoltorp	pro-tlouc-i			
stlouci	icuolts	s-tlouc-i			
utlouci	icuoltu	u-tlouc-i			
vtlouci	icuoltv	v-tlouc-i			
vytlouci	icuoltyv	vy-tlouc-i			
ztlouci	icuoltz	z-tlouc-i			
roztlouci	icuoltzor	roz-tlouc-i			
olomouci	icuomolo	olomouc-i			
planoucí	ícuonalp	plan-ou-c-í			
linoucí	ícuonil	lin-ouc-í			
tonoucí	ícuonot	ton-ou-c-í			
horoucí	ícuoroh	hor-ou-c-í			
třesoucí	ícuoseřt	třes-ou-c-í			
matoucí	ícuotam	mat-ou-c-í			
kvetoucí	ícuotevk	kvet-ou-c-í			
rostoucí	ícuotsor	rost-ou-c-í			
pavouci	icuovap	pavouc-i			
živoucí	ícuoviž	ži-v-ou-c-í			
praživoucí	ícuovižarp	pra-ži-v-ou-c-í			
restituci	icutitser	re-stitu-c-i			
plavci	icvalp	plav-c-i			
hvězdopravci	icvarpodzěvh	hvězd-o-prav-c-i			
myslivci	icvilsym	mysl-iv-c-i			
jednotlivci	icviltondej	jedn-ot-liv-c-i			
ovcí	ícvo	ovc-í			
lovci	icvol	lov-c-i			
novokantovci	icvotnakovon	nov-o-kant-ov-c-i			
strýci	icýrts	strýc-i			
horolezci	iczeloroh	hor-o-lez-c-i			
či	ič	či			
chundeláči	ičálednuhc	chundel-áč-i			
pláči	ičálp	pláč-i			
tlačí	íčalt	tlač-í			
netlačí	íčalten	ne-tlač-í			
pavlačí	íčalvap	pavlač-í			
jinačí	íčanij	jin-ač-í			
onačí	íčano	onač-í			
chlupáči	ičápulhc	chlup-áč-i			
ráčí	íčár	ráč-í			
hráči	ičárh	hrá-č-i			
stačí	íčats	stač-í			
nestačí	íčatsen	ne-stač-í			
vystačí	íčatsyv	vy-stač-í			
přechovávači	ičavávohceřp	pře-chov-á-v-a-č-i			
pokrývači	ičavýrkop	po-krý-v-a-č-i			
vrabčí	íčbarv	vrab-č-í			
svědčí	íčděvs	s-věd-č-í			
bečí	íčeb	beč-í			
vděčí	íčědv	v-děč-í			
ječí	íčej	ječ-í			
klečí	íčelk	kleč-í			
něčí	íčěn	ně-č-í			
péči	ičép	péč-i			
nebezpečí	íčepzeben	ne-bez-peč-í			
nebezpečí	íčepzeben	ne-bezp-eč-í			
řeči	ičeř	řeč-i			
řečí	íčeř	řeč-í			
nechči	ičhcen	ne-chč-i			
lehčí	íčhel	leh-č-í			
čičičí	íčičič	či-či-čí			
kočičí	íčičok	koč-ič-í			
holiči	ičiloh	hol-i-č-i			
zahraničí	íčinarhaz	za-hran-ič-í			
zničí	íčinz	z-ni-č-í			
trapiči	ičipart	trap-i-č-i			
lupiči	ičipul	lup-ič-i			
meziříčí	íčířizem	mezi-říč-í			
křičí	íčiřk	křič-í			
poříčí	íčířop	po-říč-í			
hasiči	ičisah	has-i-č-i			
mlčí	íčlm	mlč-í			
tančí	íčnat	tanč-í			
mravenčí	íčnevarm	mraven-č-í			
zvenčí	íčnevz	z-ven-č-í			
řinčí	íčniř	řinč-í			
končí	íčnok	kon-č-í			
skončí	íčnoks	s-konč-í			
oči	ičo	oč-i			
očí	íčo	oč-í			
obočí	íčobo	ob-oč-í			
kočí	íčok	koč-í			
skočí	íčoks	skoč-í			
močí	íčom	moč-í			
překročí	íčorkeřp	pře-kroč-í			
výročí	íčorýv	vý-roč-í			
točí	íčot	toč-í			
zatočí	íčotaz	za-toč-í			
netočí	íčoten	ne-toč-í			
dozorčí	íčrozod	do-zor-č-í			
zurčí	íčruz	zurč-í			
učí	íču	uč-í			
naučí	íčuan	n-auč-í			
naučí	íčuan	na-uč-í			
bučí	íčub	buč-í			
hučí	íčuh	huč-í			
mučí	íčum	muč-í			
kňučí	íčuňk	kňuč-í			
papuči	ičupap	papuč-i			
ručí	íčur	ruč-í			
náručí	íčurán	ná-ruč-í			
bručí	íčurb	bruč-í			
neručí	íčuren	ne-ruč-í			
příručí	íčurířp	pří-ruč-í			
kručí	íčurk	kruč-í			
vůči	ičův	vůči			
vlaštovčí	íčvotšalv	vlašt-ov-č-í			
mluvčí	íčvulm	mluv-č-í			
syčí	íčys	syč-í			
hezčí	íčzeh	hez-č-í			
hadi	idah	had-i			
hladí	ídalh	hlad-í			
mládí	ídálm	mlád-í			
pádí	ídáp	pád-í			
rádi	idár	rád-i			
kamarádi	idáramak	kamarád-i			
neradi	idaren	ne-rad-i			
hradí	ídarh	hrad-í			
nenahradí	ídarhanen	ne-na-hrad-í			
uhradí	ídarhu	u-hrad-í			
řádí	ídář	řád-í			
nářadí	ídařán	ná-řad-í			
neřádi	idářen	ne-řád-i			
pořadí	ídařop	po-řad-í			
vadí	ídav	vad-í			
nevadí	ídaven	ne-vad-í			
přivádí	ídáviřp	při-vád-í			
neprovádí	ídávorpen	ne-pro-vád-í			
svádí	ídávs	s-vád-í			
uvádí	ídávu	u-vád-í			
jedí	ídej	j-ed-í			
hledí	ídelh	hled-í			
nehledí	ídelhen	ne-hled-í			
hnědí	íděnh	hněd-í			
snědí	íděns	sněd-í			
prostředí	ídeřtsorp	pro-střed-í			
ústředí	ídeřtsú	ú-střed-í			
sedí	ídes	sed-í			
nesedí	ídesen	ne-sed-í			
sousedi	idesuos	sou-sed-i			
šedi	ideš	šed-i			
vědí	íděv	věd-í			
nevědí	íděven	ne-v-ěd-í			
odpovědi	iděvopdo	od-po-věd-i			
odpovědí	íděvopdo	od-po-věd-í			
výpovědi	iděvopýv	vý-po-věd-i			
zpovědi	iděvopz	z-po-věd-i			
lidi	idil	lid-i			
lidí	ídil	lid-í			
řídí	ídíř	říd-í			
vyřídí	ídířyv	vy-říd-í			
vidí	ídiv	vid-í			
nenávidí	ídivánen	ne-ná-vid-í			
nevidí	ídiven	ne-vid-í			
uvidí	ídivu	u-vid-í			
jdi	idj	jd-i			
rejdí	ídjer	rejd-í			
osvobodí	ídobovso	o-svobod-í			
hodí	ídoh	hod-í			
chodí	ídohc	chod-í			
nechodí	ídohcen	ne-chod-í			
neprochodí	ídohcorpen	ne-pro-chod-í			
přihodí	ídohiřp	při-hod-í			
pohodí	ídohop	po-hod-í			
škodí	ídokš	škod-í			
nepoškodí	ídokšopen	ne-po-škod-í			
lodi	idol	lod-i			
lodí	ídol	lod-í			
vzducholodi	idolohcudzv	vz-duch-o-lod-i			
vzducholodí	ídolohcudzv	vz-duch-o-lod-í			
modi	idom	modi			
rodí	ídor	rod-í			
brodí	ídorb	brod-í			
hrdi	idrh	hrd-i			
smrdí	ídrms	smrd-í			
zasmrdí	ídrmsaz	za-smrd-í			
haraburdí	ídrubarah	haraburd-í			
tvrdí	ídrvt	tvrd-í			
dotvrdí	ídrvtod	do-tvrd-í			
potvrdí	ídrvtop	po-tvrd-í			
budí	ídub	bud-í			
probudí	íduborp	pro-bud-í			
neochudí	íduhcoen	ne-o-chud-í			
Yehudi	iduheY	Yehudi			
velbloudí	íduolblev	velbloud-í			
soudí	íduos	soud-í			
usoudí	íduosu	u-soud-í			
hrudi	idurh	hrud-i			
stydí	ídyts	styd-í			
zdi	idz	zd-i			
jezdí	ídzej	jezd-í			
nejezdí	ídzejen	ne-jezd-í			
souhvězdí	ídzěvhuos	sou-hvězd-í			
vraždi	idžarv	vraž-d-i			
zavraždí	ídžarvaz	za-vraž-d-í			
přijíždí	ídžíjiřp	při-jížd-í			
projíždí	ídžíjorp	pro-jížd-í			
polizei	iezilop	polizei			
Hidvegi	igevdiH	Hidvegi			
čchi	ihcč	čchi			
chci	ichc	chc-i			
nechci	ichcen	ne-chc-i			
kolumbii	iibmulok	kolumbi-i			
farmacii	iicamraf	farmac-i-i			
grácii	iicárg	grác-i-i			
policii	iicilop	polic-i-i			
akcií	íicka	akci-í			
francii	iicnarf	franc-i-i			
tragédií	íidégart	trag-éd-i-í			
médií	íidém	médi-í			
leopoldii	iidlopoel	leopoldii			
indii	iidni	ind-i-i			
melodií	íidolem	melod-i-í			
studií	íiduts	stud-i-í			
stenografií	íifargonets	steno-graf-i-í			
fotografii	iifargotof	foto-graf-i-i			
fotografií	íifargotof	foto-graf-i-í			
filozofii	iifozolif	filo-zof-i-i			
filozofií	íifozolif	fil-o-zofi-í			
filozofií	íifozolif	filo-zof-i-í			
strategii	iigetarts	strateg-i-i			
belgii	iigleb	belgi-i			
psychologii	iigolohcysp	psycho-log-i-i			
psychologií	íigolohcysp	psycho-log-i-í			
sociologii	iigoloicos	socio-log-i-i			
sociologií	íigoloicos	socio-log-i-í			
technologii	iigolonhcet	techn-o-log-i-i			
technologií	íigolonhcet	techn-o-log-i-í			
terminologii	iigolonimret	termino-log-i-i			
energii	iigrene	energ-i-i			
energií	íigrene	energ-i-í			
anarchii	iihcrana	an-arch-i-i			
xxiii	iiixx	x-x-i-i-i			
itálii	iiláti	itál-i-i			
kamélií	íilémak	kaméli-í			
anglii	iilgna	angl-i-i			
lilií	íilil	lili-í			
fosilií	íilisof	fosil-i-í			
fólii	iilóf	fóli-i			
anatólii	iilótana	anatól-i-i			
premií	íimerp	prem-i-í			
prémií	íimérp	prém-i-í			
gastronomii	iimonortsag	gastr-o-nom-i-i			
autonomii	iimonotua	auto-nom-i-i			
anatomii	iimotana	ana-tom-i-i			
mumii	iimum	mumi-i			
británii	iinátirb	brit-án-i-i			
wislizenii	iinezilsiw	wislizenii			
harmonii	iinomrah	harmon-i-i			
terapii	iiparet	terap-i-i			
kopii	iipok	kop-i-i			
kopií	íipok	kop-i-í			
rupií	íipur	rupi-í			
malárii	iirálam	malár-i-i			
alexandrii	iirdnaxela	alexandr-i-i			
rafinerií	íirenifar	rafin-eri-í			
graessnerii	iirenssearg	graessnerii			
sérii	iirés	séri-i			
tapiserií	íiresipat	tapiser-i-í			
empirii	iiripme	empir-i-i			
teorii	iiroet	teor-i-i			
teorii	iiroet	teori-i			
teorií	íiroet	teor-i-í			
kategorií	íirogetak	kategor-i-í			
historii	iirotsih	histor-i-i			
historií	íirotsih	histor-i-í			
mandžurii	iiruždnam	mandžur-i-i			
persii	iisrep	pers-i-i			
sympatií	íitapmys	sym-pat-i-í			
laitii	iitial	laitii			
bolívii	iivílob	bolív-i-i			
fantazii	iizatnaf	fantaz-i-i			
ji	ij	j-i			
jí	íj	j-í			
podobají	íjabodop	po-dob-aj-í			
mrcají	íjacrm	mrc-aj-í			
dají	íjad	d-aj-í			
nakládají	íjadálkan	na-klád-aj-í			
pokládají	íjadálkop	po-klád-aj-í			
skládají	íjadálks	s-klád-aj-í			
převládají	íjadálveřp	pře-vlád-aj-í			
vynadají	íjadanyv	vy-na-d-aj-í			
spadají	íjadaps	s-pad-aj-í			
vypadají	íjadapyv	vy-pad-aj-í			
nevypadají	íjadapyven	ne-vy-pad-aj-í			
pořádají	íjadářop	po-řád-aj-í			
střádají	íjadářts	střád-aj-í			
žádají	íjadáž	žád-aj-í			
požádají	íjadážop	po-žád-aj-í			
hledají	íjadelh	hled-aj-í			
nedají	íjaden	ne-d-a-j-í			
zvedají	íjadevz	z-ved-aj-í			
přidají	íjadiřp	při-d-a-j-í			
střídají	íjadířts	stříd-aj-í			
povídají	íjadívop	po-víd-aj-í			
odpovídají	íjadívopdo	od-po-víd-aj-í			
údaji	ijadú	ú-daj-i			
vdají	íjadv	v-d-aj-í			
pomáhají	íjahámop	po-máh-aj-í			
neváhají	íjaháven	ne-váh-aj-í			
utichají	íjahcitu	u-tich-aj-í			
čuchají	íjahcuč	čuch-aj-í			
naslouchají	íjahcuolsan	na-slouch-aj-í			
poslouchají	íjahcuolsop	po-slouch-aj-í			
běhají	íjahěb	běh-aj-í			
dobíhají	íjahíbod	do-bíh-aj-í			
ubíhají	íjahíbu	u-bíh-aj-í			
stíhají	íjahíts	stíh-aj-í			
utrhají	íjahrtu	u-trh-aj-í			
kvákají	íjakávk	kvák-aj-í			
čekají	íjakeč	ček-aj-í			
štěkají	íjakětš	štěk-aj-í			
podnikají	íjakindop	pod-nik-aj-í			
pronikají	íjakinorp	pro-nik-aj-í			
vznikají	íjakinzv	vz-nik-aj-í			
říkají	íjakíř	řík-aj-í			
neříkají	íjakířen	ne-řík-aj-í			
třískají	íjaksířt	třísk-aj-í			
tryskají	íjaksyrt	trysk-aj-í			
koukají	íjakuok	kouk-aj-í			
týkají	íjakýt	týk-aj-í			
netýkají	íjakýten	ne-týk-aj-í			
hodlají	íjaldoh	hodl-aj-í			
dělají	íjalěd	děl-aj-í			
nedělají	íjalěden	ne-děl-aj-í			
volají	íjalov	vol-aj-í			
nezavolají	íjalovazen	ne-za-vol-a-j-í			
nevolají	íjaloven	ne-vol-aj-í			
mají	íjam	m-aj-í			
nemají	íjamen	ne-m-aj-í			
nezajímají	íjamíjazen	ne-za-jím-aj-í			
projednají	íjandejorp	pro-jedn-aj-í			
znamenají	íjanemanz	znam-en-aj-í			
začínají	íjaníčaz	za-čín-aj-í			
prolínají	íjanílorp	pro-lín-aj-í			
zhasínají	íjanísahz	z-has-í-n-aj-í			
konají	íjanok	kon-aj-í			
znají	íjanz	zn-aj-í			
neznají	íjanzen	ne-zn-aj-í			
rozeznají	íjanzezor	roze-zn-aj-í			
vyznají	íjanzyv	vy-zn-aj-í			
ráji	ijár	ráj-i			
hrají	íjarh	hra-j-í			
natírají	íjarítan	na-tír-aj-í			
zavírají	íjarívaz	za-vír-aj-í			
otevírají	íjaríveto	ote-vír-aj-í			
otvírají	íjarívto	ot-vír-aj-í			
kraji	ijark	kraj-i			
nenakrájí	íjárkanen	ne-na-kráj-í			
okraji	ijarko	o-kraj-i			
krákorají	íjarokárk	krákor-aj-í			
zajásají	íjasájaz	za-jás-aj-í			
létají	íjatél	lét-aj-í			
netají	íjaten	ne-taj-í			
počítají	íjatíčop	po-čít-aj-í			
lítají	íjatíl	lít-aj-í			
nelítají	íjatílen	ne-lít-aj-í			
drkotají	íjatokrd	drk-ot-aj-í			
reptají	íjatper	rept-aj-í			
stáji	ijáts	stáj-i			
chlastají	íjatsalhc	chlast-aj-í			
chytají	íjatyhc	chyt-aj-í			
škytají	íjatykš	škyt-aj-í			
dávají	íjavád	d-á-v-aj-í			
vyhledávají	íjavádelhyv	vy-hled-á-v-aj-í			
nevyhledávají	íjavádelhyven	ne-vy-hled-á-v-aj-í			
nedávají	íjaváden	ne-d-á-v-aj-í			
dodávají	íjavádod	do-d-á-v-aj-í			
prodávají	íjavádorp	pro-d-á-v-aj-í			
vydávají	íjavádyv	vy-d-á-v-aj-í			
nechávají	íjaváhcen	nech-á-v-aj-í			
očekávají	íjavákečo	o-ček-á-v-aj-í			
získávají	íjaváksíz	získ-á-v-aj-í			
utkávají	íjaváktu	u-tk-á-v-aj-í			
dělávají	íjaválěd	děl-á-v-aj-í			
vydělávají	íjaválědyv	vy-děl-á-v-aj-í			
vyvolávají	íjaválovyv	vy-vol-á-v-aj-í			
sjednávají	íjavándejs	s-jedn-á-v-aj-í			
zaměstnávají	íjavántsěmaz	za-měst-n-á-v-aj-í			
srovnávají	íjavánvors	s-rov-n-á-v-aj-í			
uznávají	íjavánzu	u-zn-á-v-aj-í			
ucpávají	íjavápcu	u-cp-á-v-aj-í			
odehrávají	íjavárhedo	ode-hrá-v-aj-í			
přelétávají	íjavátéleřp	pře-lét-á-v-aj-í			
připočítávají	íjavátíčopiřp	při-po-čít-á-v-aj-í			
stávají	íjaváts	stá-v-aj-í			
zastávají	íjavátsaz	za-stá-v-aj-í			
zaostávají	íjavátsoaz	za-o-stá-v-aj-í			
dostávají	íjavátsod	do-stá-v-aj-í			
vlévají	íjavélv	v-lé-v-aj-í			
dívají	íjavíd	dív-aj-í			
usmívají	íjavímsu	u-smí-v-aj-í			
přihřívají	íjavířhiřp	při-hřív-aj-í			
přežívají	íjavížeřp	pře-ží-v-aj-í			
prožívají	íjavížorp	pro-ží-v-aj-í			
používají	íjavížuop	pou-ží-v-aj-í			
chovají	íjavohc	chov-aj-í			
trvají	íjavrt	trv-aj-í			
zabývají	íjavýbaz	za-bý-v-aj-í			
vyplývají	íjavýlpyv	vy-plý-v-aj-í			
skrývají	íjavýrks	s-krý-v-aj-í			
neskrývají	íjavýrksen	ne-s-krý-v-aj-í			
vylézají	íjazélyv	vy-léz-aj-í			
nevyrábějí	íjěbáryven	ne-vy-ráb-ěj-í			
hlouběji	ijěbuolh	hloub-ěji			
chybějí	íjěbyhc	chyb-ěj-í			
obracejí	íjecarbo	ob-rac-ej-í			
ztrácejí	íjecártz	z-trác-ej-í			
vracejí	íjecarv	vrac-ej-í			
nevracejí	íjecarven	ne-vrac-ej-í			
hladčeji	iječdalh	hlad-č-eji			
lehčeji	iječhel	leh-č-eji			
naději	ijědan	na-děj-i			
raději	ijědar	rad-ěji			
nejraději	ijědarjen	nej-rad-ěji			
provádějí	íjědávorp	pro-vád-ěj-í			
uvádějí	íjědávu	u-vád-ěj-í			
idejí	íjedi	idej-í			
zloději	ijědolz	zl-o-děj-i			
prodeji	ijedorp	pro-d-ej-i			
později	ijědzop	pozd-ěji			
přijíždějí	íjědžíjiřp	při-jížd-ěj-í			
její	íjej	je-j-í			
vyvíjejí	íjejívyv	vy-víj-e-j-í			
dokonaleji	ijelanokod	do-kon-a-l-eji			
vřeleji	ijeleřv	vř-e-l-eji			
veseleji	ijelesev	vesel-eji			
rychleji	ijelhcyr	rychl-eji			
podílejí	íjelídop	po-díl-ej-í			
umějí	íjěmu	um-ěj-í			
rozumějí	íjěmuzor	roz-um-ě-j-í			
nerozumějí	íjěmuzoren	ne-ro-zum-ě-j-í			
nejí	íjen	ne-j-í			
prohánějí	íjěnáhorp	pro-hán-ě-j-í			
vyhánějí	íjěnáhyv	vy-hán-ěj-í			
nejbezpečněji	ijěnčepzebjen	nej-bez-peč-n-ěji			
chladněji	ijěndalhc	chlad-n-ěj-i			
důkladněji	ijěndalkůd	dů-klad-n-ěji			
bezprostředněji	ijěndeřtsorpzeb	bez-pro-střed-n-ěji			
nejvlídněji	ijěndílvjen	nej-vlíd-n-ěji			
laciněji	ijěnical	lac-in-ěji			
účelněji	ijěnlečú	ú-čel-n-ěji			
nejzřetelněji	ijěnleteřzjen	nej-zř-e-tel-n-ěji			
silněji	ijěnlis	sil-n-ě-j-i			
silněji	ijěnlis	sil-n-ěji			
obšírněji	ijěnríšbo	ob-šír-n-ěj-i			
jasněji	ijěnsaj	jas-n-ěji			
nejjasněji	ijěnsajjen	nej-jas-n-ěji			
bezbolestněji	ijěntselobzeb	bez-bol-est-n-ěji			
sebemravněji	ijěnvarmebes	s-eb-e-mrav-n-ěji			
správněji	ijěnvárps	s-práv-n-ěji			
pevněji	ijěnvep	pevn-ěji			
sebeprimitivněji	ijěnvitimirpebes	seb-e-primitiv-n-ěj-i			
důrazněji	ijěnzarůd	dů-raz-n-ěj-i			
výrazněji	ijěnzarýv	vý-raz-n-ěj-i			
krůpějí	íjěpůrk	krůp-ěj-í			
vytvářejí	íjeřávtyv	vy-tvář-ej-í			
nepřejí	íjeřpen	ne-př-ej-í			
závisejí	íjesiváz	zá-vis-ej-í			
musejí	íjesum	mus-ej-í			
přinášejí	íješániřp	při-náš-ej-í			
vynášejí	íješányv	vy-náš-ej-í			
nevěšejí	íješěven	ne-věš-ej-í			
tišeji	iješit	tiš-eji			
chtějí	íjěthc	cht-ěj-í			
hlasitěji	ijětisalh	hlas-it-ěji			
častěji	ijětsač	čast-ěji			
nejčastěji	ijětsačjen	nej-čas-t-ěj-i			
nejistěji	ijětsijen	ne-jist-ěj-i			
nepřipouštějí	íjětšuopiřpen	ne-při-poušt-ěj-í			
opouštějí	íjětšuopo	o-poušt-ěj-í			
upouštějí	íjětšuopu	u-poušt-ěj-í			
sykavěji	ijěvakys	syk-a-v-ěj-i			
pečlivěji	ijěvilčep	peč-liv-ěj-i			
horlivěji	ijěvilroh	hor-l-i-v-ě-ji			
sebepoctivěji	ijěvitcopebes	seb-e-po-ct-iv-ěj-i			
nejuctivěji	ijěvitcujen	nej-u-ct-i-v-ěj-i			
předcházejí	íjezáhcdeřp	před-cház-e-j-í			
odcházejí	íjezáhcdo	od-cház-ej-í			
přecházejí	íjezáhceřp	pře-cház-ej-í			
pocházejí	íjezáhcop	po-cház-ej-í			
vycházejí	íjezáhcyv	vy-cház-ej-í			
nabízejí	íjezíban	na-bíz-ej-í			
překážejí	íježákeřp	pře-káž-ej-í			
bijí	íjib	bi-j-í			
nezabijí	íjibazen	ne-za-bi-j-í			
gráciji	ijicárg	grác-ij-i			
policiji	ijicilop	polic-ij-i			
franciji	ijicnarf	franc-ij-i			
tragédijí	íjidégart	trag-éd-ij-í			
leopoldiji	ijidlopoel	leopoldiji			
indiji	ijidni	ind-ij-i			
melodijí	íjidolem	melod-ij-í			
studijí	íjiduts	stud-ij-í			
stenografijí	íjifargonets	steno-graf-ij-í			
fotografiji	ijifargotof	foto-graf-ij-i			
filozofiji	ijifozolif	filo-zof-ij-i			
filozofijí	íjifozolif	filo-zof-ij-í			
psychologiji	ijigolohcysp	psycho-log-ij-i			
psychologijí	íjigolohcysp	psycho-log-ij-í			
sociologiji	ijigoloicos	socio-log-ij-i			
sociologijí	íjigoloicos	socio-log-ij-í			
terminologiji	ijigolonimret	termino-log-ij-i			
anarchiji	ijihcrana	an-arch-ij-i			
itáliji	ijiláti	itál-ij-i			
angliji	ijilgna	angl-ij-i			
lilijí	íjilil	lilij-í			
anatóliji	ijilótana	anatól-ij-i			
autonomiji	ijimonotua	auto-nom-ij-i			
anatomiji	ijimotana	ana-tom-ij-i			
wislizeniji	ijinezilsiw	wislizeniji			
harmoniji	ijinomrah	harmon-ij-i			
kopijí	íjipok	kop-ij-í			
rupijí	íjipur	rupij-í			
maláriji	ijirálam	malár-ij-i			
alexandriji	ijirdnaxela	alexandr-ij-i			
graessneriji	ijirenssearg	graessneriji			
tapiserijí	íjiresipat	tapiser-ij-í			
empiriji	ijiripme	empir-ij-i			
teoriji	ijiroet	teor-ij-i			
teorijí	íjiroet	teor-ij-í			
kategorijí	íjirogetak	kategor-ij-í			
historiji	ijirotsih	histor-ij-i			
historijí	íjirotsih	histor-ij-í			
mandžuriji	ijiruždnam	mandžur-ij-i			
persiji	ijisrep	pers-ij-i			
sympatijí	íjitapmys	sym-pat-ij-í			
laitiji	ijitial	laitiji			
províjí	íjívorp	pro-víj-í			
svíjí	íjívs	s-víj-í			
vyvíjí	íjívyv	vy-víj-í			
rozvíjí	íjívzor	roz-víj-í			
fantaziji	ijizatnaf	fantaz-ij-i			
žijí	íjiž	ži-j-í			
použijí	íjižuop	po-u-ži-j-í			
