posouvat	tavuosop	po-sou-v-a-t|po-souv-a-t	SLAV|OUR		slav	"
zabývat	tavýbaz	za-bý-v-a-t|za-býv-a-t	SLAV|OUR		slav	
obracet	tecarbo	obrac-e-t|ob-rac-e-t	SLAV|OUR		our	
vědět	těděv	v-ěd-ě-t|věd-ě-t	OSTRAVA|SLAV		slav	
rozjet	tejzor	roz-je-t|roz-j-e-t	SLAV|OUR		slav	
předmět	těmdeřp	před-mět|předmět	OSTRAVA|OUR		ostrava	
smět	těms	smě-t|sm-ě-t	SLAV|OUR		our	
rozumět	těmuzor	roz-um-ě-t|rozum-ě-t|roz-um-ě-t	OSTRAVA|SLAV|OUR		our	
srozumět	těmuzors	s-rozum-ě-t|s-roz-um-ě-t	SLAV|OUR		our	
pět	těp	pět|pě-t	OSTRAVA|SLAV		homo	
zošklivět	těvilkšoz	z-oškliv-ě-t|z-oškl-iv-ě-t	OSTRAVA|SLAV		ostrava	
slíbit	tibíls	slíb-i-t|s-líb-i-t	SLAV|OUR		our	
zaslíbit	tibílsaz	za-slíb-i-t|za-s-líb-i-t	SLAV|OUR		our	
zlobit	tibolz	zl-ob-i-t|zlob-i-t	SLAV|OUR		slav	
působit	tibosůp	působ-i-t|pů-sob-i-t	SLAV|OUR		our	
způsobit	tibosůpz	z-pů-sob-i-t|z-působ-i-t|z-pů-sob-i-t	OSTRAVA|SLAV|OUR		our	
přizpůsobit	tibosůpziřp	při-z-působ-i-t|při-z-pů-sob-i-t	SLAV|OUR		our	
přesvědčit	tičděvseřp	pře-svědč-i-t|pře-s-věd-č-i-t	SLAV|OUR		our	
zničit	tičinz	z-ni-č-i-t|z-nič-i-t	OSTRAVA|SLAV		slav	
končit	tičnok	kon-č-i-t|konč-i-t	OSTRAVA|SLAV		slav	
určit	tičru	urč-i-t|urč-i-t|u-rč-i-t	OSTRAVA|SLAV|OUR		our	
naučit	tičuan	n-auč-i-t|na-uč-i-t|na-uč-i-t|na-uč-i-t	OSTRAVA|OSTRAVA|SLAV|OUR		our	
sladit	tidals	s-lad-i-t|slad-i-t	SLAV|SLAV		homo	
přezdít	tídzeřp	pře-z-dí-t|pře-zd-í-t	SLAV|SLAV	pře-zd-í-t	slav	
najít	tíjan	na-jí-t|na-jí-t|na-j-í-t	OSTRAVA|SLAV|OUR		our	
zajít	tíjaz	za-jí-t|za-j-í-t	SLAV|OUR		our	
předejít	tíjedeřp	přede-jí-t|přede-j-í-t	SLAV|OUR		our	
přejít	tíjeřp	pře-jí-t|pře-j-í-t	SLAV|OUR		our	
rozejít	tíjezor	roze-jí-t|roze-j-í-t	SLAV|OUR		our	
popojít	tíjopop	po-po-jí-t|popo-j-í-t	SLAV|OUR		our	
nalít	tílan	na-lí-t|na-l-í-t	SLAV|OUR		slav	
krášlit	tilšárk	kráš-l-i-t|krášl-i-t	SLAV|OUR		slav	
ulít	tílu	u-lít|u-lí-t	OSTRAVA|SLAV		homo	ulít mu kanár, ale nevim nevim jestli je to ten případ
šít	tíš	ší-t|-ší-t	SLAV|OUR		slav	
obohatit	titahobo	o-boh-at-i-t|obohat-i-t	SLAV|OUR		slav	
obrátit	titárbo	obrát-i-t|ob-rát-i-t	SLAV|OUR		our	
poobrátit	titárboop	po-obrát-i-t|po-ob-rát-i-t	SLAV|OUR		our	
zhodnotit	titondohz	z-hod-n-ot-i-t|z-hodn-ot-i-t	SLAV|OUR		slav	
stavit	tivats	s-tav-i-t|sta-v-i-t|stav-i-t|stav-i-t	SLAV|SLAV|SLAV|OUR		homo	
zastavit	tivatsaz	za-sta-v-i-t|za-sta-v-i-t|za-stav-i-t	OSTRAVA|SLAV|OUR		our	
živit	tiviž	ži-v-i-t|živ-i-t	OSTRAVA|SLAV		ostrava	
žít	tíž	ží-t|ž-í-t|ží-t	OSTRAVA|SLAV|SLAV		ostrava	
nažít	tížan	na-ž-í-t|na-ží-t	SLAV|SLAV		homo	žije/žne
dožít	tížod	do-ž-í-t|do-ží-t|do-ží-t	SLAV|SLAV|OUR		our	
požít	tížop	po-ž-í-t|po-ží-t	SLAV|SLAV	po-ží-t	slav	
prožít	tížorp	pro-ží-t|pro-ž-í-t|pro-ží-t	OSTRAVA|SLAV|SLAV		ostrava	
sžít	tížs	s-ž-í-t|s-ží-t	SLAV|SLAV	s-ží-t	slav	
použít	tížuop	použ-í-t|po-u-ží-t|po-u-ží-t	OSTRAVA|SLAV|OUR		our	
vyžít	tížyv	vy-ž-í-t|vy-ží-t	SLAV|SLAV	vy-ží-t	slav	
konflikt	tkilfnok	kon-flikt|konflikt	OSTRAVA|OUR		our	"
produkt	tkudorp	pro-dukt|pro-duk-t	OSTRAVA|OUR		ostrava	
prezident	tnedizerp	prezid-ent|prezident	OSTRAVA|OUR		ostrava	
agent	tnega	ag-ent|agent	OSTRAVA|OUR		our	
bankrot	torknab	bankrot|bank-rot	OUR|OUR	bank-rot	our	No já na to vlastně sama nemám názor. Co se líbí vám?
život	toviž	ži-v-ot|ži-vot	OSTRAVA|OUR		ostrava	
krást	tsárk	krást|krás-t	OSTRAVA|OUR		our	!
sníst	tsíns	snís-t|s-nís-t	OSTRAVA|OUR		our	
velikost	tsokilev	vel-ik-ost|velik-ost	OSTRAVA|OUR		ostrava	
událost	tsoládu	u-dá-l-ost|u-d-á-l-ost	OSTRAVA|OUR		our	
budoucnost	tsoncuodub	bud-ou-c-n-ost|bud-oucn-ost	OSTRAVA|OUR		ostrava	
skutečnost	tsončetuks	s-kut-eč-n-ost|skuteč-n-ost	OSTRAVA|OUR		our	
přítomnost	tsonmotířp	pří-t-o-m-n-ost|pří-tom-n-ost	OSTRAVA|OUR	pří-t-om-n-ost	chyba	
živnost	tsonviž	ži-v-n-ost|živ-n-ost	OSTRAVA|OUR		ostrava	
kout	tuok	kou-t|kout	SLAV|OUR		homo	
pronajmout	tuomjanorp	pro-na-jm-ou-t|pro-na-j-mou-t	SLAV|OUR		our	
obejmout	tuomjebo	obe-jm-ou-t|obe-j-mou-t	SLAV|OUR		our	
sejmout	tuomjes	se-jm-ou-t|se-j-mou-t	SLAV|OUR		our	
přijmout	tuomjiřp	při-jm-ou-t|při-j-mou-t	SLAV|OUR		our	
ujmout	tuomju	u-jm-ou-t|u-j-mou-t	SLAV|OUR		our	
zaujmout	tuomjuaz	za-u-jm-ou-t|za-u-j-mou-t	SLAV|OUR		our	
vyjmout	tuomjyv	vy-jm-ou-t|vy-j-mou-t	SLAV|OUR		our	
dopadnout	tuondapod	do-pad-n-ou-t|do-pad-nou-t|do-pad-nou-t	OSTRAVA|SLAV|OUR		our	
zvednout	tuondevz	zved-nou-t|z-ved-nou-t	SLAV|OUR		our	
nadzvednout	tuondevzdan	nad-z-ved-nou-t|nad-zved-nou-t	OSTRAVA|SLAV		ostrava	
shodnout	tuondohs	s-hod-n-ou-t|s-hod-nou-t|s-hod-nou-t	OSTRAVA|SLAV|OUR		our	
klenout	tuonelk	klen-ou-t|kle-nou-t	SLAV|OUR		our	
zaklenout	tuonelkaz	za-klen-ou-t|za-kle-nou-t	SLAV|OUR		our	
napomenout	tuonemopan	na-po-men-ou-t|na-po-me-nou-t	SLAV|OUR		our	
vytáhnout	tuonhátyv	vy-táh-n-ou-t|vy-táh-nou-t|vy-táh-nou-t	OSTRAVA|SLAV|OUR		our	
vytrhnout	tuonhrtyv	vy-trh-n-ou-t|vy-trh-nou-t|vy-trh-nou-t	OSTRAVA|SLAV|OUR		our	
obléknout	tuonkélbo	oblék-nou-t|ob-lék-nou-t	SLAV|OUR		our	
smrknout	tuonkrms	s-mrk-nou-t|smrk-nou-t	SLAV|SLAV		homo	ve smyslu smrákat to asi jde taky?
mnout	tuonm	mn-ou-t|m-nou-t	SLAV|OUR		our	
tonout	tuonot	ton-ou-t|to-nou-t	SLAV|OUR		our	
utonout	tuonotu	u-ton-ou-t|u-to-nou-t	SLAV|OUR		our	
rozepnout	tuonpezor	roze-pn-ou-t|roze-p-nou-t	SLAV|OUR		our	
připnout	tuonpiřp	při-pn-ou-t|při-p-nou-t	SLAV|OUR		our	
vypnout	tuonpyv	vy-pn-ou-t|vy-p-nou-t	SLAV|OUR		our	
nahrnout	tuonrhan	na-hrn-ou-t|na-hrn-ou-t|na-hr-nou-t	OSTRAVA|SLAV|OUR		our	
shrnout	tuonrhs	s-hrn-ou-t|s-hr-nou-t	SLAV|OUR		our	
vyhrnout	tuonrhyv	vy-hrn-ou-t|vy-hrn-ou-t|vy-hr-nou-t	OSTRAVA|SLAV|OUR		our	
rozhrnout	tuonrhzor	roz-hrn-ou-t|roz-hr-nou-t	SLAV|OUR		our	
usnout	tuonsu	u-sn-ou-t|u-s-nou-t	SLAV|OUR		our	
zatnout	tuontaz	za-tn-ou-t|za-t-nou-t	SLAV|OUR		our	
pokynout	tuonykop	po-kyn-ou-t|po-kyn-ou-t|po-ky-nou-t	OSTRAVA|SLAV|OUR		our	
opravdu	udvarpo	o-prav-d-u|o-prav-du	OSTRAVA|OUR		ostrava	
muzeu	uezum	muz-eu|muze-u	OSTRAVA|OSTRAVA	muze-u	ostrava	
gratuluju	ujulutarg	gratul-u-j-u|gratul-uj-u	OSTRAVA|OUR		our	
miláčku	ukčálim	mil-áč-k-u|mil-áčk-u	OSTRAVA|OUR		our	tentýž případ, milák nic není
vskutku	uktuksv	v-s-kut-k-u|v-skutk-u	OSTRAVA|OUR		our	
spolu	ulops	s-pol-u|spolu	OSTRAVA|OUR		our	
tajnému	uménjat	taj-n-é-mu|taj-n-ému	OSTRAVA|OUR		our	
většinou	uoništěv	vět-š-in-ou|větš-inou	OSTRAVA|OUR		ostrava	
tu	ut	t-u|tu	OSTRAVA|OUR		homo	
znovu	uvonz	z-nov-u|znovu	OSTRAVA|OUR		ostrava	
zpěv	věpz	z-pě-v|zpěv	OSTRAVA|OUR		our	"
mrtev	vetrm	mr-tev|mrtev	OSTRAVA|OUR		our	
jakoby	ybokaj	jak-o-by|jakoby	OSTRAVA|OUR		ostrava	"
kdy	ydk	kd-y|kdy	OSTRAVA|OUR		our	"
nikdy	ydkin	ni-kd-y|nikdy	OSTRAVA|OUR		ostrava	
všudy	ydušv	vš-u-dy|všud-y	OSTRAVA|OUR		our	
taky	ykat	taky|tak-y	OSTRAVA|OUR		ostrava	
anglicky	ykcilgna	angl-ic-k-y|angl-ick-y	OSTRAVA|OUR		our	"
anglický	ýkcilgna	angl-ic-k-ý|angl-ick-ý	OSTRAVA|OUR		our	"
tropický	ýkciport	trop-ic-k-ý|trop-ick-ý	OSTRAVA|OUR		our	
geometrický	ýkcirtemoeg	geo-metr-ic-k-ý|geometr-ick-ý	OSTRAVA|OUR	geo-metr-ick-ý	chyba	
klasický	ýkcisalk	klas-ic-k-ý|klasic-ký	OSTRAVA|OUR	klasic k ý	chyba	
politický	ýkcitilop	polit-ic-k-ý|politic-k-ý	OSTRAVA|OUR		ostrava	
prakticky	ykcitkarp	prakt-ic-k-y|praktick-y	OSTRAVA|OUR		ostrava	
vždycky	ykcydžv	vždy-ck-y|vždycky	OSTRAVA|OUR		our	
kapsičky	ykčispak	kaps-ič-k-y|kaps-ičk-y	OSTRAVA|OUR		our	
lehký	ýkhel	leh-k-ý|lehk-ý	OSTRAVA|OUR		ostrava	to je právě ten případ, že dřív bych to nechala v kuse :)
hodinky	yknidoh	hod-in-k-y|hodin-k-y	OSTRAVA|OUR		our	
slovanský	ýksnavols	slov-an-sk-ý|slovan-sk-ý	OSTRAVA|OUR		our	
náboženský	ýksnežobán	ná-bož-e-n-sk-ý|ná-bož-enský	OSTRAVA|OUR	ná-bož-en-sk-ý	chyba	
zpátky	yktápz	z-pát-k-y|zpát-ky	OSTRAVA|OUR		our	
hezky	ykzeh	hez-k-y|hezk-y	OSTRAVA|OUR		ostrava	
hezký	ýkzeh	hez-k-ý|hezk-ý	OSTRAVA|OUR		ostrava	
bývalý	ýlavýb	bý-v-a-l-ý|bý-val-ý	OSTRAVA|OUR		ostrava	
celý	ýlec	cel-ý|celý	OSTRAVA|OUR		ostrava	
štíhlý	ýlhítš	štíh-l-ý|štíhl-ý	OSTRAVA|OUR		our	
potměšilý	ýlišěmtop	po-tm-ě-ši-l-ý|po-tm-ě-šil-ý	OUR|OUR	po-tm-ě-ši-l-ý	our	
známý	ýmánz	zn-á-m-ý|zn-ám-ý	OSTRAVA|OUR		our	"
podobný	ýnbodop	po-dob-n-ý|podob-n-ý	OSTRAVA|OUR		our	
pravděpodobný	ýnbodopědvarp	prav-d-ě-po-dob-n-ý|pravd-ě-podob-n-ý	OSTRAVA|OUR		our	
vzácný	ýncázv	vzác-n-ý|vzácn-ý	OSTRAVA|OUR		our	
mocný	ýncom	moc-n-ý|moc-ný	OSTRAVA|OUR		ostrava	
skutečný	ýnčetuks	s-kut-eč-n-ý|skuteč-n-ý	OSTRAVA|OUR		our	
zbytečný	ýnčetybz	z-by-t-eč-n-ý|z-byt-eč-n-ý	OSTRAVA|OUR		ostrava	
záhadný	ýndaház	zá-had-n-ý|zá-had-ný	OSTRAVA|OUR		ostrava	
vlídný	ýndílv	vlíd-n-ý|vlídn-ý	OSTRAVA|OUR		our	
prázdný	ýndzárp	prázd-n-ý|prázdn-ý	OSTRAVA|OUR		our	
spokojený	ýnejokops	s-po-koj-en-ý|s-pokoj-en-ý	OSTRAVA|OUR		ostrava	
šílený	ýnelíš	šíl-en-ý|šíl-e-n-ý	OSTRAVA|OUR		our	
zavřeny	yneřvaz	za-vř-e-n-y|za-vř-en-y	OSTRAVA|OUR		ostrava	
dějiny	ynijěd	děj-in-y|dě-jiny	OSTRAVA|OUR		ostrava	
obyčejný	ýnječybo	obyč-ej-n-ý|ob-yčej-n-ý	OSTRAVA|OUR		ostrava	
smrtelný	ýnletrms	s-mr-tel-n-ý|smrt-eln-ý	OSTRAVA|OUR		our	
volný	ýnlov	vol-n-ý|vol-ný	OSTRAVA|OUR		ostrava	
špatný	ýntapš	špat-n-ý|špatn-ý	OSTRAVA|OUR		our	
možný	ýnžom	mož-n-ý|mož-ný	OSTRAVA|OUR		ostrava	
určitý	ýtičru	urč-it-ý|u-rč-i-t-ý	OSTRAVA|OUR		our	
zvědavý	ývaděvz	z-věd-a-v-ý|z-věd-av-ý	OSTRAVA|OUR		ostrava	
spolehlivý	ývilhelops	s-po-leh-l-iv-ý|s-po-leh-liv-ý	OSTRAVA|OUR		our	
mrtvý	ývtrm	mr-tv-ý|mrtv-ý	OSTRAVA|OUR		our	
rovněž	žěnvor	rov-n-ěž|rovněž	OSTRAVA|OUR		our	
