kostra	artsok	kost-ra	our-2.1k-uniffreqsample-lemmas.tsv			
kostrbatět	tětabrtsok	kostrb-at-ě-t	normalized_slav_verbs.tsv			
kostrbatý	ýtabrtsok	kostrbat-ý	our-2.1k-uniffreqsample-lemmas.tsv			
kostrč	črtsok	kostrč	normalized-MorfoCzech_dictionary.tsv			
kostýmovat	tavomýtsok	kostým-ova-t	normalized_slav_verbs.tsv			
kostýmy	ymýtsok	kostým-y	normalized-MorfoCzech_dictionary.tsv			
košatět	tětašok	koš-at-ě-t	normalized_slav_verbs.tsv			
košerovat	tavorešok	košer-ova-t	normalized_slav_verbs.tsv			
košíček	kečíšok	koš-íč-ek	normalized-MorfoCzech_dictionary.tsv	koš íček	OK	
košiláček	kečálišok	košil-áč-ek	normalized-MorfoCzech_dictionary.tsv			
košile	elišok	košil-e	our-1k-bandsample-lemmas.tsv			
košili	ilišok	košil-i	normalized-MorfoCzech_dictionary.tsv			
košíř	říšok	koš-íř	normalized-MorfoCzech_dictionary.tsv			
koště	ětšok	košt-ě	our-2k-bandsample-lemmas.tsv			
koštěte	etětšok	košt-ět-e	our-2k-bandsample-forms.tsv			
koštiště	ětšitšok	košt-išt-ě	normalized-MorfoCzech_dictionary.tsv			
koštovat	tavotšok	košt-ova-t	normalized_slav_verbs.tsv			
košumberskost	tsoksrebmušok	košumber-sk-ost	our-2.1k-uniffreqsample-lemmas.tsv			
kotálet	telátok	kotál-e-t	normalized_slav_verbs.tsv			
kotas	satok	kotas	our-2.1k-uniffreqsample-lemmas.tsv			
kotě	ětok	kot-ě	normalized-MorfoCzech_dictionary.tsv			
kotelnu	unletok	kotel-n-u	extension-for-ud		OK	
kotit	titok	kot-i-t	normalized_slav_verbs.tsv			
kotník	kíntok	kotník	our-2.1k-uniffreqsample-lemmas.tsv			
kotouč	čuotok	kotou-č	our-1k-bandsample-lemmas.tsv			
kótovat	tavotók	kót-ova-t	normalized_slav_verbs.tsv			
kotva	avtok	kotv-a	normalized-MorfoCzech_dictionary.tsv			
kotvit	tivtok	kotv-i-t	normalized_slav_verbs.tsv			
kotvu	uvtok	kotv-u	normalized-MorfoCzech_dictionary.tsv			
kouba	abuok	koub-a	extension-for-ud			
koubínková	ávokníbuok	koub-ínk-ov-á	our-2.1k-uniffreqsample-lemmas.tsv			
koubovi	ivobuok	koub-ovi	extension-for-ud			
kouby	ybuok	koub-y	extension-for-ud			
kouč	čuok	kouč	our-2.1k-uniffreqsample-lemmas.tsv			
koudel	leduok	koudel	normalized-MorfoCzech_dictionary.tsv			
kouká	ákuok	kouk-á	normalized-MorfoCzech_dictionary.tsv			
koukají	íjakuok	kouk-aj-í	normalized-MorfoCzech_dictionary.tsv			
koukal	lakuok	kouk-a-l	normalized-MorfoCzech_dictionary.tsv			
koukala	alakuok	kouk-a-l-a	normalized-MorfoCzech_dictionary.tsv			
koukám	mákuok	kouk-á-m	normalized-MorfoCzech_dictionary.tsv			
koukat	takuok	kouk-a-t	our-2k-bandsample-lemmas.tsv			
koukej	jekuok	kouk-ej	our-2k-bandsample-forms.tsv			
koukejme	emjekuok	kouk-e-j-me	normalized-MorfoCzech_dictionary.tsv	kouk ej me	OK	
koukejte	etjekuok	kouk-ej-te	normalized-MorfoCzech_dictionary.tsv			
koukli	ilkuok	kouk-l-i	normalized-MorfoCzech_dictionary.tsv			
koukněte	etěnkuok	kouk-n-ě-te	normalized-MorfoCzech_dictionary.tsv			
kouknout	tuonkuok	kouk-nou-t	our-2k-bandsample-lemmas.tsv		OK	
kouknu	unkuok	kouk-n-u	our-2k-bandsample-forms.tsv			
koule	eluok	koul-e	normalized-MorfoCzech_dictionary.tsv			
koulet	teluok	koul-e-t	normalized_slav_verbs.tsv			
koulovat	tavoluok	koul-ova-t	normalized_slav_verbs.tsv			
koumat	tamuok	koum-a-t	normalized_slav_verbs.tsv			
koupací	ícapuok	koup-ac-í	normalized-MorfoCzech_dictionary.tsv			
koupání	ínápuok	koup-á-n-í	extension-for-ud			
koupat	tapuok	koup-a-t	normalized_slav_verbs.tsv			
koupě	ěpuok	koup-ě	our-2k-bandsample-lemmas.tsv			
koupel	lepuok	koup-el	normalized-MorfoCzech_dictionary.tsv			
koupete	etepuok	koup-e-te	extension-for-ud			
koupi	ipuok	koup-i	extension-for-ud			
koupí	ípuok	koup-í	extension-for-ud			
koupil	lipuok	koup-i-l	normalized-MorfoCzech_dictionary.tsv			
koupili	ilipuok	koup-i-l-i	normalized-MorfoCzech_dictionary.tsv			
koupím	mípuok	koup-í-m	normalized-MorfoCzech_dictionary.tsv			
koupit	tipuok	koup-i-t	our-2k-bandsample-lemmas.tsv			
kouřením	míneřuok	kouř-en-ím	extension-for-ud		OK	
kouři	iřuok	kouř-i	normalized-MorfoCzech_dictionary.tsv			
kouří	ířuok	kouř-í	normalized-MorfoCzech_dictionary.tsv			
kouřila	aliřuok	kouř-i-l-a	normalized-MorfoCzech_dictionary.tsv			
kouřilo	oliřuok	kouř-i-l-o	normalized-MorfoCzech_dictionary.tsv			
kouřit	tiřuok	kouř-i-t	normalized_slav_verbs.tsv			
kousal	lasuok	kous-a-l	normalized-MorfoCzech_dictionary.tsv			
kousala	alasuok	kous-a-l-a	normalized-MorfoCzech_dictionary.tsv			
kousat	tasuok	kous-a-t	our-2k-bandsample-lemmas.tsv			
kousek	kesuok	kous-ek	normalized-MorfoCzech_dictionary.tsv			
kousíček	kečísuok	kous-íč-ek	normalized-MorfoCzech_dictionary.tsv	kous íček	OK	
kouskovat	tavoksuok	kous-k-ova-t	normalized_slav_verbs.tsv			
kousku	uksuok	kous-k-u	normalized-MorfoCzech_dictionary.tsv			
kousků	ůksuok	kous-k-ů	normalized-MorfoCzech_dictionary.tsv			
kousky	yksuok	kous-k-y	normalized-MorfoCzech_dictionary.tsv			
kousni	insuok	kous-n-i	normalized-MorfoCzech_dictionary.tsv			
kousnout	tuonsuok	kous-nou-t	normalized_slav_verbs.tsv		OK	
kouše	ešuok	kouš-e	our-2k-bandsample-forms.tsv			
kout	tuok	kout	our-2k-bandsample-lemmas.tsv			
kouta	atuok	kout-a	our-2k-bandsample-forms.tsv			
koutcíc	cíctuok	kout-c-íc	our-2k-bandsample-forms.tsv			
koutě	ětuok	kout-ě	normalized-MorfoCzech_dictionary.tsv			
koutek	ketuok	kout-ek	our-2k-bandsample-lemmas.tsv			
koutku	uktuok	kout-k-u	normalized-MorfoCzech_dictionary.tsv			
koutná	ántuok	kout-n-á	extension-for-ud			
kouty	ytuok	kout-y	extension-for-ud			
kouzelnice	ecinlezuok	kouzel-n-ic-e	normalized-MorfoCzech_dictionary.tsv			
kouzelník	kínlezuok	kouzel-n-ík	normalized-MorfoCzech_dictionary.tsv			
kouzelníka	akínlezuok	kouzel-n-ík-a	normalized-MorfoCzech_dictionary.tsv			
kouzelníkem	mekínlezuok	kouzel-n-ík-e-m	normalized-MorfoCzech_dictionary.tsv			
kouzelníkově	ěvokínlezuok	kouzel-n-ík-ov-ě	normalized-MorfoCzech_dictionary.tsv			
kouzelníkovi	ivokínlezuok	kouzel-n-ík-ovi	normalized-MorfoCzech_dictionary.tsv			
kouzelníkovu	uvokínlezuok	kouzel-n-ík-ov-u	normalized-MorfoCzech_dictionary.tsv			
kouzelníkovy	yvokínlezuok	kouzel-n-ík-ov-y	normalized-MorfoCzech_dictionary.tsv			
kouzelníkovýma	amývokínlezuok	kouzel-n-ík-ov-ýma	all-revision			
kouzelníku	ukínlezuok	kouzel-n-ík-u	normalized-MorfoCzech_dictionary.tsv			
kouzelnými	imýnlezuok	kouzel-n-ý-m-i	normalized-MorfoCzech_dictionary.tsv	kouzel-n-ými	OK	
kouzlit	tilzuok	kouzl-i-t	normalized_slav_verbs.tsv			
kouzlo	olzuok	kouzl-o	our-2.1k-uniffreqsample-lemmas.tsv			
kouzlu	ulzuok	kouzl-u	normalized-MorfoCzech_dictionary.tsv			
kov	vok	kov	our-2.1k-uniffreqsample-lemmas.tsv			
kovalenka	aknelavok	kovalenk-a	normalized-MorfoCzech_dictionary.tsv			
kovalenko	oknelavok	kovalenk-o	normalized-MorfoCzech_dictionary.tsv			
kovářské	éksřávok	kov-ář-sk-é	extension-for-ud			
kovat	tavok	kov-a-t	normalized_slav_verbs.tsv			
kovovou	uovovok	kov-ov-ou	our-2k-bandsample-forms.tsv			
kovový	ývovok	kov-ov-ý	our-2k-bandsample-lemmas.tsv			
kovů	ůvok	kov-ů	extension-for-ud			
koza	azok	koz-a	our-2k-bandsample-lemmas.tsv			
kozáci	icázok	kozác-i	normalized-MorfoCzech_dictionary.tsv			
kozáčky	ykčázok	kozáč-k-y	normalized-MorfoCzech_dictionary.tsv			
kozák	kázok	kozák	normalized-MorfoCzech_dictionary.tsv			
kozáků	ůkázok	kozák-ů	normalized-MorfoCzech_dictionary.tsv			
kozáky	ykázok	kozák-y	normalized-MorfoCzech_dictionary.tsv			
koze	ezok	koz-e	our-2k-bandsample-forms.tsv			
kozlíku	ukílzok	koz-lík-u	normalized-MorfoCzech_dictionary.tsv			
kozu	uzok	koz-u	normalized-MorfoCzech_dictionary.tsv			
koželuhovi	ivohuležok	koželuh-ovi	normalized-MorfoCzech_dictionary.tsv			
kožené	énežok	kož-en-é	normalized-MorfoCzech_dictionary.tsv			
kožený	ýnežok	kož-en-ý	normalized-MorfoCzech_dictionary.tsv			
kožešinový	ývonišežok	kož-eš-in-ov-ý	our-2.1k-uniffreqsample-lemmas.tsv			
kožich	hcižok	kožich	inconsist-our-winner			
kožichu	uhcižok	kožich-u	our-2k-bandsample-forms.tsv			
kožiše	ešižok	kož-iš-e	normalized-MorfoCzech_dictionary.tsv			
kožnatět	tětanžok	kož-n-at-ě-t	normalized_slav_verbs.tsv			
kpb	bpk	k-p-b	extension-for-ud			
krááál	lááárk	krááál	normalized-MorfoCzech_dictionary.tsv			
kráál	láárk	kráál	normalized-MorfoCzech_dictionary.tsv			
krabatět	tětabark	krab-at-ě-t	normalized_slav_verbs.tsv			
krabatit	titabark	krab-at-i-t	normalized_slav_verbs.tsv			
krabice	ecibark	krab-ic-e	normalized-MorfoCzech_dictionary.tsv			
krabici	icibark	krab-ic-i	normalized-MorfoCzech_dictionary.tsv			
krabička	akčibark	krab-ič-k-a	extension-for-ud		OK	
kráčejíce	ecíječárk	kráč-ej-íc-e	our-2k-bandsample-forms.tsv		OK	
kráčet	tečárk	kráč-e-t	our-2k-bandsample-lemmas.tsv			
krade	edark	krad-e	normalized-MorfoCzech_dictionary.tsv			
kradená	ánedark	krad-en-á	normalized-MorfoCzech_dictionary.tsv			
krádež	žedárk	krád-ež	normalized-MorfoCzech_dictionary.tsv		OK	
krádeže	ežedárk	krád-ež-e	extension-for-ud			
krádeží	ížedárk	krád-ež-í	normalized-MorfoCzech_dictionary.tsv			
kradl	ldark	krad-l	our-2k-bandsample-forms.tsv			
kradou	uodark	krad-ou	normalized-MorfoCzech_dictionary.tsv			
krachat	tahcark	krach-a-t	normalized_slav_verbs.tsv			
krachem	mehcark	krach-em	extension-for-ud	krach-em		
krachnout	tuonhcark	krach-nou-t	normalized_slav_verbs.tsv		OK	
krachu	uhcark	krach-u	extension-for-ud			
kraj	jark	kraj	our-2k-bandsample-lemmas.tsv			
krajan	najark	kraj-an	normalized-MorfoCzech_dictionary.tsv			
krajánek	kenájark	kraj-án-ek	normalized-MorfoCzech_dictionary.tsv			
krajánka	aknájark	kraj-án-k-a	normalized-MorfoCzech_dictionary.tsv			
kraje	ejark	kraj-e	normalized-MorfoCzech_dictionary.tsv		OK	
krájet	tejárk	kráj-e-t	normalized_slav_verbs.tsv		OK	
kraji	ijark	kraj-i	our-2k-bandsample-forms.tsv			
krajíčku	ukčíjark	kraj-íč-k-u	normalized-MorfoCzech_dictionary.tsv		OK	
krájíme	emíjárk	kráj-í-me	normalized-MorfoCzech_dictionary.tsv			
krajině	ěnijark	kraj-in-ě	normalized-MorfoCzech_dictionary.tsv			
krajinu	unijark	kraj-in-u	normalized-MorfoCzech_dictionary.tsv			
krajkovým	mývokjark	kraj-k-ov-ý-m	normalized-MorfoCzech_dictionary.tsv			
krajnost	tsonjark	kraj-n-ost	normalized-MorfoCzech_dictionary.tsv			
krajnostech	hcetsonjark	kraj-n-ost-e-ch	normalized-MorfoCzech_dictionary.tsv	kraj-n-ost-ech	OK	
krajského	ohéksjark	kraj-sk-ého	extension-for-ud			
krákat	takárk	krák-a-t	normalized_slav_verbs.tsv			
krakelovací	ícavolekark	krakel-ova-c-í	our-1k-bandsample-lemmas.tsv			
krákorají	íjarokárk	krákor-aj-í	normalized-MorfoCzech_dictionary.tsv			
krákorat	tarokárk	krákor-a-t	normalized_slav_verbs.tsv			
krákorce	ecrokárk	krákor-c-e	normalized-MorfoCzech_dictionary.tsv			
krákorka	akrokárk	krákor-k-a	normalized-MorfoCzech_dictionary.tsv			
krakova	avokark	krakov-a	normalized-MorfoCzech_dictionary.tsv			
krakově	ěvokark	krakov-ě	normalized-MorfoCzech_dictionary.tsv			
král	lárk	král	normalized-MorfoCzech_dictionary.tsv			
krále	elárk	král-e	normalized-MorfoCzech_dictionary.tsv			
králem	melárk	král-e-m	normalized-MorfoCzech_dictionary.tsv			
králi	ilárk	král-i	normalized-MorfoCzech_dictionary.tsv			
králka	aklárk	král-k-a	normalized-MorfoCzech_dictionary.tsv			
králova	avolárk	král-ov-a	normalized-MorfoCzech_dictionary.tsv			
kralování	ínávolark	kral-ování	our-2.1k-uniffreqsample-lemmas.tsv	kral ová n í		
kralovat	tavolark	kral-ova-t	normalized_slav_verbs.tsv			
králové	évolárk	král-ové	normalized-MorfoCzech_dictionary.tsv			
královna	anvolárk	král-ov-n-a	normalized-MorfoCzech_dictionary.tsv			
královně	ěnvolárk	král-ov-n-ě	normalized-MorfoCzech_dictionary.tsv			
královou	uovolárk	král-ov-ou	normalized-MorfoCzech_dictionary.tsv			
královské	éksvolárk	král-ov-sk-é	normalized-MorfoCzech_dictionary.tsv			
královského	ohéksvolárk	král-ov-sk-é-ho	normalized-MorfoCzech_dictionary.tsv	král-ov-sk-ého		
královském	méksvolárk	král-ov-sk-é-m	normalized-MorfoCzech_dictionary.tsv			
královský	ýksvolárk	král-ov-sk-ý	normalized-MorfoCzech_dictionary.tsv			
královských	hcýksvolárk	král-ov-sk-ý-ch	normalized-MorfoCzech_dictionary.tsv	král-ov-sk-ých	OK	
království	ívtsvolárk	král-ov-stv-í	normalized-MorfoCzech_dictionary.tsv			
královu	uvolárk	král-ov-u	normalized-MorfoCzech_dictionary.tsv			
královy	yvolárk	král-ov-y	normalized-MorfoCzech_dictionary.tsv			
kralupy	ypulark	kralup-y	extension-for-ud			
králův	vůlárk	král-ův	normalized-MorfoCzech_dictionary.tsv			
krám	márk	krám	our-2.1k-uniffreqsample-lemmas.tsv			
kramařit	tiřamark	kram-ař-i-t	normalized_slav_verbs.tsv			
krámě	ěmárk	krám-ě	normalized-MorfoCzech_dictionary.tsv			
krámek	kemárk	krám-ek	our-2k-bandsample-lemmas.tsv			
krámku	ukmárk	krám-k-u	our-2k-bandsample-forms.tsv			
krámovat	tavomárk	krám-ova-t	normalized_slav_verbs.tsv			
krámu	umárk	krám-u	normalized-MorfoCzech_dictionary.tsv			
krámy	ymárk	krám-y	normalized-MorfoCzech_dictionary.tsv			
krápat	tapárk	kráp-a-t	normalized_slav_verbs.tsv			
krapet	tepark	krap-et	normalized-MorfoCzech_dictionary.tsv			
krápnout	tuonpárk	kráp-nou-t	normalized_slav_verbs.tsv		OK	
krása	asárk	krás-a	normalized-MorfoCzech_dictionary.tsv			
krasavice	ecivasark	kras-av-ic-e	normalized-MorfoCzech_dictionary.tsv			
kráse	esárk	krás-e	normalized-MorfoCzech_dictionary.tsv			
krásná	ánsárk	krás-n-á	normalized-MorfoCzech_dictionary.tsv			
krásné	énsárk	krás-n-é	normalized-MorfoCzech_dictionary.tsv			
krásně	ěnsárk	krás-n-ě	our-1k-bandsample-lemmas.tsv			
krásného	ohénsárk	krás-n-é-ho	normalized-MorfoCzech_dictionary.tsv	krás-n-ého		
krásnější	íšjěnsárk	krás-n-ěj-š-í	normalized-MorfoCzech_dictionary.tsv			
krásnějšího	ohíšjěnsárk	krás-n-ěj-š-í-ho	normalized-MorfoCzech_dictionary.tsv	krás-n-ějš-ího		
krásnět	těnsárk	krás-n-ě-t	normalized_slav_verbs.tsv			
krásní	ínsárk	krás-n-í	normalized-MorfoCzech_dictionary.tsv			
krasnodarský	ýksradonsark	krasn-o-dar-sk-ý	our-1k-bandsample-lemmas.tsv			
krásnou	uonsárk	krás-n-ou	our-2k-bandsample-forms.tsv		OK	
krásný	ýnsárk	krás-n-ý	our-2k-bandsample-lemmas.tsv			
krásných	hcýnsárk	krás-n-ý-ch	normalized-MorfoCzech_dictionary.tsv	krás-n-ých	OK	
krásným	mýnsárk	krás-n-ý-m	normalized-MorfoCzech_dictionary.tsv			
krásnými	imýnsárk	krás-n-ý-m-i	normalized-MorfoCzech_dictionary.tsv	krás-n-ými	OK	
krasoslava	avalsosark	krasoslav-a	normalized-MorfoCzech_dictionary.tsv			
krást	tsárk	krás-t	inconsist-our-winner			
krásti	itsárk	krást-i	normalized_slav_verbs.tsv	krás ti	OK	
krásy	ysárk	krás-y	normalized-MorfoCzech_dictionary.tsv			
krášlicí	ícilšárk	kráš-l-ic-í	our-2k-bandsample-lemmas.tsv			
krášlicích	hcícilšárk	krášl-ic-ích	our-2k-bandsample-forms.tsv			
krášlit	tilšárk	kráš-l-i-t	inconsist-slav-winner			
krátce	ectárk	krát-c-e	normalized-MorfoCzech_dictionary.tsv			
kráter	retárk	kráter	our-2k-bandsample-lemmas.tsv			
kráteru	uretárk	kráter-u	our-2k-bandsample-forms.tsv			
krátit	titárk	krát-i-t	normalized_slav_verbs.tsv			
krátká	áktárk	krát-k-á	extension-for-ud			
krátké	éktárk	krát-k-é	extension-for-ud			
krátkém	méktárk	krát-k-é-m	normalized-MorfoCzech_dictionary.tsv			
krátkodobá	ábodoktárk	krát-k-o-dob-á	extension-for-ud			
krátkodobé	ébodoktárk	krát-k-o-dob-é	extension-for-ud			
krátkou	uoktárk	krát-k-ou	extension-for-ud			
krátkozraké	ékarzoktárk	krát-k-o-zrak-é	extension-for-ud			
krátký	ýktárk	krát-k-ý	our-2k-bandsample-lemmas.tsv			
krátkých	hcýktárk	krát-k-ý-ch	normalized-MorfoCzech_dictionary.tsv	krát-k-ých	OK	
kratochvíl	lívhcotark	kratochvíl	normalized-MorfoCzech_dictionary.tsv			
kratších	hcíštark	krat-š-ích	extension-for-ud			
kraulovat	tavoluark	kraul-ova-t	normalized_slav_verbs.tsv			
kraupner	renpuark	kraupner	normalized-MorfoCzech_dictionary.tsv			
kráva	avárk	kráv-a	our-2.1k-uniffreqsample-lemmas.tsv			
kravál	lávark	kravál	normalized-MorfoCzech_dictionary.tsv			
krávou	uovárk	kráv-ou	normalized-MorfoCzech_dictionary.tsv			
krávu	uvárk	kráv-u	normalized-MorfoCzech_dictionary.tsv			
krážem	mežárk	kráž-e-m	normalized-MorfoCzech_dictionary.tsv			
krb	brk	krb	our-2k-bandsample-lemmas.tsv			
krbem	mebrk	krb-em	our-2k-bandsample-forms.tsv	krb-em		
krčil	ličrk	krč-i-l	normalized-MorfoCzech_dictionary.tsv			
krčili	iličrk	krč-i-l-i	normalized-MorfoCzech_dictionary.tsv			
krčit	tičrk	krč-i-t	normalized_slav_verbs.tsv			
krčku	ukčrk	krč-k-u	normalized-MorfoCzech_dictionary.tsv			
krečovat	tavočerk	kreč-ova-t	normalized_slav_verbs.tsv			
kreditní	íntiderk	kredit-n-í	extension-for-ud			
kreditovat	tavotiderk	kred-it-ova-t	normalized_slav_verbs.tsv			
kredo	oderk	kred-o	extension-for-ud			
krechtovat	tavothcerk	krecht-ova-t	normalized_slav_verbs.tsv			
krejbichův	vůhcibjerk	krejbich-ův	our-2.1k-uniffreqsample-lemmas.tsv			
krejcary	yracjerk	krejcar-y	normalized-MorfoCzech_dictionary.tsv			
krejdlův	vůldjerk	krejdl-ův	our-2.1k-uniffreqsample-lemmas.tsv			
kreminálníku	ukínlánimerk	kremin-ál-n-ík-u	normalized-MorfoCzech_dictionary.tsv			
krepovat	tavoperk	krep-ova-t	normalized_slav_verbs.tsv			
kresbě	ěbserk	kres-b-ě	extension-for-ud			
kreslí	ílserk	kres-l-í	normalized-MorfoCzech_dictionary.tsv			
kreslil	lilserk	kres-l-i-l	normalized-MorfoCzech_dictionary.tsv			
kreslit	tilserk	kresl-i-t	normalized_slav_verbs.tsv			
kreuzmann	nnamzuerk	kreuz-mann	our-2.1k-uniffreqsample-lemmas.tsv			
krev	verk	krev	our-2.1k-uniffreqsample-lemmas.tsv			
krevní	ínverk	krev-n-í	normalized-MorfoCzech_dictionary.tsv			
krevního	ohínverk	krev-n-ího	extension-for-ud			
krevních	hcínverk	krev-n-í-ch	normalized-MorfoCzech_dictionary.tsv	krev-n-ích	OK	
krhoun	nuohrk	krh-oun	our-2.1k-uniffreqsample-lemmas.tsv			
kriminále	elánimirk	krimin-ál-e	normalized-MorfoCzech_dictionary.tsv			
kriminalistickotechnický	ýkcinhcetokcitsilanimirk	kriminal-ist-ick-o-techn-ic-k-ý	our-2.1k-uniffreqsample-lemmas.tsv			
kriminální	ínlánimirk	krimin-ál-n-í	normalized-MorfoCzech_dictionary.tsv			
kriminálních	hcínlánimirk	krimin-ál-n-í-ch	normalized-MorfoCzech_dictionary.tsv	krimin-ál-n-ích	OK	
kriminálník	kínlánimirk	krimin-ál-n-ík	normalized-MorfoCzech_dictionary.tsv			
kriminálu	ulánimirk	krimin-ál-u	normalized-MorfoCzech_dictionary.tsv			
krista	atsirk	krist-a	normalized-MorfoCzech_dictionary.tsv			
kristapána	anápatsirk	krist-a-pán-a	normalized-MorfoCzech_dictionary.tsv			
kritéria	airétirk	krit-éri-a	extension-for-ud			
kritériem	meirétirk	krit-ér-i-e-m	normalized-MorfoCzech_dictionary.tsv	krit-ér-i-em		
kritérií	íirétirk	krit-éri-í	extension-for-ud			
kritériích	hcíirétirk	kritéri-ích	our-2k-bandsample-forms.tsv			
kritérium	muirétirk	kritéri-um	our-2k-bandsample-lemmas.tsv			
kriticismu	umsicitirk	krit-ic-ism-u	normalized-MorfoCzech_dictionary.tsv			
kritické	ékcitirk	krit-ic-k-é	normalized-MorfoCzech_dictionary.tsv			
kritického	ohékcitirk	krit-ic-k-é-ho	normalized-MorfoCzech_dictionary.tsv	krit-ic-k-ého	OK	
kriticky	ykcitirk	krit-ic-k-y	normalized-MorfoCzech_dictionary.tsv			
kritický	ýkcitirk	krit-ic-k-ý	normalized-MorfoCzech_dictionary.tsv			
kritik	kitirk	krit-ik	normalized-MorfoCzech_dictionary.tsv			
kritika	akitirk	krit-ik-a	normalized-MorfoCzech_dictionary.tsv			
kritikem	mekitirk	krit-ik-e-m	normalized-MorfoCzech_dictionary.tsv			
kritikou	uokitirk	krit-ik-ou	normalized-MorfoCzech_dictionary.tsv			
kritiky	ykitirk	krit-ik-y	normalized-MorfoCzech_dictionary.tsv			
kritizovala	alavozitirk	krit-iz-ova-l-a	extension-for-ud			
kritizovat	tavozitirk	krit-iz-ova-t	normalized_slav_verbs.tsv			
kritizuje	ejuzitirk	krit-iz-uje	all-revision		OK	
kritizují	íjuzitirk	krit-iz-uj-í	extension-for-ud		OK	
krize	ezirk	kriz-e	normalized-MorfoCzech_dictionary.tsv			
krizi	izirk	kriz-i	normalized-MorfoCzech_dictionary.tsv			
krizových	hcývozirk	kriz-ov-ých	extension-for-ud			
krk	krk	krk	normalized-MorfoCzech_dictionary.tsv			
krkat	takrk	krk-a-t	normalized_slav_verbs.tsv			
krknout	tuonkrk	krk-nou-t	normalized_slav_verbs.tsv		OK	
krku	ukrk	krk-u	normalized-MorfoCzech_dictionary.tsv			
krmen	nemrk	krm-en	normalized-MorfoCzech_dictionary.tsv			
krmit	timrk	krm-i-t	normalized_slav_verbs.tsv			
krnět	těnrk	krn-ě-t	normalized_slav_verbs.tsv			
krobián	náibork	krobi-án	normalized-MorfoCzech_dictionary.tsv			
kročitelný	ýnletičork	kroč-i-teln-ý	our-1k-bandsample-lemmas.tsv		OK	
krohe	ehork	krohe	our-2.1k-uniffreqsample-lemmas.tsv			
krok	kork	krok	normalized-MorfoCzech_dictionary.tsv			
krokem	mekork	krok-e-m	normalized-MorfoCzech_dictionary.tsv			
krokodýl	lýdokork	krokodýl	our-2.1k-uniffreqsample-lemmas.tsv			
krokodýla	alýdokork	krokodýl-a	normalized-MorfoCzech_dictionary.tsv			
krokodýle	elýdokork	krokodýl-e	normalized-MorfoCzech_dictionary.tsv			
krokodýlovi	ivolýdokork	krokodýl-ovi	normalized-MorfoCzech_dictionary.tsv			
kroku	ukork	krok-u	normalized-MorfoCzech_dictionary.tsv			
kroků	ůkork	krok-ů	normalized-MorfoCzech_dictionary.tsv			
kroky	ykork	krok-y	normalized-MorfoCzech_dictionary.tsv			
krom	mork	krom	normalized-MorfoCzech_dictionary.tsv			
kromě	ěmork	krom-ě	normalized-MorfoCzech_dictionary.tsv			
kronikář	řákinork	kronik-ář	our-1k-bandsample-lemmas.tsv			
kropit	tipork	krop-i-t	normalized_slav_verbs.tsv			
krotit	titork	krot-i-t	normalized_slav_verbs.tsv			
krotké	éktork	krot-k-é	normalized-MorfoCzech_dictionary.tsv			
krotnout	tuontork	krot-nou-t	normalized_slav_verbs.tsv		OK	
krouhat	tahuork	krouh-a-t	normalized_slav_verbs.tsv			
kroutě	ětuork	krout-ě	normalized-MorfoCzech_dictionary.tsv			
kroutí	ítuork	krout-í	normalized-MorfoCzech_dictionary.tsv			
kroutil	lituork	krout-i-l	normalized-MorfoCzech_dictionary.tsv			
kroutit	tituork	krout-i-t	normalized_slav_verbs.tsv			
kroužek	kežuork	krouž-ek	our-2.1k-uniffreqsample-lemmas.tsv			
kroužila	aližuork	krouž-i-l-a	normalized-MorfoCzech_dictionary.tsv			
kroužit	tižuork	krouž-i-t	normalized_slav_verbs.tsv			
kroužkovat	tavokžuork	krouž-k-ova-t	normalized_slav_verbs.tsv			
krov	vork	kr-ov	normalized-MorfoCzech_dictionary.tsv			
krucemburské	éksrubmecurk	krucembur-sk-é	normalized-MorfoCzech_dictionary.tsv			
krucifagot	togaficurk	kruci-fagot	normalized-MorfoCzech_dictionary.tsv			
krucinál	lánicurk	kruci-nál	normalized-MorfoCzech_dictionary.tsv			
krucipísek	kesípicurk	kruci-písek	normalized-MorfoCzech_dictionary.tsv			
kruciturci	icruticurk	kruci-turci	normalized-MorfoCzech_dictionary.tsv			
kručet	tečurk	kruč-e-t	our-2k-bandsample-lemmas.tsv			
kručí	íčurk	kruč-í	our-2k-bandsample-forms.tsv			
kruh	hurk	kruh	normalized-MorfoCzech_dictionary.tsv			
kruhem	mehurk	kruh-e-m	normalized-MorfoCzech_dictionary.tsv	kruh-em		
kruhu	uhurk	kruh-u	normalized-MorfoCzech_dictionary.tsv			
kruhů	ůhurk	kruh-ů	extension-for-ud			
kruhy	yhurk	kruh-y	extension-for-ud			
krumholc	clohmurk	krumholc	our-2.1k-uniffreqsample-lemmas.tsv			
krumlesco	ocselmurk	krumlesco	extension-for-ud			
krumlova	avolmurk	krumlov-a	extension-for-ud			
krumplovat	tavolpmurk	krumpl-ova-t	normalized_slav_verbs.tsv			
krunýře	eřýnurk	krunýř-e	normalized-MorfoCzech_dictionary.tsv			
krůpěj	jěpůrk	krůp-ěj	normalized-MorfoCzech_dictionary.tsv			
krůpějce	ecjěpůrk	krůp-ěj-c-e	normalized-MorfoCzech_dictionary.tsv			
krůpějí	íjěpůrk	krůp-ěj-í	normalized-MorfoCzech_dictionary.tsv			
