ROOTWORD3	home	emoh	home		
ROOTWORD3	homolka	aklomoh	homol k a		
ROOTWORD3	hongkong	gnokgnoh	hongkong		
ROOTWORD3	honza	aznoh	honz a		
ROOTWORD3	hořava	avařoh	hořav a		
ROOTWORD3	horažďovice	ecivoďžaroh	horažď ov ic e		
ROOTWORD3	hořice	eciřoh	hořic e		
ROOTWORD3	horizont	tnoziroh	horizont		
ROOTWORD3	horka	akroh	hor k a		
ROOTWORD3	hormon	nomroh	hormon		
ROOTWORD3	horník	kínroh	hor ník		
ROOTWORD3	horor	roroh	horor		
ROOTWORD3	hořovice	ecivořoh	hořovic e		
ROOTWORD3	horváth	htávroh	horváth		
ROOTWORD3	hospic	cipsoh	hospic		
ROOTWORD3	hoštice	ecitšoh	hoštic e		
ROOTWORD3	hostýn	nýtsoh	hostýn		
ROOTWORD3	hovězí	ízěvoh	hověz í		
ROOTWORD3	hovorka	akrovoh	hovor k a		
ROOTWORD3	hrádek	kedárh	hrád ek		
ROOTWORD3	hrad	darh	hrad		
ROOTWORD3	hrdina	anidrh	hrdin a		
ROOTWORD3	hrdlička	akčildrh	hrdličk a	?	
ROOTWORD3	hřebejk	kjebeřh	hřebejk		
ROOTWORD3	hřídel	ledířh	hřídel		
ROOTWORD3	hrozen	nezorh	hrozen		
ROOTWORD3	hubáček	kečábuh	hub áček		
ROOTWORD3	hudec	ceduh	hud ec		
ROOTWORD3	hulín	níluh	hulín		
ROOTWORD3	humor	romuh	humor		
ROOTWORD3	humpolec	celopmuh	humpolec		
ROOTWORD3	hurikán	nákiruh	hurikán		
ROOTWORD3	husajn	njasuh	husajn		
ROOTWORD3	husák	kásuh	husák		
ROOTWORD3	hus	suh	hus		
ROOTWORD3	hustopeče	ečepotsuh	hust o peč e		
ROOTWORD3	hybrid	dirbyh	hybrid		
ROOTWORD3	hynek	kenyh	hynek		
ROOTWORD3	hyundai	iadnuyh	hyundai		
ROOTWORD3	idol	lodi	idol		
ROOTWORD3	ikona	anoki	ikon a		
ROOTWORD3	ilona	anoli	ilon a		
ROOTWORD3	impérium	muirépmi	impéri um		
ROOTWORD3	ind	dni	ind		
ROOTWORD3	indonésie	eisénodni	indonés i e		
ROOTWORD3	infarkt	tkrafni	infarkt		
ROOTWORD3	infekce	eckefni	in fekc e		
ROOTWORD3	info	ofni	info		
ROOTWORD3	iniciativa	avitaicini	inici at iv a		
ROOTWORD3	iniciátor	rotáicini	inici át or		
ROOTWORD3	innsbruck	kcurbsnni	innsbruck	?	
ROOTWORD3	instinkt	tknitsni	instinkt		
ROOTWORD3	instrukce	eckurtsni	instrukce		
ROOTWORD3	intel	letni	intel		
ROOTWORD3	intenzita	atiznetni	intenz it a		
ROOTWORD3	interiér	réiretni	in ter iér		
ROOTWORD3	international	lanoitanretni	inter nation al		
ROOTWORD3	interpret	terpretni	inter pret		
ROOTWORD3	intimní	ínmitni	intim n í		
ROOTWORD3	invaze	ezavni	in vaz e		
ROOTWORD3	invest	tsevni	in vest		
ROOTWORD3	inženýr	rýnežni	inženýr		
ROOTWORD3	inzerát	tárezni	inzer át		
ROOTWORD3	ir	ri	ir		
ROOTWORD3	islám	málsi	islám		
ROOTWORD3	istanbul	lubnatsi	istanbul		
ROOTWORD3	itálie	eiláti	itál i e		
ROOTWORD3	iva	avi	iv a		
ROOTWORD3	ivan	navi	ivan		
ROOTWORD3	iveta	atevi	ivet a		
ROOTWORD3	ivo	ovi	iv o		
ROOTWORD3	izrael	learzi	izrael		
ROOTWORD3	jablonné	énnolbaj	jablon n é		
ROOTWORD3	jablunkov	voknulbaj	jablunk ov		
ROOTWORD3	jackson	noskcaj	jackson		
ROOTWORD3	jacques	seuqcaj	jacques		
ROOTWORD3	jágr	rgáj	jágr		
ROOTWORD3	jahoda	adohaj	jahod a		
ROOTWORD3	jakub	bukaj	jakub		
ROOTWORD3	janda	adnaj	jand a		
ROOTWORD3	jane	enaj	jane		
ROOTWORD3	ján	náj	ján		
ROOTWORD3	janota	atonaj	janot a		
ROOTWORD3	jarolím	míloraj	jarolím		
ROOTWORD3	jaroměřice	eciřěmoraj	jar o měř ic e		
ROOTWORD3	jaroměř	řěmoraj	jar o měř		
ROOTWORD3	jaroš	šoraj	jaroš		
ROOTWORD3	jazz	zzaj	jazz		
ROOTWORD3	ječmen	nemčej	ječmen		
ROOTWORD3	jedenáctka	aktcánedej	jede náct k a		
ROOTWORD3	jednička	akčindej	jedn ičk a		
ROOTWORD3	jednodenní	ínnedondej	jedn o den n í		
ROOTWORD3	jelcin	niclej	jelcin		
ROOTWORD3	jelen	nelej	jelen		
ROOTWORD3	jelínek	kenílej	jelín ek		
ROOTWORD3	jelínková	ávoknílej	jelín k ov á		
ROOTWORD3	jennifer	refinnej	jennifer		
ROOTWORD3	jeřábek	kebářej	jeřáb ek		
ROOTWORD3	jeřáb	bářej	jeřáb		
ROOTWORD3	jersey	yesrej	jersey		
ROOTWORD3	jesenice	ecinesej	jesenic e		
ROOTWORD3	jeseník	kínesej	jeseník		
ROOTWORD3	ještěd	dětšej	ještěd		
ROOTWORD3	jestřáb	bářtsej	jestřáb		
ROOTWORD3	jezdec	cedzej	jezd ec		
ROOTWORD3	jičín	níčij	jičín		
ROOTWORD3	jihlava	avalhij	jihlav a		
ROOTWORD3	jihočech	hcečohij	jih o čech		
ROOTWORD3	jihostroj	jortsohij	jih o stroj		
ROOTWORD3	jilemnice	ecinmelij	jilemnic e		
ROOTWORD3	jílové	évolíj	jíl ov é		
ROOTWORD3	jindra	ardnij	jindr a		
ROOTWORD3	jiránek	kenárij	jiránek		
ROOTWORD3	jirásek	kesárij	jirásek		
ROOTWORD3	jiřetín	níteřij	jiřetín		
ROOTWORD3	jiřina	aniřij	jiř in a		
ROOTWORD3	jirkov	vokrij	jirk ov		
ROOTWORD3	jizera	arezij	jizer a		
ROOTWORD3	joe	eoj	joe		
ROOTWORD3	jóga	agój	jóg a		
ROOTWORD3	jogurt	trugoj	jogurt		
ROOTWORD3	johann	nnahoj	johann		
ROOTWORD3	johnny	ynnhoj	johnny		
ROOTWORD3	johnson	nosnhoj	johnson		
ROOTWORD3	jonáš	šánoj	jonáš		
ROOTWORD3	jones	senoj	jones		
ROOTWORD3	jordan	nadroj	jordan		
ROOTWORD3	jordán	nádroj	jordán		
ROOTWORD3	jose	esoj	jose		
ROOTWORD3	josé	ésoj	josé		
ROOTWORD3	joseph	hpesoj	joseph		
ROOTWORD3	journal	lanruoj	journal		
ROOTWORD3	jozef	fezoj	jozef		
ROOTWORD3	juan	nauj	juan		
ROOTWORD3	jubileum	muelibuj	jubileum		
ROOTWORD3	julius	suiluj	julius		
ROOTWORD3	junior	roinuj	junior		
ROOTWORD3	jupiter	retipuj	jupiter		
ROOTWORD3	juraj	jaruj	juraj		
ROOTWORD3	justice	ecitsuj	justic e		
ROOTWORD3	juventus	sutnevuj	juvent us		
ROOTWORD3	kabaret	terabak	kabaret		
ROOTWORD3	kabel	lebak	kabel		
ROOTWORD3	kaberle	elrebak	kaberl e		
ROOTWORD3	kabina	anibak	kabin a		
ROOTWORD3	kábul	lubák	kábul		
ROOTWORD3	kadaň	ňadak	kadaň		
ROOTWORD3	kaddáfí	ífáddak	kaddáfí		
ROOTWORD3	kadet	tedak	kadet		
ROOTWORD3	kadlec	celdak	kadlec		
ROOTWORD3	kafka	akfak	kafk a		
ROOTWORD3	káhira	arihák	káhir a		
ROOTWORD3	kája	aják	káj a		
ROOTWORD3	kajínek	keníjak	kajín ek	?	
ROOTWORD3	kakao	oakak	kaka o		
ROOTWORD3	kalamita	atimalak	kalamit a		
ROOTWORD3	kalhoty	ytohlak	kalhot y		
ROOTWORD3	kalich	hcilak	kalich		
ROOTWORD3	kalifornie	einrofilak	kaliforn i e		
ROOTWORD3	kalvoda	adovlak	kal vod a		
ROOTWORD3	kamil	limak	kamil		
ROOTWORD3	kandidát	tádidnak	kandid át		
ROOTWORD3	kanonýr	rýnonak	kanonýr		
ROOTWORD3	kantor	rotnak	kantor		
ROOTWORD3	kapela	alepak	kapel a		
ROOTWORD3	kaplice	ecilpak	kapl ic e		
ROOTWORD3	kapota	atopak	kapot a		
ROOTWORD3	karambol	lobmarak	karambol		
ROOTWORD3	karásek	kesárak	karás ek		
ROOTWORD3	karate	etarak	karate		
ROOTWORD3	kardinál	lánidrak	kardinál		
ROOTWORD3	karibik	kibirak	karib ik		
ROOTWORD3	karikatura	arutakirak	karik at ur a	?	
ROOTWORD3	karl	lrak	karl		
ROOTWORD3	karlovarsko	oksravolrak	karl o var sk o		
ROOTWORD3	karlovice	ecivolrak	karl ov ic e		
ROOTWORD3	karneval	lavenrak	karneval		
ROOTWORD3	karol	lorak	karol		
ROOTWORD3	karosérie	eirésorak	karosér i e		
ROOTWORD3	karton	notrak	karton		
ROOTWORD3	karviná	ánivrak	karvin á		
ROOTWORD3	kasárna	anrásak	kasárn a		
ROOTWORD3	kasino	onisak	kasin o		
ROOTWORD3	kasl	lsak	kasl		
ROOTWORD3	kašpar	rapšak	kašpar		
ROOTWORD3	kaštan	natšak	kaštan		
ROOTWORD3	kastelán	náletsak	kastelán		
ROOTWORD3	katastrofa	afortsatak	katastrof a		
ROOTWORD3	katedra	ardetak	katedr a		
ROOTWORD3	kate	etak	kate		
ROOTWORD3	katovice	ecivotak	kat ov ic e		
ROOTWORD3	kauce	ecuak	kauc e		
ROOTWORD3	kaufland	dnalfuak	kauf land		
ROOTWORD3	kauza	azuak	kauz a		
ROOTWORD3	kavan	navak	kavan		
ROOTWORD3	kazachstán	nátshcazak	kazachstán		
ROOTWORD3	kdyně	ěnydk	kdyn ě		
ROOTWORD3	kelímek	kemílek	kelím ek	?	
ROOTWORD3	kennedy	ydennek	kennedy		
ROOTWORD3	keramika	akimarek	keramik a		
ROOTWORD3	kevin	nivek	kevin		
ROOTWORD3	kim	mik	kim		
ROOTWORD3	king	gnik	king		
ROOTWORD3	kladno	ondalk	kladn o		
ROOTWORD3	kladruby	yburdalk	kladrub y		
ROOTWORD3	klášterec	ceretšálk	klášter ec		
ROOTWORD3	klášter	retšálk	klášter		
ROOTWORD3	klatovy	yvotalk	klatov y		
ROOTWORD3	klávesa	aseválk	kláves a		
ROOTWORD3	klavír	rívalk	klavír		
ROOTWORD3	klein	nielk	klein		
ROOTWORD3	klement	tnemelk	klement		
ROOTWORD3	klíma	amílk	klím a		
ROOTWORD3	klimeš	šemilk	klimeš		
ROOTWORD3	klinika	akinilk	klinik a		
ROOTWORD3	klišé	éšilk	klišé		
ROOTWORD3	klíště	ětšílk	klíšt ě		
ROOTWORD3	klokan	nakolk	klokan		
ROOTWORD3	kloub	buolk	kloub		
ROOTWORD3	kněžná	ánžěnk	kněž n á		
ROOTWORD3	knížák	kážínk	kníž ák		
ROOTWORD3	knoflík	kílfonk	knoflík		
ROOTWORD3	koalice	ecilaok	koalic e	?	
ROOTWORD3	kodaň	ňadok	kodaň		
ROOTWORD3	kodex	xedok	kodex		
ROOTWORD3	koeficient	tneicifeok	koeficient		
ROOTWORD3	kohl	lhok	kohl		
ROOTWORD3	kohoutek	ketuohok	kohout ek		
ROOTWORD3	kojetín	nítejok	kojetín		
ROOTWORD3	kokain	niakok	kokain		
ROOTWORD3	koláč	čálok	koláč		
ROOTWORD3	kolaps	spalok	kolaps		
ROOTWORD3	koláž	žálok	koláž		
ROOTWORD3	kolekce	eckelok	ko lekc e	?	
ROOTWORD3	kolektiv	vitkelok	ko lekt iv	?	
ROOTWORD3	kolín	nílok	kolín		
ROOTWORD3	kolize	ezilok	kolize		
ROOTWORD3	koller	rellok	koller		
ROOTWORD3	kolonáda	adánolok	kolonád a		
ROOTWORD3	kolona	anolok	kolon a		
ROOTWORD3	kolos	solok	kolos		
ROOTWORD3	komár	rámok	komár		
ROOTWORD3	komedie	eidemok	komedi e		
ROOTWORD3	komenský	ýksnemok	komensk ý		
ROOTWORD3	komet	temok	komet		
ROOTWORD3	komiks	skimok	komiks		
ROOTWORD3	komín	nímok	komín		
ROOTWORD3	komňacký	ýkcaňmok	komňac k ý		
ROOTWORD3	komnata	atanmok	komnat a		
ROOTWORD3	komodita	atidomok	komodit a		
ROOTWORD3	komplex	xelpmok	komplex	?	
ROOTWORD3	komplic	cilpmok	komplic	?	
ROOTWORD3	komunita	atinumok	komun it a		
ROOTWORD3	koncept	tpecnok	koncept	?	
ROOTWORD3	koncern	nrecnok	koncern	?	
ROOTWORD3	kondice	ecidnok	kondic e		
ROOTWORD3	konektor	rotkenok	konekt or		
ROOTWORD3	konference	ecnerefnok	kon fer enc e		
ROOTWORD3	konice	ecinok	konic e		
ROOTWORD3	konopí	íponok	konop í		
ROOTWORD3	kontejner	renjetnok	kontejner		
ROOTWORD3	kontext	txetnok	kon text		
ROOTWORD3	kopeček	kečepok	kop eč ek		
ROOTWORD3	korda	adrok	kord a		
ROOTWORD3	korea	aerok	kore a		
ROOTWORD3	korektní	íntkerok	korekt n í		
ROOTWORD3	kořínek	kenířok	kořín ek		
ROOTWORD3	korporace	ecaroprok	kor por ac e	?	
ROOTWORD3	košice	ecišok	košic e		
ROOTWORD3	kosmetika	akitemsok	kosmetik a		
ROOTWORD3	kosov	vosok	kosov		
ROOTWORD3	kosovo	ovosok	kosov o		
ROOTWORD3	košťál	láťšok	košťál		
ROOTWORD3	kostka	aktsok	kost k a		
ROOTWORD3	kostým	mýtsok	kostým		
ROOTWORD3	kotel	letok	kotel		
ROOTWORD3	koubek	kebuok	koub ek		
ROOTWORD3	koudelka	akleduok	koudel k a		
ROOTWORD3	kouř	řuok	kouř		
ROOTWORD3	kováč	čávok	kov áč		
ROOTWORD3	kozel	lezok	kozel		
ROOTWORD3	krakov	vokark	krak ov		
ROOTWORD3	králík	kílárk	králík		
ROOTWORD3	kraslice	ecilsark	krasl ic e	?	
ROOTWORD3	kraus	suark	kraus		
ROOTWORD3	kravaře	eřavark	krav ař e		
ROOTWORD3	kravata	atavark	kravat a		
ROOTWORD3	krč	črk	krč		
ROOTWORD3	kreativní	ínvitaerk	kreat iv n í		
ROOTWORD3	kredit	tiderk	kredit		
ROOTWORD3	krejčíř	říčjerk	krejčíř	?	
ROOTWORD3	kresta	atserk	krest a		
ROOTWORD3	kristus	sutsirk	krist us		
ROOTWORD3	kristýna	anýtsirk	kristýn a		
ROOTWORD3	křivoklát	tálkoviřk	křiv o klát		
ROOTWORD3	krnov	vonrk	krn ov		
ROOTWORD3	kroměříž	žířěmork	kroměříž		
ROOTWORD3	kronika	akinork	kronik a		
ROOTWORD3	kroupa	apuork	kroup a		
ROOTWORD3	krumlov	volmurk	kruml ov		
ROOTWORD3	krupka	akpurk	krup k a		
ROOTWORD3	krutý	ýturk	krut ý		
ROOTWORD3	kryštof	fotšyrk	kryštof		
ROOTWORD3	kuba	abuk	kub a		
ROOTWORD3	kubice	ecibuk	kub ic e		
ROOTWORD3	kubík	kíbuk	kub ík		
ROOTWORD3	kučera	arečuk	kučer a		
ROOTWORD3	kuchař	řahcuk	kuch ař		
ROOTWORD3	kuchyňský	ýksňyhcuk	kuchyň sk ý		
ROOTWORD3	kudy	yduk	kudy	?	
ROOTWORD3	kuka	akuk	kuka	?	
ROOTWORD3	kukla	alkuk	kukl a		
ROOTWORD3	kukuřice	eciřukuk	kukuřic e		
ROOTWORD3	kulhánek	kenáhluk	kulh á nek		
ROOTWORD3	kulisa	asiluk	kulis a		
ROOTWORD3	kuloár	ráoluk	kuloár		
ROOTWORD3	kundera	arednuk	kunder a		
ROOTWORD3	kunín	nínuk	kunín		
ROOTWORD3	kunštát	tátšnuk	kunštát		
ROOTWORD3	kupé	épuk	kupé		
ROOTWORD3	kupka	akpuk	kup k a		
ROOTWORD3	kupředu	udeřpuk	ku před u		
ROOTWORD3	kúra	arúk	kúr a		
ROOTWORD3	kurátor	rotáruk	kurát or		
ROOTWORD3	kuřim	miřuk	kuřim		
ROOTWORD3	kutnohorsko	oksrohontuk	kutn o hor sk o	?	
ROOTWORD3	kuvajt	tjavuk	kuvajt		
ROOTWORD3	kvapil	lipavk	kvap i l		
ROOTWORD3	květa	atěvk	květ a		
ROOTWORD3	kyjov	vojyk	kyj ov		
ROOTWORD3	kynšperk	krepšnyk	kynšperk		
ROOTWORD3	kypr	rpyk	kypr		
ROOTWORD3	kyselý	ýlesyk	kysel ý		
ROOTWORD3	kytara	aratyk	kytar a		
ROOTWORD3	kýžený	ýnežýk	kýž en ý		
ROOTWORD3	labe	ebal	lab e		
ROOTWORD3	laboratoř	řotarobal	labor at oř		
ROOTWORD3	labuť	ťubal	labuť		
ROOTWORD3	labyrint	tnirybal	labyrint		
ROOTWORD3	láďa	aďál	láď a		
ROOTWORD3	ládin	nidál	ládin		
ROOTWORD3	lady	ydal	lady		
ROOTWORD3	lafata	atafal	lafata		
ROOTWORD3	laguna	anugal	lagun a		
ROOTWORD3	lahodný	ýndohal	lahod n ý		
ROOTWORD3	lake	ekal	lake		
ROOTWORD3	langer	regnal	langer		
ROOTWORD3	lang	gnal	lang		
ROOTWORD3	lanka	aknal	lan k a		
ROOTWORD3	lanškroun	nuorkšnal	lanškroun		
ROOTWORD3	lány	ynál	lán y		
ROOTWORD3	látal	latál	lát a l		
ROOTWORD3	laura	arual	laur a		
ROOTWORD3	laureát	táerual	laureát		
ROOTWORD3	lázeň	ňezál	lázeň		
ROOTWORD3	lazio	oizal	lazio		
ROOTWORD3	ledeč	čedel	ledeč		
ROOTWORD3	legenda	adnegel	legend a		
ROOTWORD3	legrace	ecargel	legrac e		
ROOTWORD3	lener	renel	lener		
ROOTWORD3	lenin	ninel	lenin		
ROOTWORD3	leo	oel	leo		
ROOTWORD3	leona	anoel	leon a		
ROOTWORD3	leonardo	odranoel	leonardo		
ROOTWORD3	leoš	šoel	leoš		
ROOTWORD3	lešení	ínešel	lešen í	?	
ROOTWORD3	letná	ántel	let n á		
ROOTWORD3	letňany	ynaňtel	let ň an y		
ROOTWORD3	letohrad	darhotel	let o hrad		
ROOTWORD3	letoun	nuotel	letoun		
ROOTWORD3	letovice	ecivotel	let ov ic e		
ROOTWORD3	leverkusen	nesukrevel	leverkusen		
ROOTWORD3	lewis	siwel	lewis		
ROOTWORD3	lhostejný	ýnjetsohl	lhostejn ý		
ROOTWORD3	lhota	atohl	lhot a		
ROOTWORD3	lhotka	aktohl	lhot k a		
ROOTWORD3	libanon	nonabil	libanon		
ROOTWORD3	liberec	cerebil	liberec		
ROOTWORD3	libero	orebil	liber o		
ROOTWORD3	libor	robil	libor		
ROOTWORD3	libuše	ešubil	libuš e		
ROOTWORD3	libye	eybil	liby e		
ROOTWORD3	lička	akčil	ličk a		
ROOTWORD3	lidice	ecidil	lidic e		
ROOTWORD3	lidl	ldil	lidl		
ROOTWORD3	liga	agil	liga		
ROOTWORD3	likér	rékil	likér		
ROOTWORD3	limonáda	adánomil	limonád a		
ROOTWORD3	limuzína	anízumil	limuzín a		
ROOTWORD3	linhart	trahnil	linhart		
ROOTWORD3	lipá	ápil	lip á		
ROOTWORD3	lipník	kínpil	lip ník		
ROOTWORD3	lipno	onpil	lipn o		
ROOTWORD3	lipsko	okspil	lipsk o		
ROOTWORD3	lisabon	nobasil	lisabon		
ROOTWORD3	lisa	asil	lis a		
ROOTWORD3	líšeň	ňešíl	líšeň		
ROOTWORD3	litoměřice	eciřěmotil	lit o měř ic e		
ROOTWORD3	litoměřic	ciřěmotil	lit o měř ic		
ROOTWORD3	litomyšl	lšymotil	lito myšl		
ROOTWORD3	litovel	levotil	litovel		
ROOTWORD3	litva	avtil	litv a		
ROOTWORD3	litvínov	vonívtil	litvín ov		
ROOTWORD3	liverpool	looprevil	liver pool		
ROOTWORD3	liza	azil	liz a		
ROOTWORD3	logo	ogol	log o		
ROOTWORD3	loko	okol	lok o		
ROOTWORD3	lokomotiva	avitomokol	lokomotiv a		
ROOTWORD3	lokomotiv	vitomokol	lokomotiv		
ROOTWORD3	lokvenc	cnevkol	lokvenc		
ROOTWORD3	lomnice	ecinmol	lom nic e		
ROOTWORD3	londýn	nýdnol	londýn		
ROOTWORD3	lopata	atapol	lopat a		
ROOTWORD3	losiny	ynisol	losin y		
ROOTWORD3	loterie	eiretol	loteri e		
ROOTWORD3	louka	akuol	louk a		
ROOTWORD3	louny	ynuol	loun y		
ROOTWORD3	lovosice	ecisovol	lovos ic e		
ROOTWORD3	lubina	anibul	lubin a		
ROOTWORD3	lubomír	rímobul	lub o mír		
ROOTWORD3	lucerna	anrecul	lucern a		
ROOTWORD3	lucie	eicul	luci e		
ROOTWORD3	ludmila	alimdul	lud mil a		
ROOTWORD3	luhačovice	ecivočahul	luhač ov ic e		
ROOTWORD3	luis	siul	luis		
ROOTWORD3	lukáš	šákul	lukáš		
ROOTWORD3	lukeš	šekul	lukeš		
ROOTWORD3	lukrativní	ínvitarkul	lukrat iv n í	?	
ROOTWORD3	lumír	rímul	lumír		
ROOTWORD3	lux	xul	lux		
ROOTWORD3	lužnice	ecinžul	luž n ic e		
ROOTWORD3	lyon	noyl	lyon		
ROOTWORD3	mácha	ahcám	mách a		
ROOTWORD3	madrid	dirdam	madrid		
ROOTWORD3	mafie	eifam	mafi e		
ROOTWORD3	magie	eigam	mag i e		
ROOTWORD3	magistrála	alártsigam	magistr ál a		
ROOTWORD3	magnát	tángam	magn át		
ROOTWORD3	mahler	relham	mahler		
ROOTWORD3	maier	reiam	maier		
ROOTWORD3	makedonie	einodekam	makedon i e		
ROOTWORD3	maketa	atekam	maket a		
ROOTWORD3	malajsie	eisjalam	malajsi e		
ROOTWORD3	malenovice	ecivonelam	malen ov ic e		
ROOTWORD3	malér	rélam	malér		
ROOTWORD3	malina	anilam	malin a		
ROOTWORD3	mančaft	tfačnam	mančaft	?	
ROOTWORD3	manchester	retsehcnam	manchester		
ROOTWORD3	mandát	tádnam	mandát	?	
ROOTWORD3	manhattan	nattahnam	manhattan		
ROOTWORD3	mantinel	lenitnam	mantinel		
ROOTWORD3	marcel	lecram	marcel		
ROOTWORD3	mareček	kečeram	mareč ek		
ROOTWORD3	mareš	šeram	mareš		
ROOTWORD3	marihuana	anauhiram	marihuan a		
ROOTWORD3	marila	aliram	maril a		
ROOTWORD3	mario	oiram	mari o		
ROOTWORD3	marius	suiram	mari us		
ROOTWORD3	markéta	atékram	markét a		
ROOTWORD3	market	tekram	market		
ROOTWORD3	mark	kram	mark		
ROOTWORD3	marko	okram	mark o		
ROOTWORD3	maroko	okoram	marok o		
ROOTWORD3	marseille	elliesram	marseille		
ROOTWORD3	marta	atram	mart a		
ROOTWORD3	martinů	ůnitram	martinů		
ROOTWORD3	mary	yram	mary		
ROOTWORD3	masakr	rkasam	masakr		
ROOTWORD3	masaryk	kyrasam	masaryk		
ROOTWORD3	mašek	kešam	mašek		
ROOTWORD3	masters	sretsam	master s		
ROOTWORD3	matador	rodatam	matador		
ROOTWORD3	matějka	akjětam	matěj k a		
ROOTWORD3	matějovský	ýksvojětam	matěj ov sk ý		
ROOTWORD3	matouš	šuotam	matouš		
ROOTWORD3	matrika	akirtam	matrik a		
ROOTWORD3	matt	ttam	matt		
ROOTWORD3	mattoni	inottam	mattoni		
ROOTWORD3	maturita	atirutam	matur it a		
ROOTWORD3	matuška	akšutam	matušk a		
ROOTWORD3	matyáš	šáytam	matyáš		
ROOTWORD3	maximum	mumixam	max im um	?	
ROOTWORD3	max	xam	max		
ROOTWORD3	mažoretka	akterožam	mažoret k a		
ROOTWORD3	mclaren	neralcm	mc laren	?	
ROOTWORD3	mečbol	lobčem	meč bol		
ROOTWORD3	mecenáš	šánecem	mecenáš		
ROOTWORD3	mečiar	raičem	mečiar		
ROOTWORD3	media	aidem	medi a		
ROOTWORD3	médium	muidém	médi um		
ROOTWORD3	melbourne	enruoblem	melbourne		
ROOTWORD3	mělník	kínlěm	mělník		
ROOTWORD3	memorandum	mudnaromem	memorand um		
ROOTWORD3	memoriál	láiromem	memor iál		
ROOTWORD3	mentální	ínlátnem	mentál n í		
ROOTWORD3	menu	unem	menu		
ROOTWORD3	menzel	leznem	menzel		
ROOTWORD3	mercedes	sedecrem	mercedes		
ROOTWORD3	merta	atrem	mert a		
ROOTWORD3	mertlík	kíltrem	mertlík		
ROOTWORD3	meruňka	akňurem	meruňk a		
ROOTWORD3	měsíčník	kínčísěm	měsíč ník		
ROOTWORD3	mešita	atišem	mešit a		
ROOTWORD3	messi	issem	messi		
ROOTWORD3	městec	cetsěm	měst ec		
ROOTWORD3	metrostav	vatsortem	metr o stav		
ROOTWORD3	mexiko	okixem	mexik o		
ROOTWORD3	mezera	arezem	mezer a		
ROOTWORD3	miami	imaim	miami		
ROOTWORD3	michael	leahcim	michael		
ROOTWORD3	michail	liahcim	michail		
ROOTWORD3	michal	lahcim	michal		
ROOTWORD3	michel	lehcim	michel		
ROOTWORD3	microsoft	tfosorcim	micro soft		
ROOTWORD3	mika	akim	mik a		
ROOTWORD3	mike	ekim	mik e		
ROOTWORD3	mikuláš	šálukim	mikuláš		
ROOTWORD3	mikulov	volukim	mikul ov		
ROOTWORD3	milán	nálim	milán		
ROOTWORD3	milena	anelim	milen a		
ROOTWORD3	milevsko	oksvelim	milev sk o		
ROOTWORD3	miliardář	řádrailim	mili ard ář		
ROOTWORD3	miliardový	ývodrailim	mili ard ov ý		
ROOTWORD3	milionář	řánoilim	mili on ář		
ROOTWORD3	miller	rellim	miller		
ROOTWORD3	miloševič	čivešolim	miloš ev ič	?	
ROOTWORD3	milovice	ecivolim	mil ov ic e		
ROOTWORD3	miluše	ešulim	miluš e		
ROOTWORD3	mimoň	ňomim	mimoň		
ROOTWORD3	mini	inim	mini		
ROOTWORD3	minsk	ksnim	minsk		
ROOTWORD3	mirek	kerim	mirek		
ROOTWORD3	míša	aším	míš a		
ROOTWORD3	misso	ossim	misso		
ROOTWORD3	místek	ketsím	míst ek		
ROOTWORD3	mítink	knitím	mít ink		
ROOTWORD3	mix	xim	mix		
ROOTWORD3	mládek	kedálm	mlád ek		
ROOTWORD3	mlynář	řánylm	mlyn ář		
ROOTWORD3	mobiliář	řáilibom	mobil iář	?	
ROOTWORD3	moha	ahom	moh a		
ROOTWORD3	mohelnice	ecinlehom	moheln ic e		
ROOTWORD3	mohutný	ýntuhom	mohutn ý		
ROOTWORD3	mojmír	rímjom	moj mír		
ROOTWORD3	molekula	alukelom	molekul a		
ROOTWORD3	monako	okanom	monak o		
ROOTWORD3	monitor	rotinom	monitor	?	
ROOTWORD3	monte	etnom	monte		
ROOTWORD3	morava	avarom	morav a		
ROOTWORD3	moravan	navarom	morav an		
ROOTWORD3	morávek	kevárom	moráv ek		
ROOTWORD3	moravia	aivarom	morav i a	?	
ROOTWORD3	moravice	ecivarom	morav ic e		
ROOTWORD3	morgan	nagrom	morgan		
ROOTWORD3	motol	lotom	motol		
ROOTWORD3	moucha	ahcuom	mouch a		
ROOTWORD3	mountfield	dleiftnuom	mount field		
ROOTWORD3	mourinho	ohniruom	mourin ho	?	
ROOTWORD3	movitý	ýtivom	movit ý		
ROOTWORD3	mozaika	akiazom	mozaik a		
ROOTWORD3	mozart	trazom	mozart		
ROOTWORD3	mšeno	onešm	mšen o		
ROOTWORD3	mucha	ahcum	much a		
ROOTWORD3	muhammad	dammahum	muhammad		
ROOTWORD3	müller	rellüm	müller		
ROOTWORD3	munice	ecinum	munic e		
ROOTWORD3	music	cisum	music		
ROOTWORD3	muslim	milsum	muslim		
ROOTWORD3	mutěnice	ecinětum	mutěn ic e		
ROOTWORD3	muzikál	lákizum	muzik ál		
ROOTWORD3	náchod	dohcán	ná chod		
ROOTWORD3	nadace	ecadan	nadac e		
ROOTWORD3	nadal	ladan	na dal		
ROOTWORD3	naděj	jědan	na děj		
ROOTWORD3	nádhera	arehdán	nádher a		
ROOTWORD3	nádoba	abodán	nádob a		
