COMPOUND	hlubokozmražený	ýnežarmzokobulh	hlub ok o z mraž en ý					
COMPOUND	hlubotisk	ksitobulh	hlub o tisk					
COMPOUND	hluchoněmý	ýměnohculh	hluch o něm ý					
COMPOUND	hluchoslepých	hcýpelsohculh	hluch o slep ých					
COMPOUND	hmyzožravý	ývaržozymh	hmyz o žr a v ý	?				
COMPOUND	hnědorudý	ýduroděnh	hněd o rud ý					
COMPOUND	hnědouhelném	ménlehuoděnh	hněd o uhel n ém					
COMPOUND	hnědouhelný	ýnlehuoděnh	hněd o uhel n ý					
COMPOUND	hnidopich	hcipodinh	hnid o pich					
COMPOUND	hnilokal	lakolinh	hnil o kal					
COMPOUND	hodnověrný	ýnrěvondoh	hod n o věr n ý					
COMPOUND	hodobožový	ývožobodoh	hod o bož ov ý					
COMPOUND	hodokvas	savkodoh	hod o kvas					
COMPOUND	hofmistra	artsimfoh	hof mistr a					
COMPOUND	hokuspokus	sukopsukoh	hokus pokus					
COMPOUND	holobyt	tyboloh	hol o byt					
COMPOUND	holobyty	ytyboloh	hol o byt y					
COMPOUND	holocaustu	utsuacoloh	holocaust u					
COMPOUND	holocén	nécoloh	holo cén	?				
COMPOUND	holoenzym	myzneoloh	holo enzym					
COMPOUND	hologramem	memargoloh	holo gram em					
COMPOUND	holohlavého	ohévalholoh	hol o hlav ého					
COMPOUND	holohlavý	ývalholoh	hol o hlav ý					
COMPOUND	holokaust	tsuakoloh	holokaust					
COMPOUND	holokrystalický	ýkcilatsyrkoloh	holo krystal ick ý	?				
COMPOUND	holomajzna	anzjamoloh	holomajzna	?				
COMPOUND	holotyp	pytoloh	hol o typ	?				
COMPOUND	homeopatie	eitapoemoh	homeo pat i e					
COMPOUND	homogenní	ínnegomoh	homo gen n í					
COMPOUND	homonymum	mumynomoh	homo nym um					
COMPOUND	homosexuál	láuxesomoh	homo sex uál					
COMPOUND	homosexuálů	ůláuxesomoh	homo sex uál ů					
COMPOUND	hořečnatoželeznatý	ýtanzeležotančeřoh	hoř eč nat o želez nat ý					
COMPOUND	horkokrevný	ýnverkokroh	hork o krev n ý					
COMPOUND	horkovod	dovokroh	hork o vod					
COMPOUND	horkovzdušný	ýnšudzvokroh	hork o vz duš n ý					
COMPOUND	hornobenešovský	ýksvošenebonroh	horn o beneš ov sk ý					
COMPOUND	hornoblatenský	ýksnetalbonroh	horn o blat en sk ý					
COMPOUND	hornofalckém	mékclafonroh	horn o falc k ém	?				
COMPOUND	hornofranském	méksnarfonroh	horn o fran sk ém					
COMPOUND	hornomoravský	ýksvaromonroh	horn o morav sk ý					
COMPOUND	hornoplánský	ýksnálponroh	horn o plán sk ý					
COMPOUND	hornorakouského	ohéksuokaronroh	horn o rakous k ého					
COMPOUND	hornorakouský	ýksuokaronroh	horn o rakous k ý					
COMPOUND	hornorakušan	našukaronroh	horn o rakuš an					
COMPOUND	horolezcem	meczeloroh	hor o lez c em					
COMPOUND	horolezec	cezeloroh	hor o lez ec					
COMPOUND	horšovskotýnský	ýksnýtoksvošroh	horš ov sk o týn sk ý					
COMPOUND	hostimil	limitsoh	host i mil					
COMPOUND	hrdopyšný	ýnšypodrh	hrd o pyš n ý					
COMPOUND	hřibotvarý	ýravtobiřh	hřib o tvar ý					
COMPOUND	hříchuprostý	ýtsorpuhcířh	hřích u prost ý					
COMPOUND	hromosvodem	medovsomorh	hrom o s vod em					
COMPOUND	hromosvod	dovsomorh	hrom o s vod					
COMPOUND	hrubokožec	cežokoburh	hrub o kož ec					
COMPOUND	hrůzostrašný	ýnšartsozůrh	hrůz o straš n ý					
COMPOUND	hudbymilovných	hcýnvolimybduh	hud b y mil ov n ých					
COMPOUND	hustoměr	rěmotsuh	hust o měr					
COMPOUND	hvězdokupa	apukodzěvh	hvězd o kup a					
COMPOUND	hvězdolet	telodzěvh	hvězd o let					
COMPOUND	hydrobiologie	eigoloibordyh	hydr o bio log i e					
COMPOUND	hydrodynamiku	ukimanydordyh	hydr o dynam ik u					
COMPOUND	hydroenergetice	ecitegreneordyh	hydr o energ et ic e	?				
COMPOUND	hydromagnetický	ýkcitengamordyh	hydr o magnet ick ý					
COMPOUND	hydrosféry	yréfsordyh	hydr o sfér y					
COMPOUND	hydroxyfuranová	ávonarufyxordyh	hydr oxy furan ov á					
COMPOUND	hydroxytoluen	neulotyxordyh	hydr oxy toluen					
COMPOUND	hygrograf	fargorgyh	hygrograf	?				
COMPOUND	hygrometr	rtemorgyh	hygrometr	?				
COMPOUND	hyperaktivní	ínvitkarepyh	hyper akt iv n í					
COMPOUND	hyperbarické	ékcirabrepyh	hyper bar ick é					
COMPOUND	hyperkomplexní	ínxelpmokrepyh	hyper komplex n í					
COMPOUND	hypermarket	tekramrepyh	hyper market					
COMPOUND	hypernova	avonrepyh	hyper nov a					
COMPOUND	hypertenze	eznetrepyh	hyper tenz e					
COMPOUND	hypertrofuje	ejufortrepyh	hyper trof uj e	uje?				
COMPOUND	hypervariabilní	ínlibairavrepyh	hyper vari abil n í					
COMPOUND	hypokortikalismus	sumsilakitrokopyh	hypo kortikal ism us					
COMPOUND	hypotéka	akétopyh	hypo ték a					
COMPOUND	hypotéky	ykétopyh	hypo ték y					
COMPOUND	hypotermii	iimretopyh	hypo term i i					
COMPOUND	hypotetická	ákcitetopyh	hypo tet ick á					
COMPOUND	hypotetický	ýkcitetopyh	hypo tet ick ý					
COMPOUND	hypothalamu	umalahtopyh	hypo thalam u					
COMPOUND	hypoxie	eixopyh	hypox i e					
COMPOUND	ideodiverzní	ínzrevidoedi	ide o di verz n í					
COMPOUND	ideologie	eigoloedi	ide o log i e					
COMPOUND	idiotyp	pytoidi	idio typ					
COMPOUND	impozantní	íntnazopmi	im poz ant n í	?				
COMPOUND	imunologie	eigolonumi	imun o log i e					
COMPOUND	indonéský	ýksénodni	indonés k ý					
COMPOUND	infobudka	akdubofni	info bud k a					
COMPOUND	infocentrum	murtnecofni	info centr um					
COMPOUND	infodálnice	ecinládofni	info dál nic e					
COMPOUND	infografický	ýkcifargofni	info graf ic k ý					
COMPOUND	infokanál	lánakofni	info kanál					
COMPOUND	infokancelář	řálecnakofni	info kancel ář	?				
COMPOUND	infolinka	aknilofni	info lin k a					
COMPOUND	infopanel	lenapofni	info panel					
COMPOUND	infoservis	sivresofni	info servis					
COMPOUND	infostánek	kenátsofni	info stán ek					
COMPOUND	infračervený	ýnevrečarfni	infra červen ý					
COMPOUND	infračervenými	imýnevrečarfni	infra červen ými					
COMPOUND	infrapaprsek	kesrpaparfni	infra paprsek					
COMPOUND	infrastruktura	arutkurtsarfni	infra strukt ur a					
COMPOUND	infrastruktury	yrutkurtsarfni	infra strukt ur y					
COMPOUND	ingredience	ecneidergni	ingredienc e	?				
COMPOUND	ingredienci	icneidergni	ingredienc i	?				
COMPOUND	injekce	eckejni	in jekc e					
COMPOUND	injekcí	íckejni	in jekc í					
COMPOUND	inspekce	eckepsni	in spekc e					
COMPOUND	inspirativní	ínvitaripsni	in spir at iv n í					
COMPOUND	intercontinental	latnenitnocretni	inter continent al					
COMPOUND	interdentála	alátnedretni	inter dent ál a					
COMPOUND	interdiecézních	hcínzéceidretni	inter diecéz n ích					
COMPOUND	interetnické	ékcinteretni	inter etn ic k é					
COMPOUND	interferuje	ejurefretni	inter fer uj e	uje?				
COMPOUND	interglaciálem	meláicalgretni	inter glaci ál em					
COMPOUND	interhotelů	ůletohretni	inter hotel ů					
COMPOUND	interindividuální	ínláudividniretni	inter in divid uál n í					
COMPOUND	interkontinentálního	ohínlátnenitnokretni	inter kontinent ál n ího					
COMPOUND	interliga	agilretni	inter lig a					
COMPOUND	intermezzo	ozzemretni	inter mezz o					
COMPOUND	internacionál	lánoicanretni	inter nacion ál					
COMPOUND	internet	tenretni	inter net					
COMPOUND	interní	ínretni	inter n í					
COMPOUND	interoperabilní	ínlibareporetni	inter oper abil n í					
COMPOUND	interpelovala	alavolepretni	inter pel ova l a					
COMPOUND	interpersonální	ínlánosrepretni	inter person ál n í					
COMPOUND	interpol	lopretni	inter pol					
COMPOUND	interpretuje	ejuterpretni	inter pret uj e	uje?				
COMPOUND	interrupce	ecpurretni	inter rup c e					
COMPOUND	interspar	rapsretni	inter spar					
COMPOUND	intersportturné	énruttropsretni	inter sport turné					
COMPOUND	intertemporální	ínláropmetretni	inter tempor ál n í					
COMPOUND	interval	lavretni	inter val					
COMPOUND	intervalu	ulavretni	inter val u					
COMPOUND	intervenovala	alavonevretni	inter ven ova l a					
COMPOUND	interview	weivretni	inter view					
COMPOUND	intimsprej	jerpsmitni	intim sprej					
COMPOUND	intracerebrální	ínlárberecartni	intra cerebr ál n í					
COMPOUND	intramuskulární	ínráluksumartni	intra muskul árn í					
COMPOUND	inzulinorezistence	ecnetsizeroniluzni	inzul in o rezist enc e					
COMPOUND	iroameričané	énačiremaori	ir o američ an é					
COMPOUND	izoenzymu	umyzneozi	izo enzym u					
COMPOUND	izomorfie	eifromozi	izo morf i e					
COMPOUND	izotop	potozi	izo top					
COMPOUND	izotopů	ůpotozi	izo top ů					
COMPOUND	izotyp	pytozi	izo typ					
COMPOUND	jaksepatří	ířtapeskaj	jak se patř í	se?				
COMPOUND	jasnovidci	icdivonsaj	jasn o vid c i					
COMPOUND	jasnovidný	ýndivonsaj	jasn o vid n ý					
COMPOUND	jasnozření	íneřzonsaj	jasn o zř e n í					
COMPOUND	jasnozřivý	ýviřzonsaj	jasn o zř iv ý					
COMPOUND	jasoměr	rěmosaj	jas o měr					
COMPOUND	javorolistý	ýtsilorovaj	javor o list ý					
COMPOUND	jazykověda	aděvokyzaj	jazyk o věd a					
COMPOUND	jazykovité	étivokyzaj	jazyk ovit é					
COMPOUND	jazykozpyt	typzokyzaj	jazyk o zpyt					
COMPOUND	jazzband	dnabzzaj	jazz band					
COMPOUND	jazzman	namzzaj	jazz man					
COMPOUND	jazzmanů	ůnamzzaj	jazz man ů					
COMPOUND	jazzrock	kcorzzaj	jazz rock					
COMPOUND	jedenáctičlenném	ménnelčitcánedej	jeden áct i člen n ém	?				
COMPOUND	jedenáctičlenný	ýnnelčitcánedej	jeden áct i člen n ý	?				
COMPOUND	jedenáctiletý	ýtelitcánedej	jeden áct i let ý	?				
COMPOUND	jedenačtyřicetiletá	áteliteciřytčanedej	jeden a čtyř i cet i let á					
COMPOUND	jedenačtyřicetiletý	ýteliteciřytčanedej	jeden a čtyř i cet i let ý					
COMPOUND	jedenadvacetiletá	átelitecavdanedej	jeden a dv a cet i let á					
COMPOUND	jedenadvacetiletý	ýtelitecavdanedej	jeden a dv a cet i let ý					
COMPOUND	jedenadvacítka	aktícavdanedej	jeden a dv a cít k a					
COMPOUND	jedenadvacítky	yktícavdanedej	jeden a dv a cít k y					
COMPOUND	jedenapadesátiletý	ýtelitásedapanedej	jeden a pa desát i let ý					
COMPOUND	jedenapůlkilový	ývoliklůpanedej	jeden a půl kil ov ý					
COMPOUND	jedenašedesátiletý	ýtelitásedešanedej	jeden a še desát i let ý					
COMPOUND	jedenasedmdesátiletý	ýtelitásedmdesanedej	jeden a sedm desát i let ý					
COMPOUND	jedenatřicetiletý	ýteliteciřtanedej	jeden a tř i cet i let ý					
COMPOUND	jedinovláda	adálvonidej	jedin o vlád a					
COMPOUND	jednačtyřicetiletý	ýteliteciřytčandej	jedn a čtyř i cet i let ý					
COMPOUND	jednadvacetiletý	ýtelitecavdandej	jedn a dv a cet i let ý					
COMPOUND	jednadvacítka	aktícavdandej	jedn a dv a cít k a					
COMPOUND	jednaosmdesátiletý	ýtelitásedmsoandej	jedn a osm desát i let ý					
COMPOUND	jednapadesátiletá	átelitásedapandej	jedn a pa desát i let á					
COMPOUND	jednapadesátiletý	ýtelitásedapandej	jedn a pa desát i let ý					
COMPOUND	jednašedesátiletý	ýtelitásedešandej	jedn a še desát i let ý					
COMPOUND	jednasedmdesátiletý	ýtelitásedmdesandej	jedn a sedm desát i let ý					
COMPOUND	jednatřicetiletý	ýteliteciřtandej	jedn a tř i cet i let ý					
COMPOUND	jednobarevný	ýnverabondej	jedn o barev n ý					
COMPOUND	jednobodový	ývodobondej	jedn o bod ov ý					
COMPOUND	jednobodovým	mývodobondej	jedn o bod ov ým					
COMPOUND	jednobranková	ávoknarbondej	jedn o bran k ov á					
COMPOUND	jednobrankový	ývoknarbondej	jedn o bran k ov ý					
COMPOUND	jednogólový	ývológondej	jedn o gól ov ý					
COMPOUND	jednohodinové	évonidohondej	jedn o hodin ov é					
COMPOUND	jednohubka	akbuhondej	jedn o hub k a					
COMPOUND	jednokanálové	évolánakondej	jedn o kanál ov é					
COMPOUND	jednokolové	évolokondej	jedn o kol ov é					
COMPOUND	jednokomorové	évoromokondej	jedn o komor ov é					
COMPOUND	jednoletý	ýtelondej	jedn o let ý					
COMPOUND	jednolůžkových	hcývokžůlondej	jedn o lůž k ov ých					
COMPOUND	jednolůžkový	ývokžůlondej	jedn o lůž k ov ý					
COMPOUND	jednomandátových	hcývotádnamondej	jedn o mand át ov ých	?				
COMPOUND	jednoměsíční	ínčísěmondej	jedn o měsíč n í					
COMPOUND	jednometrového	ohévortemondej	jedn o metr ov ého					
COMPOUND	jednomotorové	évorotomondej	jedn o motor ov é					
COMPOUND	jednomyslné	énlsymondej	jedn o mysl n é					
COMPOUND	jednomyslný	ýnlsymondej	jedn o mysl n ý					
COMPOUND	jednonohému	uméhonondej	jedn o noh ému					
COMPOUND	jednookénkový	ývoknékoondej	jedn o okén k ov ý					
COMPOUND	jednooký	ýkoondej	jedn o ok ý					
COMPOUND	jednopatrovém	mévortapondej	jedn o patr ov ém					
COMPOUND	jednopatrový	ývortapondej	jedn o patr ov ý					
COMPOUND	jednopísmenovém	mévonemsípondej	jedn o písmen ov ém	nepamatuju				
COMPOUND	jednopodlažních	hcínžaldopondej	jedn o pod laž n ích					
COMPOUND	jednopokojových	hcývojokopondej	jedn o pokoj ov ých					
COMPOUND	jednopokojový	ývojokopondej	jedn o pokoj ov ý					
COMPOUND	jednoprocentní	íntnecorpondej	jedn o pro cent n í					
COMPOUND	jednorázovém	mévozárondej	jedn o ráz ov ém					
COMPOUND	jednorázový	ývozárondej	jedn o ráz ov ý					
COMPOUND	jednořetězcové	évoczěteřondej	jedn o řetěz c ov é					
COMPOUND	jednořetězové	évozěteřondej	jedn o řetěz ov é					
COMPOUND	jednoruční	ínčurondej	jedn o ruč n í					
COMPOUND	jednosměrka	akrěmsondej	jedn o směr k a					
COMPOUND	jednostránkový	ývoknártsondej	jedn o strán k ov ý					
COMPOUND	jednostranný	ýnnartsondej	jedn o stran n ý					
COMPOUND	jednostranným	mýnnartsondej	jedn o stran n ým					
COMPOUND	jednostupňový	ývoňputsondej	jedn o stup ň ov ý					
COMPOUND	jednotvárná	ánrávtondej	jedn o tvár n á					
COMPOUND	jednotvárný	ýnrávtondej	jedn o tvár n ý					
COMPOUND	jednoúčelová	ávolečúondej	jedn o účel ov á					
COMPOUND	jednovousý	ýsuovondej	jedn o vous ý					
COMPOUND	jelenohorský	ýksrohonelej	jelen o hor sk ý					
COMPOUND	jemnohmotný	ýntomhonmej	jemn o hmot n ý					
COMPOUND	jemnozrnné	énnrzonmej	jemn o zrn n é					
COMPOUND	jetelotravní	ínvartoletej	jetel o trav n í					
COMPOUND	jídlonosič	čisonoldíj	jíd l o nos i č					
COMPOUND	jihoafghánský	ýksnáhgfaohij	jih o afghán sk ý					
COMPOUND	jihoafrický	ýkcirfaohij	jih o afr ic k ý					
COMPOUND	jihoalžírský	ýksrížlaohij	jih o alžír sk ý					
COMPOUND	jihoamerický	ýkciremaohij	jih o americ k ý					
COMPOUND	jihoanglický	ýkcilgnaohij	jih o angl ic k ý					
COMPOUND	jihoangolském	mékslognaohij	jih o angol sk ém					
COMPOUND	jihoarabský	ýksbaraohij	jih o arab sk ý					
COMPOUND	jihoasijský	ýksjisaohij	jih o asij sk ý					
COMPOUND	jihoatlantický	ýkcitnaltaohij	jih o atlant ic k ý					
COMPOUND	jihoatlantský	ýkstnaltaohij	jih o atlant sk ý					
COMPOUND	jihoaustralský	ýkslartsuaohij	jih o austral sk ý					
COMPOUND	jihobelgický	ýkciglebohij	jih o belg ick ý					
COMPOUND	jihobrazilský	ýkslizarbohij	jih o brazil sk ý					
COMPOUND	jihobulharský	ýksrahlubohij	jih o bulhar sk ý					
COMPOUND	jihočečenský	ýksnečečohij	jih o čečen sk ý					
COMPOUND	jihočeský	ýksečohij	jih o čes k ý					
COMPOUND	jihochilský	ýkslihcohij	jih o chil sk ý					
COMPOUND	jihočínský	ýksníčohij	jih o čín sk ý					
COMPOUND	jihodalmatský	ýkstamladohij	jih o dalmat sk ý					
COMPOUND	jihoegyptský	ýkstpygeohij	jih o egypt sk ý					
COMPOUND	jihofidžijský	ýksjiždifohij	jih o fidžij sk ý					
COMPOUND	jihofrancouzského	ohékszuocnarfohij	jih o francouz sk ého					
COMPOUND	jihofrancouzský	ýkszuocnarfohij	jih o francouz sk ý					
COMPOUND	jihoindický	ýkcidniohij	jih o ind ick ý					
COMPOUND	jihoirácký	ýkcáriohij	jih o irác k ý					
COMPOUND	jihoirský	ýksriohij	jih o ir sk ý					
COMPOUND	jihoislandský	ýksdnalsiohij	jih o island sk ý					
COMPOUND	jihoitalský	ýkslatiohij	jih o ital sk ý					
COMPOUND	jihoizraelský	ýkslearziohij	jih o izrael sk ý					
COMPOUND	jihojakutský	ýkstukajohij	jih o jakut sk ý					
COMPOUND	jihojemenský	ýksnemejohij	jih o jemen sk ý					
COMPOUND	jihokarpatský	ýkstaprakohij	jih o karpat sk ý					
COMPOUND	jihokašmírský	ýksrímšakohij	jih o kašmír sk ý					
COMPOUND	jihokorejcům	můcjerokohij	jih o korej c ům					
COMPOUND	jihokorejský	ýksjerokohij	jih o korej sk ý					
COMPOUND	jihokurilský	ýkslirukohij	jih o kuril sk ý					
COMPOUND	jiholibanonské	éksnonabilohij	jih o libanon sk é					
COMPOUND	jiholužický	ýkcižulohij	jih o lužic k ý					
COMPOUND	jihomaďarský	ýksraďamohij	jih o maďar sk ý					
COMPOUND	jihomalajský	ýksjalamohij	jih o malaj sk ý					
COMPOUND	jihomalešický	ýkcišelamohij	jih o malešic k ý					
COMPOUND	jihomandžuský	ýksuždnamohij	jih o mandžus k ý					
COMPOUND	jihomexický	ýkcixemohij	jih o mexic k ý					
COMPOUND	jihomoravského	ohéksvaromohij	jih o morav sk ého					
COMPOUND	jihomoravský	ýksvaromohij	jih o morav sk ý					
COMPOUND	jihoněmecký	ýkceměnohij	jih o něm ec k ý					
COMPOUND	jihopacifický	ýkcificapohij	jih o pacific k ý					
COMPOUND	jihoperuánský	ýksnáurepohij	jih o peru án sk ý					
COMPOUND	jihoplzeňský	ýksňezlpohij	jih o plzeň sk ý					
COMPOUND	jihořecký	ýkceřohij	jih o řec k ý					
COMPOUND	jihorumunský	ýksnumurohij	jih o rumun sk ý					
COMPOUND	jihoruský	ýksurohij	jih o rus k ý					
COMPOUND	jihosibiřský	ýksřibisohij	jih o sibiř sk ý					
COMPOUND	jihosicilský	ýkslicisohij	jih o sicil sk ý					
COMPOUND	jihoslovanské	éksnavolsohij	jih o slovan sk é					
COMPOUND	jihošpanělský	ýkslěnapšohij	jih o španěl sk ý					
COMPOUND	jihosrbský	ýksbrsohij	jih o srb sk ý					
COMPOUND	jihosúdánský	ýksnádúsohij	jih o súdán sk ý					
COMPOUND	jihošvédský	ýksdévšohij	jih o švéd sk ý					
COMPOUND	jihošvýcarský	ýksracývšohij	jih o švýcar sk ý					
COMPOUND	jihoturecký	ýkcerutohij	jih o turec k ý					
COMPOUND	jihoukrajinský	ýksnijarkuohij	jih o ukrajin sk ý					
COMPOUND	jihoulsterský	ýksretsluohij	jih o ulster sk ý					
COMPOUND	jihouralský	ýkslaruohij	jih o ural sk ý					
COMPOUND	jihovětnamský	ýksmantěvohij	jih o větnam sk ý					
COMPOUND	jihovietnamský	ýksmanteivohij	jih o vietnam sk ý					
COMPOUND	jihovýchod	dohcývohij	jih o vý chod					
COMPOUND	jihovýchodu	udohcývohij	jih o vý chod u					
COMPOUND	jihozápad	dapázohij	jih o zá pad					
COMPOUND	jindřichohradecký	ýkcedarhohciřdnij	jindřich o hrad ec k ý					
COMPOUND	jinojazyčnými	imýnčyzajonij	jin o jazyč n ými					
COMPOUND	jinonárodní	índoránonij	jin o ná rod n í					
COMPOUND	jinověrce	ecrěvonij	jin o věr c e					
COMPOUND	jinud	dunij	jinud					
COMPOUND	jinudy	ydunij	jinud y					
COMPOUND	jitrocel	lecortij	jitr o cel					
COMPOUND	jizerskohorský	ýksrohoksrezij	jizer sk o hor sk ý					
COMPOUND	jugoslávie	eiválsoguj	jug o sláv i e					
COMPOUND	jugoslávii	iiválsoguj	jug o sláv i i					
COMPOUND	kabelovod	dovolebak	kabel o vod					
COMPOUND	kadibudka	akdubidak	kad i bud k a					
COMPOUND	kafemlýnek	kenýlmefak	kaf e mlýn ek					
COMPOUND	kaleidoskop	poksodielak	kaleido skop					
COMPOUND	kaleidoskopu	upoksodielak	kaleido skop u					
COMPOUND	kaligrafie	eifargilak	kali graf i e					
COMPOUND	kalojem	mejolak	kal o jem					
COMPOUND	kamenolom	molonemak	kamen o lom					
COMPOUND	kamenotisk	ksitonemak	kamen o tisk					
COMPOUND	kamenoželezný	ýnzeležonemak	kamen o želez n ý					
COMPOUND	kameramana	anamaremak	kamer a man a	:)				
COMPOUND	kameraman	namaremak	kamer a man	:)				
COMPOUND	kampak	kapmak	k am pak	?				
COMPOUND	kanadskoamerické	ékciremaoksdanak	kanad sk o americ k é					
COMPOUND	kapraďorost	tsoroďarpak	kapraď o rost					
COMPOUND	karcinogeneze	ezenegonicrak	karcino gen ez e					
COMPOUND	karcinogenů	ůnegonicrak	karcino gen ů					
COMPOUND	karcinom	monicrak	karcinom	?				
COMPOUND	karcinomů	ůmonicrak	karcinom ů					
COMPOUND	kardiocentrum	murtnecoidrak	kardio centr um					
COMPOUND	kardiologie	eigoloidrak	kardio log i e					
COMPOUND	kardiovaskulárních	hcínráluksavoidrak	kardi o vaskul ár n ích					
COMPOUND	kardiovaskulární	ínráluksavoidrak	kardi o vaskul ár n í					
COMPOUND	karpologie	eigoloprak	karp o log i e					
COMPOUND	kartogramy	ymargotrak	kart o gram y					
COMPOUND	kartotéka	akétotrak	kart o ték a					
COMPOUND	kartotéku	ukétotrak	kart o ték u					
COMPOUND	kasírtaška	akšatrísak	kasír taš k a	?				
COMPOUND	kaštanozem	mezonatšak	kaštan o zem					
COMPOUND	kataplexií	íixelpatak	kata plex i í					
COMPOUND	kávomlýnek	kenýlmovák	káv o mlýn ek					
COMPOUND	kávovar	ravovák	káv o var					
COMPOUND	každodenní	ínnedodžak	každ o den n í					
COMPOUND	každoměsíční	ínčísěmodžak	každ o měsíč n í					
COMPOUND	každotýdenní	ínnedýtodžak	každ o týden n í					
COMPOUND	každovečerní	ínrečevodžak	každ o večer n í					
COMPOUND	kdeže	ežedk	kde že					
COMPOUND	kdoule	eluodk	kdoul e					
COMPOUND	kdovíjak	kajívodk	kd o v í jak					
COMPOUND	kdovíkam	makívodk	kd o v í kam					
COMPOUND	kdovíkde	edkívodk	kd o v í kde					
COMPOUND	kdovíkdy	ydkívodk	kd o v í kdy					
COMPOUND	kdovíproč	čorpívodk	kd o v í proč					
COMPOUND	kdypak	kapydk	kdy pak					
COMPOUND	keramzitbeton	notebtizmarek	keram zit beton	?				
COMPOUND	kickbox	xobkcik	kick box					
COMPOUND	kilobaud	duabolik	kilo baud	co s kilem? Mega je dohromady, ale zas kilo bez kila				
COMPOUND	kilobit	tibolik	kilo bit					
COMPOUND	kilobyte	etybolik	kilo byte					
COMPOUND	kilocyklus	sulkycolik	kilo cykl us					
COMPOUND	kilometráž	žártemolik	kilo metr áž					
COMPOUND	kilometr	rtemolik	kilo metr					
COMPOUND	kilotuna	anutolik	kilo tun a					
COMPOUND	kilovar	ravolik	kilo var					
COMPOUND	kilowatthodina	anidohttawolik	kilo watt hodin a					
COMPOUND	kilowatthodin	nidohttawolik	kilo watt hodin					
COMPOUND	kinematografii	iifargotamenik	kinemato graf i i					
COMPOUND	kinoamatér	rétamaonik	kin o amatér	kino?				
COMPOUND	kinoaparát	tárapaonik	kin o aparát					
COMPOUND	kinobus	subonik	kin o bus					
COMPOUND	kinocentrum	murtneconik	kin o centr um					
COMPOUND	kinocilie	eiliconik	kinocilie	?				
COMPOUND	kinodistribuce	ecubirtsidonik	kin o dis trib uc e					
COMPOUND	kinofilm	mlifonik	kin o film					
COMPOUND	kinohvězda	adzěvhonik	kin o hvězd a					
COMPOUND	kinokamera	aremakonik	kin o kamer a					
COMPOUND	kinokavárna	anrávakonik	kin o kav árn a					
COMPOUND	kinomaniak	kainamonik	kin o mani ak					
COMPOUND	kinosál	lásonik	kin o sál					
COMPOUND	kinotechnika	akinhcetonik	kin o techn ik a					
COMPOUND	kinotéka	akétonik	kin o ték a					
COMPOUND	kinožurnál	lánružonik	kin o žurnál					
COMPOUND	kladogeneze	ezenegodalk	klado gen ez e					
COMPOUND	klapouchý	ýhcuopalk	klap o uch ý					
COMPOUND	klikyhák	káhykilk	klik y hák					
COMPOUND	klimajednotky	yktondejamilk	klim a jedn ot k y					
COMPOUND	klimatologie	eigolotamilk	klim at o log i e					
COMPOUND	kmitočet	tečotimk	kmit o čet					
COMPOUND	kmitočty	ytčotimk	kmit o čt y					
COMPOUND	knihkupce	ecpukhink	knih kup c e					
COMPOUND	knihkupec	cepukhink	knih kup ec					
COMPOUND	knihověda	aděvohink	knih o věd a					
COMPOUND	knihvedoucí	ícuodevhink	knih ved ouc í					
COMPOUND	kočkopes	sepokčok	kočk o pes					
COMPOUND	kokršpaněl	lěnapšrkok	kokr španěl					
COMPOUND	kolagen	negalok	kolagen					
COMPOUND	koldokola	alokodlok	kol do kol a					
COMPOUND	koldům	můdlok	kol dům					
COMPOUND	kolemjdoucí	ícuodjmelok	kolem jd ouc í					
COMPOUND	kolemstojící	ícíjotsmelok	kolem stoj íc í					
COMPOUND	kolkolem	meloklok	kol kolem					
COMPOUND	kolkuprostý	ýtsorpuklok	kolk u prost ý					
COMPOUND	koloběh	hěbolok	kol o běh					
COMPOUND	koloběžka	akžěbolok	kol o běž k a					
COMPOUND	kolopásový	ývosápolok	kol o pás ov ý					
COMPOUND	kolovrat	tarvolok	kol o vrat					
COMPOUND	komediograf	fargoidemok	komedi o graf					
COMPOUND	komerčněprávní	ínvárpěnčremok	komerč n ě práv n í					
COMPOUND	kominterna	anretnimok	kom in tern a					
COMPOUND	konfrontuje	ejutnorfnok	kon front uj e					
COMPOUND	kongresman	namsergnok	kon gres man					
COMPOUND	konkávkonvexní	ínxevnokváknok	kon káv kon vex n í					
COMPOUND	konkurenceschopném	ménpohcsecneruknok	kon kur enc e s chop n ém					
COMPOUND	konkurenceschopný	ýnpohcsecneruknok	kon kur enc e s chop n ý					
COMPOUND	konstanta	atnatsnok	kon stant a					
COMPOUND	konstantou	uotnatsnok	kon stant ou					
COMPOUND	konstituce	ecutitsnok	kon stitu c e					
COMPOUND	konstituci	icutitsnok	kon stitu c i					
COMPOUND	kontrabandem	mednabartnok	kontra band em					
COMPOUND	kontrabas	sabartnok	kontra bas					
COMPOUND	kontrahuje	ejuhartnok	kon trah uj e					
COMPOUND	kontrapozice	ecizopartnok	kontra poz ic e					
COMPOUND	kontraproduktivní	ínvitkudorpartnok	kontra pro dukt iv n í					
COMPOUND	kontraproduktivním	mínvitkudorpartnok	kontra pro dukt iv n ím					
COMPOUND	kontrarevoluce	eculoverartnok	kontra revoluc e					
COMPOUND	kontrarozvědka	akděvzorartnok	kontra roz věd k a					
COMPOUND	kontrarozvědky	ykděvzorartnok	kontra roz věd k y					
