SAME	klít	kletba	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'ie.', 'stangl.', 'sti.', 'něm.', 'angl.', 'gót.,stč.']	klatba	['stč.', 'psl.']
SAME	klíč	klíčit	['stč.']	klíč	['stč.', 'všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'stir.', 'lat.', 'ř.', 'ie.', 'něm.']
DIFF	klika	klika	['něm.', 'angl.']	klička	['všesl.', 'r.', 'psl.', 'ie.']
SAME	klít	klít	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'ie.', 'stangl.', 'sti.', 'něm.', 'angl.', 'gót.']	klatba	['stč.', 'psl.']
SAME	kočka	kočka	['hl.', 'dl.', 'p.', 'r.', 'jsl.', 'slk.', 'b.', 'psl.', 'slov.']	kocour	['zsl.', 'slk.', 'hl.', 'psl.', 'p.', 'r.', 'lit.', 'něm.', 'angl.', 'stir.', 'střř.', 'evr.', 'pozdnělat.', 'lat.', 'kelt.']
SAME	kolo	koleso	['psl.', 'stč.']	kolem	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'stpr.', 'angl.', 'ř.', 'ie.']
SAME	kůl	kolna	['zsl.', 'psl.']	kolek	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'ř.', 'alb.', 'sti.', 'ie.']
SAME	komando	komandovat	['fr.', 'lat.']	komando	['něm.', 'it.']
SAME	kombinovat	kombinát	['r.', 'lat.']	kombinačky	['lat.']
SAME	komponovat	komponovat	['lat.']	komponent	['něm.', 'lat.']
SAME	komponovat	kompozice	['lat.']	komponent	['něm.', 'lat.']
SAME	komunikovat	komuniké	['fr.', 'lat.']	komunikace	['lat.']
SAME	konec	končina	['všesl.', 'p.', 'r.', 'stsl.', 'psl.']	končetina	['stč.']
SAME	konec	konec	['všesl.', 'p.', 'r.', 'stsl.', 'psl.']	končetina	['stč.']
SAME	konference	konferenciér	['fr.']	konference	['střlat.', 'lat.']
SAME	kůň	koníček	['něm.']	kónický	['fr.', 'lat.', 'ř.']
SAME	kůň	koníček	['něm.']	kónický	['fr.', 'lat.', 'ř.']
SAME	kontingence	kontingent	['něm.', 'fr.', 'lat.']	kontinent	['něm.', 'lat.']
SAME	konzerva	konzervatoř	['it.']	konzerva	['lat.']
DIFF	kora	kornatět	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'stisl.', 'lat.', 'alb.', 'arm.', 'ie.']	korek	['něm.', 'lat.']
DIFF	kořen	koření	['něm.']	kořen	['všesl.', 'p.', 'r.', 'ch.', 'stsl.', 'psl.', 'lit.', 'stpr.', 'ie.', 'stč.']
DIFF	kořit	kořit	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lot.', 'sthn.', 'lat.', 'ir.', 'ř.', 'ie.']	koření	['něm.']
SAME	kost	kostka	['slk.', 'p.', 'r.', 'psl.']	kost	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lat.', 'alb.', 'ř.', 'sti.', 'chet.', 'ie.']
SAME	kost	kostra	['č.', 'slk.', 'slov.', 'r.']	kost	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lat.', 'alb.', 'ř.', 'sti.', 'chet.', 'ie.']
SAME	kost	kostrč	['stč.', 'slk.', 'r.', 'psl.', 'č.']	kost	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lat.', 'alb.', 'ř.', 'sti.', 'chet.', 'ie.']
DIFF	koš	košíková	['angl.']	koš	['všesl.', 'p.', 'stsl.', 'psl.', 'ie.', 'lat.']
SAME	kočka	kotě	['p.', 'r.', 'psl.']	kocour	['zsl.', 'slk.', 'hl.', 'psl.', 'p.', 'r.', 'lit.', 'něm.', 'angl.', 'stir.', 'střř.', 'evr.', 'pozdnělat.', 'lat.', 'kelt.']
SAME	koza	kozelec	['č.,všesl.', 'p.', 'r.', 'stsl.', 'lit.', 'stper.', 'sti.', 'ie.', 'slov.', 'ttat.']	koza	['všesl.', 'p.', 'r.', 'stsl.', 'lit.', 'stper.', 'sti.', 'ie.', 'slov.', 'ttat.']
DIFF	koza	kozlík	['něm.']	koza	['všesl.', 'p.', 'r.', 'stsl.', 'lit.', 'stper.', 'sti.', 'ie.', 'slov.', 'ttat.']
DIFF	král	králíček	['lat.']	král	['všesl.', 'p.', 'r.', 'stsl.', 'slov.', 'psl.']
DIFF	král	králík	['střhn.', 'něm.']	král	['všesl.', 'p.', 'r.', 'stsl.', 'slov.', 'psl.']
SAME	kropit	krapet	['č.', 'stč.', 'psl.']	krápat	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lat.', 'sti.', 'csl.']
SAME	krása	krášlit	['stč.']	krása	['stč.', 'všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lat.', 'lit.', 'ie.', 'lot.']
SAME	kredit	kredit	['něm.', 'it.', 'lat.']	diskreditovat	['fr.']
DIFF	krev	krevel	['lat.']	krev	['všesl.', 'slk.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'stpr.', 'střir.', 'lat.', 'ř.', 'av.', 'sti.', 'ie.']
SAME	krk	krk	['p.', 'psl.', 'sti.', 'galorom.', 'ie.']	krčit	['p.', 'r.', 'sln.', 'psl.', 'ie.', 'lat.', 'ř.']
SAME	krk	krkat	['všesl.', 'r.', 'stsl.', 'č.']	krčit	['p.', 'r.', 'sln.', 'psl.', 'ie.', 'lat.', 'ř.']
SAME	krk	krkavec	['všesl.', 'ie.', 'lit.', 'lat.', 'r.', 'stsl.', 'č.']	krčit	['p.', 'r.', 'sln.', 'psl.', 'ie.', 'lat.', 'ř.']
SAME	krýt	krýt	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'stir.', 'ř.', 'ie.']	krov	['stsl.', 'psl.', 'ie.']
DIFF	křemen	křemík	['p.']	křemen	['všesl.', 'p.', 'r.', 'csl.', 'psl.', 'ie.']
DIFF	křtít	křesťan	['sthn.', 'lat.']	křest	['všesl.', 'p.', 'r.', 'ch.', 'stsl.', 'sthn.', 'lat.', 'ř.', 's.', 'mak.']
SAME	keř	křičet	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'ie.', 'lit.']	keř	['p.', 'str.', 'psl.']
DIFF	kříž	křižmo	['sthn.', 'lat.', 'ř.']	kříž	['p.', 'ch.', 'stsl.', 'jsl.', 'severoit.', 'vlat.', 'lat.']
DIFF	kříž	křižník	['něm.']	kříž	['p.', 'ch.', 'stsl.', 'jsl.', 'severoit.', 'vlat.', 'lat.']
SAME	křtít	křtít	['stč.', 'všesl.', 'sthn.', 'střhn.', 'lat.']	křest	['všesl.', 'p.', 'r.', 'ch.', 'stsl.', 'sthn.', 'lat.', 'ř.', 's.', 'mak.']
SAME	kubík	kubický	['střlat.', 'lat.', 'ř.']	kubatura	['něm.', 'lat.']
SAME	kubík	kubismus	['lat.']	kubatura	['něm.', 'lat.']
SAME	kůl	kůlna	['zsl.', 'psl.']	kolek	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'ř.', 'alb.', 'sti.', 'ie.']
SAME	kult	kultivovat	['střlat.', 'pozdnělat.', 'lat.']	kult	['lat.']
DIFF	kůň	kůň	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'předie.', 'kelt.', 'ie.', 'něm.']	kónický	['fr.', 'lat.', 'ř.']
DIFF	kora	kůra	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'stisl.', 'lat.', 'alb.', 'arm.', 'ie.']	korek	['něm.', 'lat.']
SAME	kurátor	kurátor	['lat.']	kuratela	['střlat.', 'lat.']
DIFF	kur	kurník	['něm.']	kur	['všesl.', 'p.', 'stsl.', 'psl.', 'ukr.', 'lit.', 'lat.']
SAME	kurýr	kurýrovat	['něm.', 'lat.']	kurýr	['něm.', 'stfr.', 'lat.']
SAME	kur	kuře	['psl.', 'p.', 'r.', 'všesl.', 'psl.']	kur	['všesl.', 'p.', 'stsl.', 'psl.', 'ukr.', 'lit.', 'lat.']
SAME	kutálet	kutálet	['slk.', 'sln.', 'ch.', 'psl.']	kotoul	['č.']
DIFF	kutit	kutit	['hl.', 'r.', 'csl.', 'psl.', 'ie.']	kutat	['č.', 'slk.', 'něm.']
SAME	kutit	kutna	['něm.', 'střlat.', 'germ.', 'něm.', 'angl.', 'port.']	kutat	['č.', 'slk.', 'něm.']
SAME	koza	kůzle	['stč.', 'všesl.', 'psl.']	koza	['všesl.', 'p.', 'r.', 'stsl.', 'lit.', 'stper.', 'sti.', 'ie.', 'slov.', 'ttat.']
SAME	kůže	kůže	['všesl.', 'p.', 'r.', 'stsl.', 'psl.']	kožich	['všesl.', 'p.', 'r.', 'psl.']
SAME	kvádr	kvadrát	['lat.']	kvádr	['něm.', 'lat.']
SAME	kvalifikovat	kvalifikovat	['střlat.', 'lat.']	diskvalifikovat	['evr.', 'střlat.']
SAME	kvarta	kvartet	['it.', 'lat.']	kvarta	['lat.']
SAME	květ	květák	['něm.', 'it.', 'lat.', 'ř.,stp.', 'r.', 'stsl.', 'psl.', 'ie.', 'lot.', 'germ.', 'angl.', 'slov.']	kvést	['stp.', 'r.', 'stsl.', 'psl.', 'ie.', 'lot.', 'germ.', 'angl.', 'slov.']
SAME	kvota	kvóta	['střlat.']	kvocient	['lat.']
DIFF	kyselý	kyslík	['lat.', 'ř.']	kyselý	['všesl.', 'p.st.', 'r.', 'stsl.', 'psl.', 'ie.']
SAME	laboratoř	laboratoř	['střlat.', 'lat.']	kolaborovat	['lat.', 'fr.']
SAME	laboratoř	laborovat	['lat.']	kolaborovat	['lat.', 'fr.']
SAME	dalajlama	lama	['šp.']	dalajláma	['mong.']
SAME	dalajlama	lama	['šp.']	dalajláma	['mong.']
DIFF	lámat	lámat	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'stpr.', 'stisl.', 'stangl.', 'něm.', 'ie.']	dolomit	['fr.']
SAME	lampa	lampion	['něm.', 'fr.', 'it.']	lampa	['něm.', 'fr.', 'lat.', 'ř.']
SAME	lapidární	lapidární	['lat.']	lapidárium	['pozdnělat.', 'lat.']
DIFF	léč	léčka	['stč.', 'stč.', 'str.', 'stsl.', 'psl.', 'lit.', 'ie.']	leč	['p.']
SAME	legální	legální	['lat.']	ilegální	['střlat.', 'lat.']
DIFF	lekat	leklý	['p.']	lekat	['č.', 'stč.']
DIFF	letět	letět	['všesl.', 'p.', 'r.', 'ch.', 'stsl.', 'psl.', 'lit.', 'lot.', 'střhn.', 'ř.', 'ie.']	leták	['am.-angl.', 'něm.']
SAME	léto	letos	['p.', 'r.', 's.', 'psl.']	léto	['všesl.', 'p.', 'r.', 'ch.', 'stsl.', 'psl.', 'slov.', 'lit.', 'stir.', 'ie.']
SAME	lehký	ležet	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'gót.', 'sthn.', 'angl.', 'stir.', 'lat.', 'ř.', 'toch.', 'chet.', 'ie.']	lehký	['všesl.', 'slk.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'něm.', 'angl.', 'lat.', 'ř.', 'sti.', 'ie.']
SAME	lež	lhát	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'germ.', 'gót.', 'sthn.', 'stangl.', 'lot.', 'ie.']	lež	['psl.']
SAME	líc	líčit	['stč.', 'stč.', 'str.', 'stsl.', 'psl.', 'lit.', 'ie.']	doličný	['č.']
SAME	lem	límec	['stč.']	lem	['č.', 'psl.', 'lat.', 'stisl.', 'ie.', 'slov.', 'hl.']
SAME	limit	limit	['fr.', 'angl.', 'lat.']	delimitovat	['střlat.', 'lat.']
SAME	linie	linie	['něm.', 'lat.']	lajna	['angl.', 'lat.']
SAME	linie	linka	['něm.', 'lat.']	lajna	['angl.', 'lat.']
DIFF	líný	líný	['stč.', 'p.', 'r.', 'ch.', 's.', 'stsl.', 'psl.', 'lit.', 'lat.', 'ie.', 'gót.', 'angl.', 'ř.']	lenoch	['něm.', 'sthn.']
SAME	lít	lítice	['p.st.', 'r.', 'stsl.', 'psl.', 'wal.', 'ie.', 'ř.']	liják	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'sthn.', 'wal.', 'lat.', 'sti.', 'ie.']
SAME	lít	lítý	['p.st.', 'r.', 'stsl.', 'psl.', 'wal.', 'ie.', 'ř.']	liják	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'sthn.', 'wal.', 'lat.', 'sti.', 'ie.']
SAME	lokální	lokál	['něm.', 'něm.', 'lat.', 'fr.']	lokace	['lat.']
DIFF	lámat	lomit	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'stpr.', 'stisl.', 'stangl.', 'něm.', 'ie.']	dolomit	['fr.']
SAME	louh	louh	['stč.', 'sthn.', 'střhn.', 'lat.']	koželuh	['všesl.', 'p.', 'r.', 'stsl.', 'psl.,stč.', 'sthn.', 'střhn.', 'lat.']
SAME	lehký	lože	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'předsl.', 'ie.']	lehký	['všesl.', 'slk.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'něm.', 'angl.', 'lat.', 'ř.', 'sti.', 'ie.']
SAME	louh	luh	['stč.', 'všesl.', 'p.', 'r.', 'stsl.', 'slov.', 'psl.', 'bsl.', 'lit.']	koželuh	['všesl.', 'p.', 'r.', 'stsl.', 'psl.,stč.', 'sthn.', 'střhn.', 'lat.']
DIFF	luna	lunární	['lat.']	luna	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lat.', 'ie.', 'stpr.', 'střir.', 'ř.', 'av.']
DIFF	luna	luneta	['fr.', 'lat.']	luna	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lat.', 'ie.', 'stpr.', 'střir.', 'ř.', 'av.']
SAME	loupit	lup	['všesl.', 'p.', 'r.', 'psl.', 'lit.', 'ie.', 'něm.', 'angl.', 'lat.', 'alb.']	loupit	['p.', 'psl.', 'lot.', 'sti.']
DIFF	loupat	lupina	['něm.', 'lat.']	loupat	['všesl.', 'p.', 'r.', 'psl.', 'lit.', 'ie.', 'něm.', 'angl.', 'lat.', 'alb.']
SAME	louskat	lusk	['p.', 'sln.', 'psl.', 'lit.']	louskat	['p.', 'r.', 'psl.', 'ie.', 'ř.', 'sti.']
SAME	lux	luxace	['lat.', 'něm.', 'lat.']	lux	['lat.']
SAME	lehký	lůžko	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'předsl.', 'ie.']	lehký	['všesl.', 'slk.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'něm.', 'angl.', 'lat.', 'ř.', 'sti.', 'ie.']
DIFF	magor	magor	['č.']	fantazmagorie	['fr.', 'ř.']
SAME	máj	majáles	['lat.']	máj	['lat.', 'sti.']
SAME	mít	majetek	['stč.', 'všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'ie.']	jmění	['stč.', 'p.', 'str.', 'stsl.', 'psl.', 'stč.', 'všesl.', 'r.', 'stpr.', 'něm.', 'angl.', 'stir.', 'lat.', 'ř.', 'alb.', 'arm.', 'sti.', 'toch.', 'chet.', 'ie.', 'slov.']
SAME	mít	majitel	['stč.']	jmění	['stč.', 'p.', 'str.', 'stsl.', 'psl.', 'stč.', 'všesl.', 'r.', 'stpr.', 'něm.', 'angl.', 'stir.', 'lat.', 'ř.', 'alb.', 'arm.', 'sti.', 'toch.', 'chet.', 'ie.', 'slov.']
SAME	majzlík	majznout	['něm.']	majzlík	['něm.', 'gót.', 'ie.']
SAME	mandarin	mandarinka	['něm.']	mandarín	['něm.', 'port.', 'sti.', 'lat.']
SAME	mangan	mangan	['něm.', 'it.']	hypermangan	['ř.', 'lat.', 'něm.', 'angl.,něm.', 'it.']
SAME	manuál	manuální	['lat.']	manuál	['angl.', 'lat.', 'něm.']
SAME	marný	mařit	['č.', 'p.', 'ukr.', 'psl.', 'č.', 'sthn.', 'střhn.']	marný	['zsl.', 'p.', 'psl.', 'r.']
SAME	maska	maska	['něm.', 'fr.', 'it.', 'ar.']	demaskovat	['fr.']
SAME	maska	maškara	['severoit.']	demaskovat	['fr.']
DIFF	mašle	mašlovačka	['všesl.', 'p.', 'r.', 'stsl.', 'psl.']	mašle	['něm.']
DIFF	matka	matka	['stč.', 'všesl.', 'stp.', 'r.', 'stsl.', 'psl.', 'lot.', 'něm.', 'angl.', 'stir.', 'lat.', 'ř.', 'arm.', 'sti.', 'lit.', 'alb.', 'ie.']	matice	['něm.']
DIFF	mat	matný	['stč.', 'střhn.', 'č.', 'stfr.', 'lat.']	mat	['něm.', 'it.', 'per.']
SAME	mazat	mazat	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'něm.', 'angl.', 'bret.', 'ř.', 'ie.']	mast	['všesl.', 'p.', 'r.', 'slk.', 'psl.']
SAME	mečet	mekat	['r.', 'psl.', 'lit.', 'ř.', 'všesl.', 'p.', 'r.', 'sln.', 'stsl.', 'něm.', 'sti.', 'ie.']	mečet	['hl.', 'psl.']
SAME	mečet	mektat	['r.', 'psl.', 'lit.', 'ř.', 'všesl.', 'p.', 'r.', 'sln.', 'stsl.', 'něm.', 'sti.', 'ie.']	mečet	['hl.', 'psl.']
SAME	fyzický	metafyzika	['střlat.', 'ř.']	fyzika	['lat.', 'ř.']
DIFF	mést	metál	['fr.', 'it.', 'něm.']	mést	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'balt.', 'lit.', 'lot.', 'ie.']
SAME	mést	metat	['všesl.', 'p.', 'r.', 'stsl.']	mést	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'balt.', 'lit.', 'lot.', 'ie.']
SAME	mést	metla	['všesl.', 'hl.', 'p.', 'r.', 's.', 'csl.']	mést	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'balt.', 'lit.', 'lot.', 'ie.']
SAME	metr	metr	['fr.', 'r.', 'ř.']	barometr	['něm.', 'fr.', 'stfr.', 'pozdnělat.', 'germ.']
SAME	metan	metyl	['něm.', 'fr.', 'ř.']	metan	['něm.', 'fr.', 'ř.,lat.']
SAME	migrovat	migrace	['lat.']	emigrant	['něm.', 'lat.']
SAME	bus	mikrobus	['ř.,angl.']	bus	['angl.']
DIFF	milý	milý	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'balt.', 'lit.', 'lot.', 'ie.', 'sti.', 'lat.']	milost	['p.']
DIFF	milý	milý	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'balt.', 'lit.', 'lot.', 'ie.', 'sti.', 'lat.']	milost	['p.']
SAME	mince	mincíř	['slk.', 'maď.', 'něm.']	mince	['něm.', 'sthn.', 'lat.']
SAME	ministr	ministrant	['něm.', 'lat.']	ministr	['něm.', 'fr.', 'lat.']
SAME	minout	minout	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'ie.', 'střwal.', 'lat.']	míjet	['č.', 'p.', 'stč.', 'r.']
SAME	měřit	mírný	['všesl.', 'stp.', 'r.', 'stsl.', 'psl.', 'ie.', 'alb.', 'stlit.', 'lot.', 'slov.']	měřit	['všesl.', 'p.', 'r.', 'ch.', 's.', 'stsl.', 'psl.', 'ie.', 'lat.', 'ř.', 'sti.', 'toch.', 'lit.', 'něm.', 'gót.', 'angl.', 'chet.']
DIFF	mše	misál	['střlat.', 'lat.']	mešní	['slk.', 'p.', 'sln.', 'slov.', 'sthn.', 'lat.']
SAME	mít	mít	['stč.', 'všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'ie.']	jmění	['stč.', 'p.', 'str.', 'stsl.', 'psl.', 'stč.', 'všesl.', 'r.', 'stpr.', 'něm.', 'angl.', 'stir.', 'lat.', 'ř.', 'alb.', 'arm.', 'sti.', 'toch.', 'chet.', 'ie.', 'slov.']
SAME	mizet	mizina	['stč.', 'č.', 'slk.', 'lat.']	mizet	['stč.', 'č.', 'slk.']
SAME	mlít	mlýn	['p.', 'psl.', 'sthn.', 'pozdnělat.', 'lat.', 'zsl.']	mela	['všesl.', 'p.', 'r.', 'ch.', 's.', 'stsl.', 'psl.', 'lit.', 'sthn.', 'stir.', 'lat.', 'ř.', 'arm.', 'chet.', 'ie.']
SAME	mnich	mniška	['p.', 'sln.', 'sthn.', 'střlat.', 'lat.', 'ř.,fr.', 'střniz.']	mnich	['p.', 'sln.', 'sthn.', 'střlat.', 'lat.', 'ř.']
SAME	mobil	mobilní	['něm.', 'fr.', 'lat.']	mobilizovat	['fr.', 'fr.', 'lat.']
SAME	moci	moci	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'ie.', 'gót.', 'něm.', 'angl.', 'sti.', 'lit.', 'ř.']	moc	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'germ.', 'gót.', 'něm.', 'angl.', 'ie.', 'č.']
SAME	moč	močit	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'alb.', 'lat.', 'arm.', 'ie.']	močál	['č.', 'slk.', 'p.', 'sln.', 'psl.']
SAME	móda	moderní	['evr.', 'angl.', 'fr.', 'pozdnělat.', 'lat.']	móda	['něm.', 'fr.', 'lat.']
SAME	mok	moknout	['p.', 'r.', 'psl.']	mok	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'alb.', 'lat.', 'arm.', 'ie.']
SAME	mok	mokrý	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'ie.', 'arm.']	mok	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'alb.', 'lat.', 'arm.', 'ie.']
SAME	monstrum	monstrum	['něm.', 'lat.']	monstrózní	['lat.']
DIFF	morální	morální	['lat.', 'něm.']	amorální	['ř.', 'lat.', 'něm.', 'ie.', 'slov.,lat.']
DIFF	mřít	morek	['něm.']	mor	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'ie.']
SAME	abeceda	morseovka	['s.', 'b.']	abeceda	['lat.']
SAME	mřít	mořit	['slk.', 'r.', 'psl.', 'ř.', 'lit.', 'ie.']	mor	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'ie.']
SAME	hotel	motel	['am.-angl.']	hotel	['něm.', 'fr.', 'stfr.', 'střlat.', 'lat.']
SAME	motat	motovidlo	['všesl.', 'p.', 'psl.']	motat	['všesl.', 'p.', 'r.', 'psl.', 'lit.']
DIFF	mour	mourovatý	['p.', 'r.', 'sln.', 'č.']	mour	['slk.', 'psl.', 'lit.', 'střir.', 'arm.', 'ie.']
SAME	mour	mouřenín	['stč.', 'lat.', 'střhn.', 'it.']	mour	['slk.', 'psl.', 'lit.', 'střir.', 'arm.', 'ie.']
SAME	hmoždit	moždíř	['střhn.', 'lat.', 'ie.', 'č.']	hmoždíř	['střhn.', 'lat.', 'ie.', 'č.,r.', 'sln.', 'r.', 'csl.']
SAME	moci	možný	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'ie.', 'gót.', 'něm.', 'angl.', 'sti.', 'lit.', 'ř.']	moc	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'germ.', 'gót.', 'něm.', 'angl.', 'ie.', 'č.']
SAME	mřít	mrť	['psl.']	mor	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'ie.']
SAME	mřít	mřít	['všesl.', 'p.', 'r.', 'ch.', 's.', 'stsl.', 'psl.', 'lit.', 'lat.', 'arm.', 'sti.', 'chet.', 'ie.']	mor	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'ie.']
SAME	moudrý	mudrc	['stč.', 'lat.']	moudrý	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'něm.', 'ie.', 'gót.', 'ř.', 'sti.']
SAME	mýt	mýt	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lot.', 'lit.', 'sthn.', 'ie.']	mýdlo	['psl.']
DIFF	mýt	mýval	['něm.']	mýdlo	['psl.']
DIFF	bít	náboj	['č.', 'něm.', 'stpr.', 'sti.', 'č.']	bič	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'č.', 'něm.', 'všesl.', 'ch.', 'gót.', 'lat.', 'ř.', 'ie.', 'lit.', 'sti.']
SAME	být	nábytek	['stč.', 'p.']	byt	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'angl.', 'sthn.', 'stir.', 'lat.', 'ř.', 'sti.', 'ie.']
SAME	čin	náčiní	['č.', 'p.', 'stč.']	činit	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'stč.', 'sti.', 'ř.', 'ie.']
SAME	drát	nádor	['stč.']	drát	['všesl.', 'stp.', 'r.', 'stsl.', 'psl.', 'něm.', 'angl.', 'ř.', 'arm.', 'ie.']
SAME	dráha	nádraží	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'stpr.', 'lit.', 'ie.', 'gót.', 'něm.', 'angl.', 'ř.', 'av.', 'b.']	dráha	['všesl.', 'b.', 'p.', 'r.', 'psl.']
DIFF	hradit	náhrada	['p.', 'r.']	hrad	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'zsl.', 'jsl.', 'lit.', 'gót.', 'angl.', 'alb.', 'sti.', 'chet.', 'ie.', 'lat.', 'ř.']
SAME	jmout	nájem	['csl.']	jímat	['stč.', 'všesl.', 'p.', 'str.', 'stsl.', 'psl.', 'lit.', 'lat.', 'ie.']
SAME	jít	najít	['všesl.', 'p.', 'r.', 'stsl.']	chodit	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'ř.', 'sti.', 'ie.']
SAME	moci	námaha	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'stpr.', 'lit.', 'ie.', 'gót.', 'něm.', 'angl.', 'ř.', 'av.', 'sti.']	moc	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'germ.', 'gót.', 'něm.', 'angl.', 'ie.', 'č.']
DIFF	město	náměstí	['č.', 'p.', 'r.']	město	['zsl.', 'p.', 'sln.', 'r.', 'b.', 'psl.', 'č.']
SAME	namítnout	namítat	['něm.', 'č.']	námět	['něm.']
SAME	naturální	naturalizovat	['fr.', 'lat.', 'fr.']	naturálie	['lat.']
SAME	dělat	neděle	['všesl.', 'p.', 'r.', 'ch.', 'stsl.', 'slov.']	dělat	['všesl.', 'slk.', 'psl.']
SAME	duh	neduh	['r.', 'b.', 'stsl.', 'psl.']	duh	['č.']
SAME	hodit	nehoda	['stč.']	hod	['všesl.', 'p.', 'r.', 'stsl.', 'psl.']
DIFF	moci	nemoc	['p.', 'vsl.', 'jsl.']	moc	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'germ.', 'gót.', 'něm.', 'angl.', 'ie.', 'č.']
SAME	nerv	nervózní	['něm.', 'fr.', 'lat.', 'evr.']	nerv	['něm.', 'lat.', 'ř.']
SAME	mír	nesmírný	['stč.', 'stč.']	mír	['všesl.', 'stp.', 'r.', 'stsl.', 'psl.', 'ie.', 'alb.', 'stlit.', 'lot.', 'slov.']
SAME	utrum	neutrum	['lat.']	neutrální	['střlat.', 'lat.']
SAME	konformní	nonkonformismus	['angl.']	konformní	['něm.', 'pozdnělat.']
SAME	nora	norek	['p.', 'r.']	nora	['p.', 'r.', 'jsl.']
SAME	norma	norma	['lat.', 'ř.']	abnormální	['něm.', 'lat.']
SAME	norma	normální	['něm.', 'pozdnělat.', 'lat.']	abnormální	['něm.', 'lat.']
SAME	nést	nosit	['všesl.', 'p.', 'r.', 'stsl.', 'psl.']	nést	['všesl.', 'p.', 'r.', 'stsl.', 'psl.', 'lit.', 'lot.', 'něm.', 'angl.', 'lat.', 'ř.', 'sti.', 'ie.']
