293727	laterizace	laterizace	N		
295383	legace	legace	N	295459	legendarizovat
295450	legendarizace	legendarizace	N	295644	legovat
295526	legislace	legislace	N		
295658	legrace	legrace	N		
296481	lemmatizace	lemmatizace	N	296480	lemma
298585	lexikalizace	lexikalizace	N	298594	lexikalizovat
298917	libace	libace	N		
298939	libanonizace	libanonizace	N	298942	libanonský
298953	libareace	libareace	N		
299039	liberace	liberace	N	299355	liberovat
299389	librace	librace	N		
300065	ligace	ligace	N		
301135	linearizace	linearizace	N	301144	linearizovat
303986	lokace	lokace	N		
306212	lubrikace	lubrikace	N		
307318	lunace	lunace	N		
307773	lustrace	lustrace	N	307790	lustrovat
308527	lyonizace	lyonizace	N	308531	lyonský
308561	lyrizace	lyrizace	N	308570	lyrizovat
309512	maďarizace	maďarizace	N	309528	maďarizovat
309664	madidace	madidace	N		
309806	mafianizace	mafianizace	N	309810	mafiánský
310695	machinace	machinace	N		
311333	majorizace	majorizace	N	311343	majorizovat
312069	maladaptace	maladaptace	NC		
312072	maladjustace	maladjustace	NC		
312464	malformace	malformace	NC		
313430	malverzace	malverzace_^(zpronevěra_peněz)	NC		
313803	mancipace	mancipace	N		
317546	maskulinizace	maskulinizace	N	317558	maskulinizovat
317897	mastikace	mastikace_;U	N		
318497	matematizace	matematizace	N	318506	matematizovat
318973	matrace	matrace	N	319064	matrovat
319026	matrikulace	matrikulace	N		
320405	mcdonaldizace	mcdonaldizace	N	320410	McDonald
320863	mečiarizace	mečiarizace	N	320864	mečiarizmus
321079	mediace	mediace	N	321332	medium
321161	medicinizace	medicinizace	N	321175	medicinský
321208	medikace	medikace	N	321221	medikovat
322784	meliorace	meliorace	N	322806	meliorovat
323038	melodizace	melodizace	N	323031	melodický
324462	mesmerizace	mesmerizace	N	324472	mesmerizovat
324934	metalizace	metalizace	N	324947	metalizovat
325114	metanizace	metanizace	N	325117	metan
325611	metylace	metylace	N	325669	metyl
325761	mexikanizace	mexikanizace	N	325752	mexický
329757	mimikrizace	mimikrizace	N	329761	mimikry
332518	mitigace	mitigace_,t_^(omezení_následků_pandemie)	N	332527	mitigovat
334920	modelizace	modelizace	N	334922	model
335606	modularizace	modularizace	N	335615	modularizovat
336610	monetarizace	monetarizace	N	336602	monetarismus
336616	monetizace	monetizace	N	336625	monetizovat
337620	moralizace	moralizace	N	337638	moralizovat
343068	mutarotace	mutarotace	NC		
343092	mutilace	mutilace_;U	N		
343469	myelinizace	myelinizace	N	343478	myelinizovat
344120	mytizace	mytizace	N	344138	mýtizovat
344121	mýtizace	mýtizace	N	344139	mytizovat
346368	nacionalizace	nacionalizace	N	346378	nacionalizovat
346421	nacizace	nacizace	N	346431	nacizovat
347563	nadace	nadace	N	<<<?>>>	
359752	nanizace	nanizace_;c	N		
363999	narace	narace	N		
364562	narkotizace	narkotizace_;U	N	364573	narkotizovat
375356	nazalizace	nazalizace	N	375358	nazální
376615	neakceptace	neakceptace	N	<<<naekceptovat>>>	
376816	nebulizace	nebulizace	N		
377019	nedemokratizace	nedemokratizace	N	1010130	nedemokratický
377041	nediskriminace	nediskriminace	N	101623	diskriminace
377325	nefixace	nefixace	N	<<<?>>>	
377426	negociace	negociace	N	377437	negociovat
378164	nekomunikace	nekomunikace	N	265473	komunikace
378189	nekoordinace	nekoordinace	N	269054	koordinace
378861	nenormalizace	nenormalizace	N	1010190	nenormální
379774	nerealizace	nerealizace	N	1010918	nereální
379779	neregulace	neregulace	N	591419	regulace
380990	neurotizace	neurotizace	N	381001	neurotizovat
381037	neurulace	neurulace	N	381038	neurula
382051	nidace	nidace	N		
382907	nitrace	nitrace	N		
382933	nitridace	nitridace_;H	N	382945	nitridovat
383075	nitrosace	nitrosace	N		
383140	nivace	nivace	N		
383151	nivelace	nivelace	N	383168	nivelizovat
383156	nivelizace	nivelizace	N	383191	nivelovat
383219	nixtamalizace	nixtamalizace	N		
383600	nobilizace	nobilizace	N	383611	nobilizovat
383986	nominalizace	nominalizace	N	383988	nominální
384988	novace	novace	N	385910	nový
386308	numerace	numerace	N	<<<numerovat>>>	
386472	nutace	nutace	N		
389005	objektivace	objektivace	N	389041	objektiv
390110	obligace	obligace	N		
390182	obliterace	obliterace	N	390191	obliterovat
390839	obnubilace	obnubilace	N		
390908	obojace	obojace	D	390910	obojaký
391237	obrace	obrace	D		
392117	observace	observace	N		
392406	obstinace	obstinace	N		
392407	obstipace	obstipace	N		
395430	odblokace	odblokace	N	395439	odblokovat
399939	odindustrializace	odindustrializace	N	<<<odindustrializovat>>>	
405699	odorizace	odorizace	N	405710	odorizovat
422026	okulace	okulace	N		
422049	okultace	okultace	N	422059	okultní
424879	ondulace	ondulace	N	424890	ondulovat
425134	onymizace	onymizace	N		
425450	opalizace	opalizace	N	425459	opalizovat
426185	operacionalizace	operacionalizace	N	426195	operacionalizovat
429128	orace	orace	N		
429894	orchestrace	orchestrace	N	429909	orchestr
430232	ornamentace	ornamentace	N	430248	ornamentalizovat
430238	ornamentalizace	ornamentalizace	N	430275	ornamentovat
433773	osmoregulace	osmoregulace	NC		
438930	ovace	ovace	N		
439875	ovulace	ovulace	N	439890	ovulovat
440055	oxichlorace	oxichlorace	NC		
440086	oxygenace	oxygenace	N	440101	oxygenovat
440723	ozonizace	ozonizace	N	440735	ozonizovat
442511	paginace	paginace	N	442528	paginovat
443041	paketizace	paketizace	N	443043	paket
443318	palarizace	palarizace	N		
443339	palatalizace	palatalizace	N	443348	palatalizovat
443697	palestinizace	palestinizace	N	443702	palestinský
443790	paliace	paliace_,l_^(mírnění_symptomů_onemocnění)	N		
444215	palpace	palpace_;U	N		
444219	palpitace	palpitace_;U	N		
444895	panelizace	panelizace	N	444897	panel
446463	paralelizace	paralelizace	N	446472	paralelizovat
446558	paralyzace	paralyzace	N	446570	paralyzovat
446914	parcelace	parcelace	N	446934	parcelovat
446922	parcelizace	parcelizace	N	446917	parcela
447286	parkerizace	parkerizace	N	447295	parkerizovat
447982	partikularizace	partikularizace	N	447983	partikularizmus
447988	partikulizace	partikulizace	N		
448736	paspartizace	paspartizace	N	448735	pasparta
448953	pastorace	pastorace	N	449001	pastorovat
449507	patetizace	patetizace	N	449517	patetizovat
450007	patrimonializace	patrimonializace	N	450009	patrimoniální
450073	patronace	patronace	N	450112	patronovat
450374	pauperizace	pauperizace	N	450383	pauperizovat
451599	pedalizace	pedalizace	N	451600	pedál
452029	pejorace	pejorace	N		
452139	pekarizace	pekarizace	N		
452500	peletizace	peletizace	N		
453597	peptizace	peptizace	N	453588	peptid
453833	perfektivace	perfektivace	N	453843	perfektivizovat
453834	perfektivizace	perfektivizace	N	453867	perfektivovat
453897	performace	performace	N	453917	performovat
453961	pergamentace	pergamentace	N	453970	pergamentovat
454291	perkolace	perkolace	N		
454444	perlustrace	perlustrace	N	454455	perlustrovat
454539	permutace	permutace	N	454550	permutovat
454737	peronizace	peronizace_,l_^(modernizace_nádraží)	N	454745	perón
454933	perseverace	perseverace	N		
455169	perturbace	perturbace	N		
455272	pervibrace	pervibrace	N	790650	vibrace
457931	petrikulizace	petrikulizace	N		
459525	pigmentace	pigmentace	N	459541	pigmentovat
462403	pixelizace	pixelizace	N	462404	pixel
462610	placentace	placentace	N	462616	placenta
463191	plantace	plantace	N		
463392	plastikace	plastikace	N	463402	plastik
463408	plastinace	plastinace	N	463420	plastinovat
470040	podfakturace	podfakturace	N	<<<podfakturovat>>>	
475265	podzolizace	podzolizace	N	475266	podzol
475337	poetizace	poetizace	N	475346	poetizovat
477974	pointace	pointace	N	477997	pointovat
477986	pointizace	pointizace	N	477975	pointa
482903	polonizace	polonizace	N	482914	polonizovat
486550	ponderace	ponderace	N		
489999	populace	populace	N		
493713	posterizace	posterizace	N	493714	poster
497387	potenciace	potenciace	N	497386	potence
506033	precipitace	precipitace	N	506044	precipitovat
506063	precizace	precizace	N	506075	precizovat
506111	predace	predace	N		
506148	predeterminace	predeterminace	N	506157	predeterminovat
506242	preeditace	preeditace	N	150459	editace
506300	preface	preface	N		
506361	prefixace	prefixace	N	506376	prefixovat
506445	preinstalace	preinstalace	N	506454	preinstalovat
506587	prekompilace	prekompilace	N	264998	kompilace
506725	premedikace	premedikace	N	321208	medikace
506860	prenotace	prenotace	N	384763	notace
506921	prepozicionalizace	prepozicionalizace	N	506920	prepozice
507710	primitivizace	primitivizace	N	507719	primitivizovat
507863	prioritace	prioritace	N	507864	priorita
507866	prioritizace	prioritizace	N	507875	prioritizovat
508302	probace	probace	N	<<<probovat>>>	
508703	problematizace	problematizace	N	508712	problematizovat
511172	profanace	profanace	N	511194	profanovat
511840	progradace	progradace	N	183868	gradace
515266	prokrastinace	prokrastinace	N		
516171	proletarizace	proletarizace	N	516183	proletarizovat
516411	proliferace	proliferace	N		
518074	promulgace	promulgace	N	518083	promulgovat
518247	pronace	pronace	N		
518503	pronominalizace	pronominalizace	N	518504	pronominální
520683	propylitizace	propylitizace	N	520684	propylit
521062	prorogace	prorogace	N	521071	prorogovat
523379	prostrace	prostrace_^(celkové_tělesné_vyčerpání;;klečení_na_obou_kolenou_při_modlitbě)	N		
528003	protokolace	protokolace	N	528025	protokolovat
528051	protonace	protonace_;H_^(přidání_protonu)	N	528060	proton
529570	provincializace	provincializace	N	529568	provincialismus
530265	prozaizace	prozaizace_,s	N	530275	prozaizovat
535260	předdestilace	předdestilace	N	96289	destilace
535732	předfakturace	předfakturace	N	162003	fakturace
536235	předinstalace	předinstalace	N	536244	předinstalovat
536500	předkalkulace	předkalkulace	N	244031	kalkulace
536689	předkompenzace	předkompenzace	N	264951	kompenzace
536690	předkompilace	předkompilace	N	536702	předkompilovat
536753	předkontace	předkontace	N		
538193	předprezentace	předprezentace	N	507350	prezentace
538536	předregistrace	předregistrace	N	538547	předregistrovat
541002	přefakturace	přefakturace	N	541011	přefakturovat
546124	překrystalizace	překrystalizace	N	281576	krystalizace
547646	přemagnetizace	přemagnetizace	N	310053	magnetizace
582281	pulverizace	pulverizace	N		
582300	pulzace	pulzace	N	<<<pulzovat>>>	
582534	punktace	punktace	N	582547	punktovat
582558	punktuace	punktuace	N	582538	punkt
582698	pupinace	pupinace	N		
582734	purgace	purgace_;U	N	582751	purgovat
584340	raabizace	raabizace	N	584344	Raab
584567	racemizace	racemizace	N	584562	racemát
584915	radiace	radiace	N	585422	radiovat
586905	rajonizace	rajonizace	N	586914	rajonizovat
588434	rasterizace	rasterizace	N	588445	rastr
588443	rastrace	rastrace	N	588455	rastrovat
589383	readaptace	readaptace	N	2305	adaptace
589426	reakceptace	reakceptace	N	5569	akceptace
589478	realimentace	realimentace	N	7844	alimentace
589555	realokace	realokace	N	589566	realokovat
589591	reamaterizace	reamaterizace	N	589600	reamaterizovat
589612	reambulace	reambulace	N	589621	reambulovat
589634	reanimace	reanimace	N	589643	reanimovat
589656	reaplikace	reaplikace	N	15233	aplikace
589682	rearchivace	rearchivace	N	17105	archivace
589684	reassemblace	reassemblace	N	<<<reassemblovat>>>	
589685	reasumace	reasumace	N	<<<reasumovat>>>	
589686	reatestace	reatestace	N	19857	atestace
589691	reautorizace	reautorizace	N	21821	autorizace
589793	rebolševizace	rebolševizace	N	49228	bolševizace
589794	rebonitace	rebonitace	N	<<<bonitace>>>	
589857	recentralizace	recentralizace	N	67884	centralizace
590229	redeklarace	redeklarace	N	590238	redeklarovat
590257	redenominace	redenominace	N	93904	denominace
590258	redeponizace	redeponizace	N	590267	redeponovat
590308	redestilace	redestilace	N	96289	destilace
590319	rediferenciace	rediferenciace	N	99695	diferenciace
590367	redislokace	redislokace	N	590376	redislokovat
590520	reduplikace	reduplikace	N	590529	reduplikovat
590617	reedukace	reedukace	N	150567	edukace
590626	reemigrace	reemigrace	N	590641	reemigrovat
590728	reevangelizace	reevangelizace	N	158394	evangelizace
591005	reformulace	reformulace	N	591014	reformulovat
591160	regermanizace	regermanizace	N	179692	germanizace
591231	regionalizace	regionalizace	N	591241	regionalizovat
591264	registace	registace	N		
591371	regotizace	regotizace	N	591380	regotizovat
591425	regularizace	regularizace	N	591427	regulární
591497	regurgitace	regurgitace_;U	N		
591559	rehydratace	rehydratace	N	591570	rehydratovat
591766	reimplementace	reimplementace	N	591775	reimplementovat
591827	reindexace	reindexace	N	223774	indexace
592145	reiterace	reiterace	N	229045	iterace
592178	reivindikace	reivindikace	N	793510	vindikace
592517	rekalkulace	rekalkulace	N	244031	kalkulace
592520	rekanalizace	rekanalizace	N	592529	rekanalizovat
592541	rekapitalizace	rekapitalizace	N	592550	rekapitalizovat
592610	rekatolizace	rekatolizace	N	592625	rekatolizovat
592762	rekolaudace	rekolaudace	N	592771	rekolaudovat
592787	rekolonizace	rekolonizace	N	592796	rekolonizovat
592856	rekomendace	rekomendace	N		
592863	rekompenzace	rekompenzace	N	592872	rekompenzovat
593285	rekurikulizace	rekurikulizace	N	286821	kurikulum
593382	relace	relace	N		
593750	remilitarizace	remilitarizace	N	593761	remilitarizovat
593909	remonstrace	remonstrace	N		
593986	remunerace	remunerace	N	593995	remunerovat
594165	renegociace	renegociace	N	594174	renegociovat
594433	reoperace	reoperace	N	594442	reoperovat
594485	reorientace	reorientace	N	594494	reorientovat
594519	reparace	reparace	N	594545	reparovat
594726	replantace	replantace	N	594735	replantovat
594789	repolarizace	repolarizace	N	594800	repolarizovat
595194	republikanizace	republikanizace	N	595195	republikanizmus
595233	reputace	reputace	N		
595251	resedimentace	resedimentace	N	642850	sedimentace
595374	reslovakisace	reslovakisace	N	663138	slovakizace
595384	resocializace	resocializace	N	595395	resocializovat
595454	resovětizace	resovětizace	N	670320	sovětizace
595739	restruktualizace	restruktualizace	N		
595740	restruktulizace	restruktulizace	N		
595741	restrukturace	restrukturace	N	595775	restrukturovat
595823	resupinace	resupinace	N	692964	supinace
595884	resynchronizace	resynchronizace	N	595895	resynchronizovat
596028	retaxace	retaxace	N	721380	taxace
596160	retranslace	retranslace	N	732398	translace
596387	revakcinace	revakcinace	N	596396	revakcinovat
596412	revalorizace	revalorizace	N	777907	valorizace
596469	revaskularizace	revaskularizace	N	596480	revaskularizovat
596500	revelace	revelace	N		
596662	revizitace	revizitace	N	795350	vizitace
596798	revolucionizace	revolucionizace	N	596807	revolucionizovat
597921	rigolace	rigolace	N	597935	rigolovat
624599	rumunizace	rumunizace	N	624607	rumunský
625244	rutinizace	rutinizace	N	625253	rutinizovat
627116	rytmizace	rytmizace	N	627125	rytmizovat
630543	sacharizace	sacharizace	N	630532	sacharid
630818	sakralizace	sakralizace	N	630827	sakralizovat
631271	salinizace	salinizace	N	631270	salinita
631280	salivace	salivace	N		
634104	sanforizace	sanforizace	N		
634161	sanitace	sanitace	N	634206	sanitovat
634642	sapientace	sapientace	N	634643	sapient
635196	satanizace	satanizace	N	635206	satanizovat
635240	satelizace	satelizace	N	635235	satelit
636713	scintilace	scintilace	N	636724	scintilovat
645135	sekuritizace	sekuritizace	N	645145	sekuritizovat
645224	sekvestrace	sekvestrace	N	645235	sekvestrovat
645635	sémantizace	sémantizace	N	645644	sémantizovat
646447	senzace	senzace	N		
646537	senzitizace	senzitizace	N	646546	senzitizovat
650203	sexualizace	sexualizace	N	650212	sexualizovat
652318	schematizace	schematizace	N	652328	schematizovat
654392	sicilianizace	sicilianizace	N	654394	siciliánský
654892	sikace	sikace	N		
656056	sionizace	sionizace	N	656062	sionský
656391	sistace	sistace	N	656406	sistovat
657242	skalpace	skalpace	N	657257	skalpovat
657302	skandalizace	skandalizace	N	657313	skandalizovat
660352	skulpturace	skulpturace	N	660358	skulptura
663138	slovakizace	slovakizace	N	663148	slovakizovat
667065	sociace	sociace	N		
667450	sofistikace	sofistikace	N	667460	sofistikovat
668165	solmizace	solmizace	N		
668371	solvatace	solvatace	N		
668418	somatizace	somatizace	N	668427	somatizovat
670320	sovětizace	sovětizace	N	670330	sovětizovat
671224	speciace	speciace	N		
672011	spiralizace	spiralizace	N	672020	spiralizovat
672073	spiritualizace	spiritualizace	N	672074	spiritualizmus
676020	sporulace	sporulace	N	676029	sporulovat
677264	srbizace	srbizace	N	677305	srbský
678110	stagflace	stagflace	N		
678323	stalinizace	stalinizace	N	678346	stalinský
681970	stigmatisace	stigmatisace	N	681966	stigmatický
682291	stipulace	stipulace	N	682302	stipulovat
685142	strangulace	strangulace	N	685153	strangulovat
686327	strobilace	strobilace	N		
689468	subasociace	subasociace	N	19053	asociace
689492	subdelegace	subdelegace	N	689501	subdelegovat
689618	subjektivizace	subjektivizace	N	689627	subjektivizovat
689759	subluxace	subluxace	N	308040	luxace
689841	subordinace	subordinace	N	689854	subordinovat
689883	subpopulace	subpopulace	N	489999	populace
689912	subrogace	subrogace	N		
690012	substantivizace	substantivizace	N	690016	substantivní
690116	suburbanizace	suburbanizace	N	762100	urbanizace
690422	sufixace	sufixace	N	690424	sufix
690956	sulfatace	sulfatace	N	690960	sulfát
690984	sulfinizace	sulfinizace	N	690987	sulfinový
690996	sulfochlorace	sulfochlorace	NC		
690998	sulfonace	sulfonace	N	691023	sulfonovat
691139	sumace	sumace	N		
692964	supinace	supinace	N	692967	supinum
693105	supremace	supremace	N		
693410	suspenzace	suspenzace	N	693396	suspendovat
693623	suverenizace	suverenizace	N	693627	suverénní
696707	sychronizace	sychronizace	N	697251	synchronizovat
696925	symetrizace	symetrizace	N	696936	symetrizovat
697123	syndikalizace	syndikalizace	N	697132	syndikalizovat
697358	synonymizace	synonymizace	N	697360	synonymní
697789	systematisace	systematisace	N	697783	systematický
697833	systemizace	systemizace	N	697844	systemizovat
702710	šestikombinace	šestikombinace	NC		
712495	štace	štace	N		
718024	švýcarizace	švýcarizace	N	718030	švýcarský
718138	tabelizace	tabelizace	N	718343	tabule
718309	tabuizace	tabuizace	N	718318	tabuizovat
718331	tabulace	tabulace	N	718362	tabulovat
719662	tamponace	tamponace	N	719679	tamponovat
721380	taxace	taxace	N	721466	taxovat
721577	teatralizace	teatralizace	N	721586	teatralizovat
721906	technizace	technizace	N	721915	technizovat
725555	textace	textace	N	725616	textovat
725670	tezaurace	tezaurace	N	725681	tezaurovat
726297	thionace	thionace	N		
728059	titulace	titulace	N	728112	titulovat
730244	tonizace	tonizace_;U	N	730255	tonizovat
730457	topikalizace	topikalizace	N	730459	topik
730810	tormentace	tormentace	N		
731068	totalitarizace	totalitarizace	N	731067	totalitarismus
731081	totalizace	totalizace	N	731099	totalizovat
731749	trachtace	trachtace	N	731752	trachta
731849	traktace	traktace	N	731882	traktovat
733036	traumatizace	traumatizace	N	733045	traumatizovat
734203	trializace	trializace_^(habsburské_monarchie)	N	734213	trializovat
734581	trilaterace	trilaterace	N		
734674	trinitrace	trinitrace	N		
734847	triturace	triturace	N		
735687	trojkombinace	trojkombinace	N		
736437	tropikalizace	tropikalizace	N	736477	tropy
740923	tuberkulinace	tuberkulinace	N	740934	tuberkulinovat
741586	tunelizace	tunelizace_,h_^(podvod)	N	741587	tunel
742233	turkizace	turkizace	N	742115	turecký
742285	turmalinizace	turmalinizace	N	742284	turmalinit
744459	ubikace	ubikace	N		
753002	ukrajinizace	ukrajinizace	N	753014	ukrajinský
754075	ulcerace	ulcerace	N		
757977	undace	undace_;L	N		
758007	undulace	undulace	N	<<<undulovat>>>	
758351	unitarizace	unitarizace	N	758361	unitarizovat
758445	univerzalizace	univerzalizace	N	758455	univerzalizovat
759289	uperizace	uperizace	N	759298	uperizovat
762517	urinace	urinace_;U	N		
767438	usurace	usurace	N		
770421	utilizace	utilizace	N	770433	utilizovat
776188	vagace	vagace_,a	N		
776831	vakace	vakace	N		
778824	vaporizace	vaporizace	N	778835	vaporizovat
779628	vaskularizace	vaskularizace_;U	N	779630	vaskulární
780398	vazodilatace	vazodilatace	NC		
780399	vázodilatace	vázodilatace_;U	NC		
783573	velarizace	velarizace	N	783582	velarizovat
786629	verbigerace	verbigerace	N		
786960	vernalizace	vernalizace	N		
787297	vertikalizace	vertikalizace	N	787295	vertikalismus
787304	vertikulace	vertikulace_,t_^(vertikální_řez_trávníku)	N	787299	vertikální
788493	vetace	vetace	N	788736	vetovat
788588	vetchozrace	vetchozrace	D	788590	vetchozraký
789444	vexace	vexace_,s	N		
792166	vidimace	vidimace	N	792179	vidimovat
792488	vietnamizace	vietnamizace	N	792495	vietnamský
792682	viindikace	viindikace	N		
792721	vikariace	vikariace	N	792747	vikarizovat
792738	vikarizace	vikarizace_;L	N	792747	vikarizovat
793120	vilikace	vilikace_,a	N	793123	vilik
793510	vindikace	vindikace	N	793525	vindikovat
794188	virgulace	virgulace_,s	N	794203	virgulovat
794233	virilizace	virilizace	N	794226	virilismus
794297	virtualizace	virtualizace	N	794308	virtualizovat
794773	vitaminizace	vitaminizace	N	794782	vitaminizovat
800954	vociferace	vociferace_,s	N		
803380	vokace	vokace	N		
804408	volvace	volvace	N		
814692	vulgarizace	vulgarizace	N	814712	vulgarizovat
823577	vyflekace	vyflekace_,n	N		
872512	westernizace	westernizace	N	872521	westernizovat
875001	xtrace	xtrace	N		
978304	zonace	zonace	N	978379	zónovat
1004941	želatinace	želatinace	N	1004956	želatinovat
1004946	želatinizace	želatinizace	N	1004944	želatina
