absolventi 	 ab-solv-ent-i 	 absolvent-i
sedmihradsku 	 sedmihradsk-u 	 sedmi-hrad-sk-u
seminární 	 semin-ár-n-í 	 semin-árn-í
separátní 	 se-par-át-n-í 	 se-parát-n-í
sepnout 	 se-pn-ou-t 	 se-p-nou-t
signalizovali 	 signal-iz-ova-l-i 	 sign-al-iz-ova-l-i
silence 	 silence 	 silen-c-e
skutečnosti 	 s-kut-eč-n-ost-i 	 skuteč-n-ost-i
skutečném 	 s-kut-eč-n-é-m 	 skuteč-n-ém
slepou 	 slep-ou 	 s-lep-ou
sloupoví 	 sloup-ov-í 	 s-loup-ov-í
slovensko 	 sloven-sk-o 	 slov-en-sk-o
slovným 	 slov-n-ý-m 	 slov-n-ým
smetanový 	 smetan-ov-ý 	 smet-an-ov-ý
smrtelném 	 s-mr-tel-n-é-m 	 s-mr-teln-ém
smrtelnému 	 s-mr-tel-n-é-mu 	 s-mr-teln-ému
smyslových 	 s-mysl-ov-ý-ch 	 s-mysl-ov-ých
smésti 	 s-mést-i 	 s-més-ti
směl 	 smě-l 	 sm-ě-l
směrem 	 s-měr-e-m 	 s-měr-em
snahami 	 snah-a-m-i 	 snah-ami
solarmax 	 solar-max 	 solarmax
solidních 	 solid-n-í-ch 	 solid-n-ích
sotva 	 sotva 	 sotv-a
sousedního 	 sou-sed-n-í-ho 	 sou-sed-n-ího
soutěže 	 sou-těž-e 	 sou-těže
specifickým 	 speci-fic-k-ý-m 	 speci-fic-k-ým
spekulantem 	 spek-ul-ant-e-m 	 spek-ul-ant-em
spojkami 	 s-poj-k-a-m-i 	 s-poj-k-ami
spokojíte 	 s-pokoj-í-te 	 s-po-koj-í-te
spolupůsobit 	 spol-u-působ-i-t 	 spol-u-pů-sob-i-t
sponzorsky 	 sponzor-sk-y 	 spon-zorsk-y
spravedlivost 	 s-prav-ed-l-iv-ost 	 s-prav-ed-liv-ost
srdečně 	 srd-eč-n-ě 	 srdeč-n-ě
srozumitelně 	 s-roz-um-i-teln-ě 	 s-roz-umi-teln-ě
stadionu 	 stadion-u 	 stad-ion-u
stanovení 	 stan-ov-en-í 	 stanov-en-í
starožitných 	 star-o-ži-t-n-ých 	 star-ožit-n-ých
starých 	 star-ý-ch 	 star-ých
stavení 	 sta-v-en-í 	 stav-en-í
staška 	 staš-k-a 	 s-taš-k-a
stejném 	 stej-n-é-m 	 stejn-ém
stipendium 	 stipendi-um 	 stipendium
stojaté 	 stoj-at-é 	 stoj-a-t-é
stokorunovou 	 st-o-korun-ov-ou 	 stokorun-ov-ou
století 	 st-o-let-í 	 stol-et-í
stones 	 stone-s 	 stones
stovkou 	 st-ovk-ou 	 stovk-ou
stovku 	 st-ovk-u 	 stovk-u
strahov 	 strahov 	 strah-ov
strahova 	 strahov-a 	 strah-ov-a
strahově 	 strahov-ě 	 strah-ově
strašnicích 	 strašnic-í-ch 	 straš-nic-ích
strnutí 	 s-trn-u-t-í 	 s-tr-nu-t-í
studijní 	 stud-ij-n-í 	 studij-n-í
studiích 	 stud-i-í-ch 	 stud-i-ích
stál 	 stá-l 	 stál
stínit 	 stín-i-t 	 s-tín-i-t
stěžovatel 	 stěž-ova-tel 	 s-těž-ova-tel
střechách 	 střech-á-ch 	 střech-ách
stříbrolesklého 	 stříbr-o-lesk-l-é-ho 	 stříbr-o-lesk-l-ého
supraphon 	 supra-phon 	 supraphon
svalovou 	 sval-ov-ou 	 s-val-ov-ou
svrtět 	 s-vrt-ě-t 	 svrt-ě-t
svědomím 	 s-věd-om-í-m 	 s-věd-om-ím
světelné 	 svět-el-n-é 	 svět-eln-é
světelných 	 svět-el-n-ých 	 svět-eln-ých
světově 	 svět-ov-ě 	 svět-ově
synchronizovat 	 syn-chron-iz-ova-t 	 synchron-iz-ova-t
systematický 	 system-at-ic-k-ý 	 systemat-ic-k-ý
systémem 	 systém-e-m 	 systém-em
tajemství 	 taj-em-stv-í 	 tajem-stv-í
takzvaném 	 tak-zv-a-n-é-m 	 tak-zv-a-n-ém
tati 	 tat-i 	 t-a-ti
technologického 	 techn-o-log-ick-ého 	 technologic-k-ého
telat 	 tel-at 	 tel-a-t
telefonního 	 tele-fon-n-í-ho 	 tele-fon-n-ího
televize 	 televize 	 televiz-e
tendenci 	 tend-enc-i 	 tendenc-i
tenounkým 	 ten-oun-k-ý-m 	 ten-ounk-ým
tesklivých 	 tesk-l-iv-ý-ch 	 tesk-liv-ých
tetička 	 tet-ič-k-a 	 tet-ičk-a
textil 	 textil 	 text-i-l
thajska 	 thaj-sk-a 	 thajsk-a
tikem 	 tik-e-m 	 tik-em
tkalcovnictví 	 tka-lc-ovnic-tv-í 	 tk-a-l-c-ov-nic-tv-í
tlapkách 	 tlap-k-á-ch 	 tlap-k-ách
tomáš 	 tomáš 	 tom-á-š
traktorů 	 traktor-ů 	 trakt-or-ů
treperendo 	 treper-end-o 	 treperend-o
truhlářský 	 truhl-ář-sk-ý 	 truhlář-sk-ý
tržním 	 trž-n-ím 	 trž-n-í-m
turbovrtulových 	 turbo-vrt-ul-ov-ých 	 turbovrtul-ov-ých
turné 	 turné 	 turn-é
tvrzeními 	 tvrz-en-í-m-i 	 tvrz-en-ími
tzv 	 t-z-v 	 t-zv
téhož 	 t-é-ho-ž 	 t-ého-ž
tématu 	 tém-at-u 	 témat-u
tímto 	 t-í-m-t-o 	 t-ím-t-o
těhotenství 	 těhoten-ství 	 těhoten-stv-í
těmi 	 t-ě-m-i 	 t-ěmi
třemi 	 tř-e-m-i 	 tř-emi
třetím 	 tř-e-t-í-m 	 tř-et-í-m
třiceti 	 tř-i-cet-i 	 tř-i-ceti
třineckých 	 třinec-k-ých 	 tři-neck-ých
ukazuju 	 u-kaz-u-j-u 	 u-kaz-uj-u
ukrutným 	 u-krut-n-ý-m 	 u-krut-n-ým
ulici 	 ul-ic-i 	 ulic-i
uloženými 	 u-lož-en-ý-m-i 	 u-lož-en-ými
umožnilo 	 u-možn-i-l-o 	 u-mož-n-i-l-o
umožnily 	 u-možn-i-l-y 	 u-mož-n-i-l-y
uměle 	 u-m-ě-l-e 	 um-ě-l-e
umělostech 	 u-m-ě-l-ost-e-ch 	 um-ě-l-ost-ech
urgenci 	 urg-enc-i 	 urgenc-i
určitě 	 urč-it-ě 	 u-rč-it-ě
uschovávat 	 u-s-chov-á-v-a-t 	 u-s-chová-v-a-t
usd 	 u-s-d 	 u-sd
uskutečnily 	 u-s-kut-eč-n-i-l-y 	 u-skuteč-n-i-l-y
ustavičně 	 u-stav-ič-n-ě 	 u-stavič-n-ě
ustrnule 	 u-s-trn-u-l-e 	 u-s-tr-nu-l-e
uzpůsobit 	 u-z-působ-i-t 	 u-z-pů-sob-i-t
uživit 	 u-živ-i-t 	 u-ži-v-i-t
vanka 	 van-k-a 	 vank-a
velikou 	 vel-ik-ou 	 velik-ou
velkého 	 vel-k-é-ho 	 vel-k-ého
velvyslanectví 	 vel-vy-sl-a-n-ec-tv-í 	 velvy-slan-ec-tv-í
ventures 	 venture-s 	 ventures
vepsat 	 ve-ps-a-t 	 veps-a-t
veslař 	 vesl-ař 	 veslař
vesnici 	 ves-nic-i 	 vesnic-i
vespolek 	 ve-s-pol-ek 	 ve-spolek
vezmeš 	 vez-m-e-š 	 vez-meš
vezmou 	 vez-m-ou 	 vez-mou
veřejně 	 veř-ej-n-ě 	 veřej-n-ě
veškerým 	 veš-k-er-ý-m 	 veš-k-er-ým
vinohradského 	 vinohrad-sk-é-ho 	 vinohrad-sk-ého
virile 	 virile 	 viril-e
vlastního 	 vlast-n-í-ho 	 vlast-n-ího
vnitřnostech 	 v-nitř-n-ost-e-ch 	 v-nitř-n-ost-ech
vobléknutelný 	 v-ob-lék-nu-teln-ý 	 v-oblék-nu-teln-ý
vodolově 	 vodolov-ě 	 vodol-ov-ě
vrtulníky 	 vrt-ul-ník-y 	 vrtul-n-ík-y
vstupenek 	 vs-tup-en-ek 	 v-stup-en-ek
vstupenka 	 v-stup-enk-a 	 v-stupenk-a
vstupenku 	 v-stup-enk-u 	 v-stupen-k-u
vstupenky 	 vstup-enk-y 	 v-stupen-k-y
vyabstrahovat 	 vy-abs-trah-ova-t 	 vy-abstrah-ova-t
vydávaje 	 vy-d-á-v-aj-e 	 vy-d-áv-aj-e
vyjel 	 vy-je-l 	 vy-jel
vynaložením 	 vy-na-lož-en-í-m 	 vy-na-lož-en-ím
vynesla 	 vy-nes-l-a 	 vy-nesl-a
vypočísti 	 vy-po-číst-i 	 vy-po-čís-ti
vysokoškolské 	 vys-ok-o-škol-sk-é 	 vys-oko-škol-sk-é
vysokoškolský 	 vys-ok-o-škol-sk-ý 	 vys-oko-škol-sk-ý
vyspinkat 	 vy-sp-ink-a-t 	 vy-spink-a-t
vyspělým 	 vy-spě-l-ým 	 vy-spěl-ým
vyčísti 	 vy-číst-i 	 vy-čís-ti
vyřinout 	 vy-řin-ou-t 	 vy-ři-nou-t
vzdělání 	 vz-děl-án-í 	 vz-děl-á-n-í
vzít 	 vz-í-t 	 v-z-í-t
válka 	 válk-a 	 vál-k-a
vás 	 v-á-s 	 v-ás
víte 	 v-í-te 	 ví-te
vítkovice 	 vít-k-ov-ic-e 	 vít-k-ovic-e
vítězství 	 vítěz-ství 	 vítěz-stv-í
výdělečných 	 vý-děl-eč-n-ých 	 vý-děleč-n-ých
výsostným 	 výs-ost-n-ý-m 	 výs-ost-n-ým
výukových 	 vý-uk-ov-ých 	 výuk-ov-ých
výčitek 	 vý-čit-e-k 	 vý-čit-ek
výší 	 výš-í 	 vý-š-í
všeobecně 	 vš-e-obec-n-ě 	 vš-eobec-n-ě
vůnička 	 vůn-ič-k-a 	 vůn-ičk-a
westermannem 	 westermann-e-m 	 westermann-em
yse 	 y-s-e 	 ys-e
zabijeme 	 za-bi-je-me 	 za-bije-me
zafilosofovat 	 za-filo-sof-ova-t 	 za-filosof-ova-t
zahozených 	 za-hoz-en-ý-ch 	 za-hoz-en-ých
zahynul 	 za-hyn-u-l 	 za-hy-nu-l
zakusitelno 	 za-kus-i-tel-n-o 	 za-kus-i-teln-o
zapomínat 	 za-pomín-a-t 	 za-po-mín-a-t
započísti 	 za-po-číst-i 	 za-po-čís-ti
zasahují 	 za-sah-u-j-í 	 za-sah-uj-í
zatvrzují 	 za-tvrz-u-j-í 	 za-tvrz-uj-í
zaujatý 	 z-au-j-a-t-ý 	 za-u-j-a-t-ý
zaujmouti 	 zau-jm-ou-ti 	 za-uj-mou-ti
zavřeny 	 za-vř-e-n-y 	 za-vř-en-y
zchlapčilý 	 z-chlap-č-i-l-ý 	 z-chlapč-i-l-ý
zdeformovat 	 z-de-form-ova-t 	 z-deform-ova-t
zdeničky 	 zden-ič-k-y 	 zden-ičk-y
zdeněk 	 zdeněk 	 z-den-ěk
zemím 	 zem-ím 	 zem-í-m
zemědělských 	 zem-ě-děl-sk-ých 	 země-děl-sk-ých
zfalšování 	 z-falš-ová-n-í 	 z-fal-š-ová-n-í
zločinem 	 zl-o-čin-e-m 	 zl-o-čin-em
změněném 	 z-měn-ěn-é-m 	 z-měn-ěn-ém
zneužití 	 z-ne-u-ži-t-í 	 z-ne-uži-t-í
znovuoživenost 	 z-nov-u-o-živ-en-ost 	 z-nov-u-o-ži-v-en-ost
zostoudit 	 z-o-stoud-i-t 	 z-ostoud-i-t
zprůmyslnělost 	 z-prů-mysl-n-ě-l-ost 	 z-prů-mysln-ěl-ost
zpět 	 zpět 	 zp-ě-t
zpěvačka 	 z-pě-v-a-č-k-a 	 z-pěv-ačk-a
zrakový 	 zrak-ov-ý 	 z-rak-ov-ý
ztotožnit 	 z-to-tož-n-i-t 	 z-totož-n-i-t
zuhelnět 	 z-uhel-n-ě-t 	 z-uheln-ě-t
zveřejněné 	 z-veřej-n-ě-n-é 	 z-veřejn-ěn-é
zveřejnění 	 z-veřej-n-ě-n-í 	 z-veřejn-ěn-í
zvláště 	 zvláště 	 z-vlášt-ě
zvlášť 	 zvlášť 	 z-vlášť
zvroucnit 	 z-vr-ou-c-n-i-t 	 z-vrou-c-n-i-t
zvídavější 	 z-víd-a-v-ějš-í 	 z-víd-a-vějš-í
zádech 	 zád-e-ch 	 zád-ech
základem 	 zá-klad-e-m 	 zá-klad-em
závojnatkách 	 zá-voj-n-at-k-á-ch 	 zá-voj-n-at-k-ách
zůstal 	 z-ů-sta-l 	 zů-sta-l
zůstanou 	 z-ů-sta-n-ou 	 zů-sta-n-ou
útrobách 	 útrob-ách 	 ú-trob-ách
úžasem 	 ú-žas-e-m 	 ú-žas-em
čepice 	 čep-ic-e 	 čepic-e
černým 	 čern-ý-m 	 čern-ým
černýšovice 	 čern-ýš-ov-ic-e 	 čern-ýšovic-e
českomalínský 	 česk-o-malín-sk-ý 	 čes-k-o-malín-sk-ý
českého 	 čes-k-é-ho 	 čes-k-ého
článkem 	 člán-k-e-m 	 člán-k-em
čsfr 	 č-s-f-r 	 čsfr
čsn 	 č-s-n 	 čsn
čssr 	 č-s-s-r 	 čssr
čubička 	 čub-ič-k-a 	 čub-ičk-a
čubičku 	 čub-ič-k-u 	 čub-ičk-u
čzpi 	 č-z-p-i 	 čzp-i
řepkového 	 řep-k-ov-ého 	 řepk-ov-ého
šifrovaných 	 šifr-ova-n-ý-ch 	 šifr-ova-n-ých
šumperka 	 šumperk-a 	 šumper-k-a
šíblová 	 šíbl-ová 	 šíbl-ov-á
žehravost 	 žehr-a-v-ost 	 žehrav-ost
železárnách 	 želez-árn-ách 	 železár-n-ách
ženatý 	 žen-at-ý 	 ženat-ý
živnostenského 	 ži-v-n-ost-ensk-ého 	 živ-nosten-sk-ého
životními 	 ži-v-ot-n-í-m-i 	 ži-v-ot-n-ími
žlábkovávající 	 žláb-k-ová-v-aj-íc-í 	 žlábk-ová-v-aj-íc-í
