absolventi 	 ab-solv-ent-i 	 absolvent-i
stejném 	 stej-n-é-m 	 stejn-ém
stipendium 	 stipendi-um 	 stipend-ium
stojaté 	 stoj-at-é 	 stoj-a-t-é
stokorunovou 	 st-o-korun-ov-ou 	 sto-korun-ov-ou
století 	 st-o-let-í 	 stol-et-í
stones 	 stone-s 	 stones
stovkou 	 st-ovk-ou 	 stovk-ou
stovku 	 st-ovk-u 	 stovk-u
strahov 	 strahov 	 strah-ov
strahova 	 strahov-a 	 strah-ov-a
strahově 	 strahov-ě 	 strah-ov-ě
strava 	 s-trav-a 	 strav-a
strašnicích 	 strašnic-í-ch 	 straš-nic-ích
strnutí 	 s-trn-u-t-í 	 s-tr-nu-t-í
strojírenské 	 stroj-íren-sk-é 	 strojíren-sk-é
studijní 	 stud-ij-n-í 	 studij-n-í
studiích 	 stud-i-í-ch 	 stud-i-ích
stěžovatel 	 stěž-ova-tel 	 s-těž-ova-tel
střechách 	 střech-á-ch 	 střech-ách
stříbrolesklého 	 stříbr-o-lesk-l-é-ho 	 stříbr-o-lesk-l-ého
sundavat 	 s-und-a-v-a-t 	 sund-a-v-a-t
superdobrý 	 super-dobr-ý 	 super-d-obr-ý
supraphon 	 supra-phon 	 supraphon
svědomím 	 s-věd-om-í-m 	 s-věd-om-ím
světelné 	 svět-el-n-é 	 světelné
světelných 	 svět-el-n-ých 	 svět-eln-ých
světově 	 svět-ov-ě 	 svět-ově
systematický 	 system-at-ic-k-ý 	 system-at-ick-ý
systémem 	 systém-e-m 	 systém-em
takzvaném 	 tak-zv-a-n-é-m 	 tak-zv-a-n-ém
také 	 také 	 tak-é
tati 	 tat-i 	 tati
technickým 	 techn-ic-k-ým 	 tech-n-ic-k-ým
telefonního 	 tele-fon-n-í-ho 	 tele-fon-n-ího
televize 	 televize 	 televiz-e
tenounkým 	 ten-oun-k-ý-m 	 ten-ounk-ým
tesklivých 	 tesk-l-iv-ý-ch 	 tesk-liv-ých
tetička 	 tet-ič-k-a 	 tet-ičk-a
textil 	 textil 	 text-i-l
thajska 	 thaj-sk-a 	 thajs-k-a
theodicée 	 theodicée 	 theodic-ée
tikem 	 tik-e-m 	 tik-em
tkalcovnictví 	 tka-lc-ovnic-tv-í 	 tk-a-l-c-ov-nic-tv-í
tlapkách 	 tlap-k-á-ch 	 tlap-k-ách
tržním 	 trž-n-ím 	 trž-n-í-m
turbovrtulových 	 turbo-vrt-ul-ov-ých 	 turb-o-vrtul-ov-ých
turné 	 turné 	 tur-n-é
tvrzeními 	 tvrz-en-í-m-i 	 tvrz-en-ími
tzv 	 t-z-v 	 tzv
téhož 	 t-é-ho-ž 	 tého-ž
tématu 	 tém-at-u 	 témat-u
tít 	 t-í-t 	 tí-t
týdeníku 	 týden-ík-u 	 týd-en-ík-u
těmi 	 t-ě-m-i 	 t-ěmi
třemi 	 tř-e-m-i 	 tř-emi
třetím 	 tř-e-t-í-m 	 tř-et-í-m
třiceti 	 tř-i-cet-i 	 tř-i-ceti
třineckých 	 třinec-k-ých 	 tři-nec-k-ých
ukazuju 	 u-kaz-u-j-u 	 u-kaz-uj-u
ukrutným 	 u-krut-n-ý-m 	 u-krut-n-ým
ulici 	 ul-ic-i 	 ulic-i
uloženými 	 u-lož-en-ý-m-i 	 u-lož-en-ými
umožnilo 	 u-možn-i-l-o 	 u-mož-n-i-l-o
umožnily 	 u-možn-i-l-y 	 u-mož-n-i-l-y
uměle 	 u-m-ě-l-e 	 um-ě-l-e
umělkovat 	 um-ě-l-k-ova-t 	 u-mě-l-k-ova-t
umělostech 	 u-m-ě-l-ost-e-ch 	 um-ě-l-ost-ech
urgenci 	 urg-enc-i 	 urgenc-i
urgencích 	 urgenc-ích 	 urg-enc-ích
určitě 	 urč-it-ě 	 u-rč-it-ě
usd 	 u-s-d 	 us-d
uskutečnily 	 u-s-kut-eč-n-i-l-y 	 u-skuteč-n-i-l-y
ustanoveními 	 u-stanov-en-ími 	 u-stanoven-ími
ustrnule 	 u-s-trn-u-l-e 	 u-s-tr-nu-l-e
utěšenému 	 u-těš-en-ému 	 u-těš-e-n-ému
uvádějí 	 u-vád-ěj-í 	 u-vád-ě-j-í
uváděním 	 u-vád-ě-n-ím 	 u-vád-ě-n-í-m
uzpůsobit 	 u-z-působ-i-t 	 u-z-pů-sob-i-t
uživit 	 u-živ-i-t 	 u-ži-v-i-t
vanka 	 van-k-a 	 vank-a
velkého 	 vel-k-é-ho 	 vel-k-ého
velvyslanectví 	 vel-vy-sl-a-n-ec-tv-í 	 velv-ysla-nec-tv-í
ventures 	 venture-s 	 ventures
vezmeš 	 vez-m-e-š 	 vez-me-š
veřejně 	 veř-ej-n-ě 	 veřej-n-ě
veškerým 	 veš-k-er-ý-m 	 veš-k-er-ým
vinohradského 	 vinohrad-sk-é-ho 	 vin-ohrad-sk-ého
virile 	 virile 	 viril-e
vlastního 	 vlast-n-í-ho 	 vlast-n-ího
vlaštovčí 	 vlašt-ov-č-í 	 vlašt-ovč-í
vnitřnostech 	 v-nitř-n-ost-e-ch 	 v-nitř-n-ost-ech
vobléknutelný 	 v-ob-lék-nu-teln-ý 	 v-ob-lék-nu-t-eln-ý
vodolově 	 vodolov-ě 	 vod-olov-ě
vrtulníky 	 vrt-ul-ník-y 	 vrtul-ník-y
vstoupnutelný 	 v-stoup-nu-teln-ý 	 v-stoup-nu-t-eln-ý
vstupenek 	 vs-tup-en-ek 	 v-stup-en-ek
vstupenka 	 v-stup-enk-a 	 v-stup-en-k-a
vstupenku 	 v-stup-enk-u 	 v-stup-en-k-u
vstupenky 	 vstup-enk-y 	 v-stup-en-k-y
vyloučení 	 vy-louč-en-í 	 vy-louč-e-n-í
vynaložením 	 vy-na-lož-en-í-m 	 vy-na-lož-e-n-ím
vyplul 	 vy-plu-l 	 vy-p-lu-l
vypočísti 	 vy-po-číst-i 	 vy-po-čís-ti
vysokoškolské 	 vys-ok-o-škol-sk-é 	 vysoko-škol-sk-é
vyspinkat 	 vy-sp-ink-a-t 	 vy-spink-a-t
vysvětlení 	 vy-svět-l-en-í 	 vy-svět-l-e-n-í
vytít 	 vy-t-í-t 	 vy-tí-t
vyvážecí 	 vy-váž-e-c-í 	 vy-váž-ec-í
vyčísti 	 vy-číst-i 	 vy-čís-ti
vyřinout 	 vy-řin-ou-t 	 vy-ři-nou-t
vzdělání 	 vz-děl-án-í 	 vz-děl-á-n-í
vzít 	 vz-í-t 	 v-zí-t
válka 	 válk-a 	 vál-k-a
vás 	 v-á-s 	 v-ás
vítkovice 	 vít-k-ov-ic-e 	 vítkovic-e
vítkovického 	 vítk-ovic-k-ého 	 vítkovic-k-ého
vítkovickém 	 vítk-ovic-k-ém 	 vítkovic-k-ém
vítězství 	 vítěz-ství 	 ví-těz-stv-í
výhodnější 	 vý-hod-n-ějš-í 	 vý-hod-n-ěj-š-í
výsostným 	 výs-ost-n-ý-m 	 výs-ost-n-ým
výčitek 	 vý-čit-e-k 	 vý-čit-ek
všeobecně 	 vš-e-obec-n-ě 	 vš-eobec-n-ě
vůnička 	 vůn-ič-k-a 	 vůn-ičk-a
westermannem 	 westermann-e-m 	 westermann-em
whitney 	 whitney 	 whit-ney
yse 	 y-s-e 	 ys-e
zafilosofovat 	 za-filo-sof-ova-t 	 za-fil-o-sof-ova-t
zahozených 	 za-hoz-en-ý-ch 	 za-hoz-en-ých
zahynul 	 za-hyn-u-l 	 za-hy-nu-l
zakusitelno 	 za-kus-i-tel-n-o 	 za-kus-i-teln-o
zakývat 	 za-kýv-a-t 	 za-ký-v-a-t
započísti 	 za-po-číst-i 	 za-po-čís-ti
zasahují 	 za-sah-u-j-í 	 za-sah-uj-í
zatrubňovávatelnost 	 za-trub-ň-ová-v-a-teln-ost 	 za-trub-ň-ová-v-a-telnost
zatvrzují 	 za-tvrz-u-j-í 	 za-tvrz-uj-í
zaujatý 	 z-au-j-a-t-ý 	 za-u-j-a-t-ý
zaujmouti 	 zau-jm-ou-ti 	 za-u-j-mou-ti
začínají 	 za-čín-aj-í 	 za-č-ín-aj-í
zdeničky 	 zden-ič-k-y 	 zden-ičk-y
zdeněk 	 zdeněk 	 zden-ěk
zemana 	 zeman-a 	 zem-an-a
zemědělské 	 zem-ě-děl-sk-é 	 zem-ěděl-sk-é
zemědělských 	 zem-ě-děl-sk-ých 	 zem-ěděl-sk-ých
zespolečenšťovat 	 ze-spol-eč-en-šť-ova-t 	 ze-spol-eč-en-šťova-t
zkamenět 	 z-kamen-ě-t 	 z-kam-en-ě-t
zkrácené 	 z-krác-en-é 	 z-krác-e-n-é
zločinem 	 zl-o-čin-e-m 	 zl-o-čin-em
zmramorovatěnost 	 z-mramor-ovat-ě-n-ost 	 z-mramor-ova-těn-ost
změněném 	 z-měn-ěn-é-m 	 z-měn-ěn-ém
znovuoživenost 	 z-nov-u-o-živ-en-ost 	 z-nov-u-o-ži-v-en-ost
zplynit 	 z-plyn-i-t 	 z-ply-n-i-t
zprostředkovatelské 	 z-pro-střed-k-ova-tel-sk-é 	 z-prost-ře-dkova-telské
zprůmyslnělost 	 z-prů-mysl-n-ě-l-ost 	 z-prů-mysl-n-ěl-ost
zpět 	 zpět 	 zpě-t
zpěvačka 	 z-pě-v-a-č-k-a 	 z-pěv-ač-k-a
zpěčovat 	 zpěč-ova-t 	 z-pěč-ova-t
zpřísnět 	 z-přísn-ě-t 	 z-přís-n-ě-t
zrentgenovat 	 z-rentgen-ova-t 	 zrentgen-ova-t
zvláště 	 zvláště 	 z-vlášt-ě
zvlášť 	 zvlášť 	 z-vláš-ť
zvážení 	 z-váž-en-í 	 z-váž-e-n-í
zvídavější 	 z-víd-a-v-ějš-í 	 z-víd-a-v-ěj-š-í
zvýhodnění 	 z-vý-hod-n-ěn-í 	 z-vý-hod-n-ě-n-í
zádech 	 zád-e-ch 	 zád-ech
základem 	 zá-klad-e-m 	 zá-klad-em
závad 	 zá-vad 	 zá-v-ad
závojnatkách 	 zá-voj-n-at-k-á-ch 	 zá-voj-n-at-k-ách
zřetelně 	 zř-e-teln-ě 	 zře-teln-ě
zůstalo 	 zů-sta-l-o 	 z-ů-sta-l-o
úspěšnější 	 ú-spěš-n-ějš-í 	 ú-spěš-n-ěj-š-í
útrobách 	 útrob-ách 	 ú-trob-ách
úzká 	 úz-k-á 	 úzk-á
úžasem 	 ú-žas-e-m 	 ú-žas-em
černým 	 čern-ý-m 	 čern-ým
českomalínský 	 česk-o-malín-sk-ý 	 čes-k-o-malínský
českého 	 čes-k-é-ho 	 čes-k-ého
článkem 	 člán-k-e-m 	 člán-k-em
čsfr 	 č-s-f-r 	 čsfr
čsn 	 č-s-n 	 čsn
čssr 	 č-s-s-r 	 čssr
čtěte 	 čt-ě-te 	 čtěte
čubička 	 čub-ič-k-a 	 čub-ičk-a
čubičku 	 čub-ič-k-u 	 čub-ičk-u
čzpi 	 č-z-p-i 	 čzp-i
šem 	 š-em 	 šem
šifrovaných 	 šifr-ova-n-ý-ch 	 šifr-ova-n-ých
šimůnek 	 šimůn-ek 	 šimůnek
šmejkal 	 šmejkal 	 šmejk-al
šumperka 	 šumperk-a 	 šumper-k-a
švýcarské 	 švýcar-sk-é 	 švýc-arsk-é
šíblová 	 šíbl-ová 	 šíbl-ov-á
žehravost 	 žehr-a-v-ost 	 žehrav-ost
železárnách 	 želez-árn-ách 	 želez-ár-n-ách
žernově 	 žernov-ě 	 žernově
živnostenského 	 ži-v-n-ost-ensk-ého 	 živ-n-ost-en-sk-ého
životními 	 ži-v-ot-n-í-m-i 	 ži-v-ot-n-ími
