absolventi 	 ab-solv-ent-i 	 absolvent-i
strnutí 	 s-trn-u-t-í 	 s-tr-nu-t-í
studijní 	 stud-ij-n-í 	 studij-n-í
studijních 	 stud-ij-n-ích 	 studij-n-ích
studiích 	 stud-i-í-ch 	 stud-i-ích
stěžovatel 	 stěž-ova-tel 	 s-těž-ova-tel
střechách 	 střech-á-ch 	 střech-ách
stříbrolesklého 	 stříbr-o-lesk-l-é-ho 	 stříbr-o-lesk-l-ého
stůl 	 stůl 	 stů-l
supraphon 	 supra-phon 	 supraphon
svalovou 	 sval-ov-ou 	 s-val-ov-ou
svraštil 	 s-vrašt-i-l 	 s-vraš-t-i-l
svědkové 	 s-věd-k-ové 	 svěd-k-ové
svědomím 	 s-věd-om-í-m 	 s-věd-om-ím
světelné 	 svět-el-n-é 	 svět-eln-é
světelných 	 svět-el-n-ých 	 svět-eln-ých
systémem 	 systém-e-m 	 systém-em
takzvaném 	 tak-zv-a-n-é-m 	 tak-zv-a-n-ém
tati 	 tat-i 	 ta-t-i
telefonního 	 tele-fon-n-í-ho 	 tele-fon-n-ího
televize 	 televize 	 televiz-e
tendenci 	 tend-enc-i 	 tendenc-i
tenounkým 	 ten-oun-k-ý-m 	 ten-ounk-ým
tesklivých 	 tesk-l-iv-ý-ch 	 tesk-liv-ých
tetička 	 tet-ič-k-a 	 tet-ičk-a
textil 	 textil 	 text-i-l
thajska 	 thaj-sk-a 	 thajsk-a
tikem 	 tik-e-m 	 tik-em
tkalcovnictví 	 tka-lc-ovnic-tv-í 	 tk-a-l-c-ov-nic-tv-í
tlapkách 	 tlap-k-á-ch 	 tlap-k-ách
tomáš 	 tomáš 	 tom-á-š
traktorů 	 traktor-ů 	 trakt-or-ů
treperendo 	 treper-end-o 	 treperend-o
tržním 	 trž-n-ím 	 trž-n-í-m
turbovrtulových 	 turbo-vrt-ul-ov-ých 	 turbovrtul-ov-ých
turné 	 turné 	 tur-n-é
tužba 	 tuž-b-a 	 tuž-ba
tvrzeními 	 tvrz-en-í-m-i 	 tvrz-en-ími
tzv 	 t-z-v 	 tzv
téhož 	 t-é-ho-ž 	 t-ého-ž
tématu 	 tém-at-u 	 témat-u
tímto 	 t-í-m-t-o 	 t-ím-t-o
týdeníku 	 týden-ík-u 	 týd-en-ík-u
těmi 	 t-ě-m-i 	 t-ěmi
třemi 	 tř-e-m-i 	 tř-emi
třetím 	 tř-e-t-í-m 	 tř-et-í-m
ukazuju 	 u-kaz-u-j-u 	 u-kaz-uj-u
ukrutným 	 u-krut-n-ý-m 	 u-krut-n-ým
ulici 	 ul-ic-i 	 ulic-i
uloženými 	 u-lož-en-ý-m-i 	 u-lož-en-ými
umožnilo 	 u-možn-i-l-o 	 u-mož-n-i-l-o
umožnily 	 u-možn-i-l-y 	 u-mož-n-i-l-y
uměle 	 u-m-ě-l-e 	 um-ě-l-e
umělostech 	 u-m-ě-l-ost-e-ch 	 um-ě-l-ost-ech
unikát 	 unik-át 	 u-nik-át
urgenci 	 urg-enc-i 	 urgen-c-i
urgencích 	 urgenc-ích 	 urg-en-c-ích
určitě 	 urč-it-ě 	 u-rč-it-ě
usd 	 u-s-d 	 u-sd
uskutečnily 	 u-s-kut-eč-n-i-l-y 	 u-skuteč-n-i-l-y
uspořádat 	 u-s-po-řád-a-t 	 u-spo-řád-a-t
ustrnule 	 u-s-trn-u-l-e 	 u-str-nu-l-e
usvědčit 	 u-svědč-i-t 	 u-svěd-č-i-t
uzpůsobit 	 u-z-působ-i-t 	 u-z-pů-sob-i-t
uším 	 uš-ím 	 uš-í-m
uživit 	 u-živ-i-t 	 u-ži-v-i-t
vanka 	 van-k-a 	 vank-a
velkého 	 vel-k-é-ho 	 vel-k-ého
velvyslanectví 	 vel-vy-sl-a-n-ec-tv-í 	 vel-v-y-sla-n-ec-tv-í
ventures 	 venture-s 	 ventures
vezmeš 	 vez-m-e-š 	 vez-me-š
veřejně 	 veř-ej-n-ě 	 veřej-n-ě
veškerým 	 veš-k-er-ý-m 	 veš-k-er-ým
vinohradského 	 vinohrad-sk-é-ho 	 vinohrad-sk-ého
virile 	 virile 	 viril-e
vlastního 	 vlast-n-í-ho 	 vlast-n-ího
vnitřnostech 	 v-nitř-n-ost-e-ch 	 v-nitř-n-ost-ech
vodolově 	 vodolov-ě 	 vodol-ov-ě
vozidly 	 voz-i-dl-y 	 voz-i-d-l-y
vrtulníky 	 vrt-ul-ník-y 	 vrtul-n-ík-y
vstupenek 	 vs-tup-en-ek 	 v-stup-en-ek
vstupenky 	 vstup-enk-y 	 v-stup-enk-y
vynaložením 	 vy-na-lož-en-í-m 	 vy-na-lož-en-ím
vypočísti 	 vy-po-číst-i 	 vy-po-čís-ti
vypráví 	 vy-práv-í 	 vy-prá-v-í
vysokoškolské 	 vys-ok-o-škol-sk-é 	 vys-ok-oškol-sk-é
vysokoškolský 	 vys-ok-o-škol-sk-ý 	 vys-ok-oškol-sk-ý
vyspinkat 	 vy-sp-ink-a-t 	 vy-spink-a-t
vytít 	 vy-t-í-t 	 vy-tí-t
vyzvracet 	 vy-z-vrac-e-t 	 vy-zvrac-e-t
vyčísti 	 vy-číst-i 	 vy-čís-ti
vyřinout 	 vy-řin-ou-t 	 vy-ři-nou-t
vzdělání 	 vz-děl-án-í 	 vz-děl-á-n-í
válka 	 válk-a 	 vál-k-a
vás 	 v-á-s 	 v-ás
víte 	 v-í-te 	 ví-te
vítkovice 	 vít-k-ov-ic-e 	 vítkovic-e
vítkovického 	 vítk-ovic-k-ého 	 vítk-ovick-ého
vítkovickém 	 vítk-ovic-k-ém 	 vítk-ov-ick-ém
vítězství 	 vítěz-ství 	 vítěz-stv-í
výhodnější 	 vý-hod-n-ějš-í 	 vý-hod-n-ěj-š-í
výsostným 	 výs-ost-n-ý-m 	 výs-ost-n-ým
výukových 	 vý-uk-ov-ých 	 vý-ukov-ých
výčitek 	 vý-čit-e-k 	 vý-čit-ek
větrovka 	 větr-ovk-a 	 větr-ov-k-a
všeobecně 	 vš-e-obec-n-ě 	 vše-obec-n-ě
vůnička 	 vůn-ič-k-a 	 vůn-ičk-a
westermannem 	 westermann-e-m 	 westermann-em
whitney 	 whitney 	 whitne-y
yse 	 y-s-e 	 yse
zahozených 	 za-hoz-en-ý-ch 	 za-hoz-en-ých
zahynul 	 za-hyn-u-l 	 za-hy-nu-l
zakusitelno 	 za-kus-i-tel-n-o 	 za-kus-i-teln-o
zapomínat 	 za-pomín-a-t 	 za-po-mín-a-t
započísti 	 za-po-číst-i 	 za-po-čís-ti
zasahují 	 za-sah-u-j-í 	 za-sah-uj-í
zaslíbeni 	 za-s-líb-en-i 	 za-slíb-en-i
zatrubňovávatelnost 	 za-trub-ň-ová-v-a-teln-ost 	 za-trubň-ová-v-a-teln-ost
zatvrzují 	 za-tvrz-u-j-í 	 za-tvrz-uj-í
zaujatý 	 z-au-j-a-t-ý 	 za-u-j-a-t-ý
zaujmouti 	 zau-jm-ou-ti 	 za-u-j-mou-ti
zavřeny 	 za-vř-e-n-y 	 za-vř-en-y
zdeničky 	 zden-ič-k-y 	 zden-ičk-y
zdeněk 	 zdeněk 	 zd-en-ěk
zdi 	 zd-i 	 zdi
zemím 	 zem-ím 	 zem-í-m
zločinem 	 zl-o-čin-e-m 	 zl-o-čin-em
zmramorovatěnost 	 z-mramor-ovat-ě-n-ost 	 z-mramor-ovat-ěn-ost
změněném 	 z-měn-ěn-é-m 	 z-měn-ěn-ém
znovuoživenost 	 z-nov-u-o-živ-en-ost 	 z-nov-u-o-ži-v-en-ost
zněkolikanásobit 	 z-ně-kolik-a-násob-i-t 	 zně-kolik-a-násob-i-t
zostoudit 	 z-o-stoud-i-t 	 z-ostoud-i-t
zprostředkovatelské 	 z-pro-střed-k-ova-tel-sk-é 	 z-prostřed-k-ova-telské
zprostředkuje 	 z-pro-střed-k-uje 	 z-pro-středk-uje
zprůmyslnělost 	 z-prů-mysl-n-ě-l-ost 	 z-prů-mysl-n-ěl-ost
zpět 	 zpět 	 zpě-t
zpěvačka 	 z-pě-v-a-č-k-a 	 z-pěv-a-čk-a
zpěčovat 	 zpěč-ova-t 	 z-pěč-ova-t
zpřísnět 	 z-přísn-ě-t 	 z-přís-n-ě-t
zrakový 	 zrak-ov-ý 	 z-rak-ov-ý
zveřejněné 	 z-veřej-n-ě-n-é 	 z-veřejn-ěn-é
zveřejnění 	 z-veřej-n-ě-n-í 	 z-veřejn-ěn-í
zvláště 	 zvláště 	 zvlášt-ě
zvážení 	 z-váž-en-í 	 z-váž-e-n-í
zvídavější 	 z-víd-a-v-ějš-í 	 z-víd-a-v-ěj-š-í
zádech 	 zád-e-ch 	 zád-ech
základem 	 zá-klad-e-m 	 zá-klad-em
závojnatkách 	 zá-voj-n-at-k-á-ch 	 zá-voj-n-at-k-ách
zůstalo 	 zů-sta-l-o 	 z-ů-sta-l-o
úchvatná 	 ú-chvat-n-á 	 ú-chv-at-n-á
újmě 	 ú-jm-ě 	 újm-ě
úspěšnější 	 ú-spěš-n-ějš-í 	 ú-spěš-n-ěj-š-í
úžasem 	 ú-žas-e-m 	 ú-žas-em
černým 	 čern-ý-m 	 čern-ým
českomalínský 	 česk-o-malín-sk-ý 	 čes-k-o-malín-sk-ý
českého 	 čes-k-é-ho 	 čes-k-ého
článkem 	 člán-k-e-m 	 člán-k-em
čsfr 	 č-s-f-r 	 čsfr
čsn 	 č-s-n 	 čsn
čssr 	 č-s-s-r 	 čssr
čtěte 	 čt-ě-te 	 čt-ět-e
čubička 	 čub-ič-k-a 	 čub-ičk-a
čubičku 	 čub-ič-k-u 	 čub-ičk-u
čzpi 	 č-z-p-i 	 čzp-i
šifrovaných 	 šifr-ova-n-ý-ch 	 šifr-ova-n-ých
šimůnek 	 šimůn-ek 	 šimůnek
šmankote 	 šmankote 	 šmank-ote
šumperka 	 šumperk-a 	 šumper-k-a
šíblová 	 šíbl-ová 	 šíbl-ov-á
žehravost 	 žehr-a-v-ost 	 žehrav-ost
železárnách 	 želez-árn-ách 	 želez-ár-n-ách
živnostenského 	 ži-v-n-ost-ensk-ého 	 ži-v-nosten-sk-ého
životními 	 ži-v-ot-n-í-m-i 	 ži-v-ot-n-ími
