absolventi 	 ab-solv-ent-i 	 absolvent-i
tkalcovnictví 	 tka-lc-ovnic-tv-í 	 tk-a-l-c-ov-n-ic-tv-í
tlapkách 	 tlap-k-á-ch 	 tlap-k-ách
tomáš 	 tomáš 	 tom-á-š
treperendo 	 treper-end-o 	 treperend-o
trpělivě 	 trp-ě-l-iv-ě 	 trp-ě-liv-ě
turbovrtulových 	 turbo-vrt-ul-ov-ých 	 turb-o-vrtul-ov-ých
turecký 	 turec-k-ý 	 tur-ec-k-ý
turek 	 turek 	 tur-ek
turné 	 turné 	 tur-n-é
tužba 	 tuž-b-a 	 tuž-ba
tvrzeními 	 tvrz-en-í-m-i 	 tvrz-en-ími
tzv 	 t-z-v 	 tzv
téhož 	 t-é-ho-ž 	 t-ého-ž
tímto 	 t-í-m-t-o 	 tím-t-o
týdeníku 	 týden-ík-u 	 týd-en-ík-u
těhotenství 	 těhoten-ství 	 těhoten-stv-í
těmi 	 t-ě-m-i 	 t-ěmi
třemi 	 tř-e-m-i 	 tř-emi
třetím 	 tř-e-t-í-m 	 tř-et-í-m
třineckých 	 třinec-k-ých 	 tř-inec-k-ých
ukazuju 	 u-kaz-u-j-u 	 u-kaz-uj-u
ukrutným 	 u-krut-n-ý-m 	 u-krut-n-ým
ulici 	 ul-ic-i 	 ulic-i
uloženými 	 u-lož-en-ý-m-i 	 u-lož-en-ými
umožnilo 	 u-možn-i-l-o 	 u-mož-n-i-l-o
umožnily 	 u-možn-i-l-y 	 u-mož-n-i-l-y
umrtvení 	 u-mr-tv-en-í 	 u-mrtv-en-í
uměle 	 u-m-ě-l-e 	 um-ě-l-e
umělostech 	 u-m-ě-l-ost-e-ch 	 um-ě-l-ost-ech
univerzitního 	 uni-verz-it-n-ího 	 univerz-it-n-ího
urgencích 	 urgenc-ích 	 urg-enc-ích
urgovat 	 urg-ova-t 	 u-rg-ova-t
uriah 	 uriah 	 u-riah
určitě 	 urč-it-ě 	 u-rč-it-ě
usd 	 u-s-d 	 u-sd
uskutečnily 	 u-s-kut-eč-n-i-l-y 	 u-skuteč-n-i-l-y
ustrnule 	 u-s-trn-u-l-e 	 u-s-tr-nu-l-e
uvádějí 	 u-vád-ěj-í 	 u-vád-ě-j-í
uzpůsobit 	 u-z-působ-i-t 	 u-z-pů-sob-i-t
uším 	 uš-ím 	 uš-í-m
užitečné 	 u-žit-eč-n-é 	 uži-t-eč-n-é
uživit 	 u-živ-i-t 	 u-ži-v-i-t
valašské 	 valaš-sk-é 	 valašsk-é
velkého 	 vel-k-é-ho 	 vel-k-ého
velvyslanectví 	 vel-vy-sl-a-n-ec-tv-í 	 velvy-sl-a-n-ec-tv-í
venkovan 	 ven-k-ov-an 	 ven-k-ovan
ventures 	 venture-s 	 ventures
vesnici 	 ves-nic-i 	 ves-n-ic-i
vezmeš 	 vez-m-e-š 	 vez-me-š
vezmou 	 vez-m-ou 	 vez-mou
veřejně 	 veř-ej-n-ě 	 veřej-n-ě
veškerým 	 veš-k-er-ý-m 	 veš-k-er-ým
vidimovat 	 vidim-ova-t 	 vi-dim-ova-t
vinohradského 	 vinohrad-sk-é-ho 	 vinohrad-sk-ého
virile 	 virile 	 viril-e
vizum 	 viz-um 	 vizum
vlastního 	 vlast-n-í-ho 	 vlast-n-ího
vlnu 	 vln-u 	 vl-n-u
vnitřnostech 	 v-nitř-n-ost-e-ch 	 v-nitř-n-ost-ech
vodolově 	 vodolov-ě 	 vodol-ov-ě
vrtulníky 	 vrt-ul-ník-y 	 vrtul-ník-y
vstupenek 	 vs-tup-en-ek 	 v-stup-en-ek
vstupenka 	 v-stup-enk-a 	 v-stup-en-k-a
vstupenku 	 v-stup-enk-u 	 v-stup-en-k-u
vstupenky 	 vstup-enk-y 	 v-stup-en-k-y
vynaložením 	 vy-na-lož-en-í-m 	 vy-na-lož-en-ím
vypočísti 	 vy-po-číst-i 	 vy-po-čís-ti
vysokoškolské 	 vys-ok-o-škol-sk-é 	 vysok-o-škol-sk-é
vysokoškolský 	 vys-ok-o-škol-sk-ý 	 vysok-o-škol-sk-ý
vysoká 	 vys-ok-á 	 vysok-á
vyčísti 	 vy-číst-i 	 vy-čís-ti
vyřinout 	 vy-řin-ou-t 	 vy-ři-nou-t
vzdělání 	 vz-děl-án-í 	 vz-děl-á-n-í
vzít 	 vz-í-t 	 v-z-í-t
válka 	 válk-a 	 vál-k-a
vás 	 v-á-s 	 v-ás
vítkovice 	 vít-k-ov-ic-e 	 vítk-ovice
vítkovického 	 vítk-ovic-k-ého 	 vítk-ovick-ého
vítězství 	 vítěz-ství 	 vítěz-stv-í
výhodnější 	 vý-hod-n-ějš-í 	 vý-hod-n-ěj-š-í
výsostným 	 výs-ost-n-ý-m 	 výs-ost-n-ým
výčitek 	 vý-čit-e-k 	 vý-čit-ek
větrovka 	 větr-ovk-a 	 větr-ov-k-a
všoupnout 	 v-šoup-nou-t 	 všoup-nou-t
vůnička 	 vůn-ič-k-a 	 vůn-ičk-a
westermannem 	 westermann-e-m 	 westermann-em
yse 	 y-s-e 	 ys-e
zafilosofovat 	 za-filo-sof-ova-t 	 za-fil-o-sof-ova-t
zahozených 	 za-hoz-en-ý-ch 	 za-hoz-en-ých
zahynul 	 za-hyn-u-l 	 za-hy-nu-l
zakusitelno 	 za-kus-i-tel-n-o 	 za-kus-i-teln-o
zapomínat 	 za-pomín-a-t 	 za-po-mín-a-t
započísti 	 za-po-číst-i 	 za-po-čís-ti
zasahují 	 za-sah-u-j-í 	 za-sah-uj-í
zatvrzují 	 za-tvrz-u-j-í 	 za-tvrz-uj-í
zaujatý 	 z-au-j-a-t-ý 	 za-u-j-a-t-ý
zaujmouti 	 zau-jm-ou-ti 	 za-u-j-mou-ti
zdeničky 	 zden-ič-k-y 	 zden-ičk-y
zdeněk 	 zdeněk 	 zden-ěk
zhypnotizovat 	 z-hypn-ot-iz-ova-t 	 z-hypnot-iz-ova-t
zločinem 	 zl-o-čin-e-m 	 zl-o-čin-em
zmoralizování 	 z-moral-iz-ová-n-í 	 z-moral-izová-n-í
zmramorovatěnost 	 z-mramor-ovat-ě-n-ost 	 z-mram-or-ovat-ě-n-ost
změněném 	 z-měn-ěn-é-m 	 z-měn-ěn-ém
znovuoživenost 	 z-nov-u-o-živ-en-ost 	 z-nov-u-o-ži-v-en-ost
zpět 	 zpět 	 zpě-t
zpěvačka 	 z-pě-v-a-č-k-a 	 z-pěv-a-č-k-a
zpěčovat 	 zpěč-ova-t 	 z-pěč-ova-t
zrentgenovat 	 z-rentgen-ova-t 	 zrentgen-ova-t
ztotožnit 	 z-to-tož-n-i-t 	 z-t-o-tož-n-i-t
ztotožňovat 	 z-to-tož-ň-ova-t 	 z-t-o-tožň-ova-t
zveřejněné 	 z-veřej-n-ě-n-é 	 z-veřej-n-ěn-é
zveřejnění 	 z-veřej-n-ě-n-í 	 z-veřej-n-ěn-í
zvláště 	 zvláště 	 zvláš-t-ě
zvolal 	 z-vol-a-l 	 zvol-a-l
zvolena 	 z-vol-en-a 	 zvol-en-a
zvoleny 	 z-vol-en-y 	 zvol-en-y
zvolnit 	 z-vol-n-i-t 	 zvol-n-i-t
zvážení 	 z-váž-en-í 	 z-váž-e-n-í
zvídavější 	 z-víd-a-v-ějš-í 	 z-víd-a-v-ěj-š-í
zvýhodnění 	 z-vý-hod-n-ěn-í 	 z-vý-hod-n-ě-n-í
zádech 	 zád-e-ch 	 zád-ech
základem 	 zá-klad-e-m 	 zá-klad-em
závad 	 zá-vad 	 zá-v-ad
závojnatkách 	 zá-voj-n-at-k-á-ch 	 zá-voj-n-at-k-ách
zůstalo 	 zů-sta-l-o 	 z-ů-sta-l-o
zůstanou 	 z-ů-sta-n-ou 	 zů-sta-n-ou
úspěšnější 	 ú-spěš-n-ějš-í 	 ú-spěš-n-ěj-š-í
útrobách 	 útrob-ách 	 ú-trob-ách
úžasem 	 ú-žas-e-m 	 ú-žas-em
černým 	 čern-ý-m 	 čern-ým
českomalínský 	 česk-o-malín-sk-ý 	 čes-k-o-malín-sk-ý
českého 	 čes-k-é-ho 	 čes-k-ého
článkem 	 člán-k-e-m 	 člán-k-em
čsfr 	 č-s-f-r 	 čsfr
čsn 	 č-s-n 	 čsn
čssr 	 č-s-s-r 	 čssr
čtvrtletí 	 čtvrt-let-í 	 čtvrt-l-et-í
čtěte 	 čt-ě-te 	 čt-ě-t-e
čubička 	 čub-ič-k-a 	 čub-ičk-a
čubičku 	 čub-ič-k-u 	 čub-ičk-u
čzpi 	 č-z-p-i 	 čzp-i
čímkoliv 	 č-í-m-koliv 	 č-ím-koliv
šifrovaných 	 šifr-ova-n-ý-ch 	 šifr-ova-n-ých
šmankote 	 šmankote 	 šmank-ote
štít 	 štít 	 št-í-t
šumperka 	 šumperk-a 	 šumper-k-a
šíblová 	 šíbl-ová 	 šíbl-ov-á
žehrat 	 žehr-a-t 	 žehra-t
žehravost 	 žehr-a-v-ost 	 žehrav-ost
železárnách 	 želez-árn-ách 	 želez-ár-n-ách
ženatý 	 žen-at-ý 	 ženat-ý
živnostenského 	 ži-v-n-ost-ensk-ého 	 ži-v-n-ost-en-sk-ého
životními 	 ži-v-ot-n-í-m-i 	 ži-v-ot-n-ími
