absolventi 	 ab-solv-ent-i 	 absolvent-i
sotva 	 sotva 	 s-otv-a
souboj 	 sou-boj 	 souboj
souborů 	 sou-bor-ů 	 soubor-ů
soudním 	 soud-n-ím 	 soud-n-í-m
sousedního 	 sou-sed-n-í-ho 	 sou-sed-n-ího
soustava 	 sou-stav-a 	 soustav-a
soutěž 	 sou-těž 	 sou-t-ěž
specifickým 	 speci-fic-k-ý-m 	 speci-fic-k-ým
speciál 	 speci-ál 	 speciál
spekulantem 	 spek-ul-ant-e-m 	 spekul-ant-em
spojkami 	 s-poj-k-a-m-i 	 s-poj-k-ami
spokojíte 	 s-pokoj-í-te 	 s-po-koj-í-te
spolupůsobit 	 spol-u-působ-i-t 	 spolu-působ-i-t
sportovní 	 sport-ov-n-í 	 s-port-ov-n-í
stabilní 	 stabil-n-í 	 stab-il-n-í
stagnuje 	 stagn-uje 	 s-tagn-uje
stanovení 	 stan-ov-en-í 	 stanov-en-í
stanovit 	 stan-ov-i-t 	 stanov-i-t
starožitných 	 star-o-ži-t-n-ých 	 staro-žit-n-ých
starých 	 star-ý-ch 	 star-ých
stavení 	 sta-v-en-í 	 s-tav-en-í
staška 	 staš-k-a 	 s-taš-k-a
stejném 	 stej-n-é-m 	 stejn-ém
stipendium 	 stipendi-um 	 sti-pendi-um
stojaté 	 stoj-at-é 	 st-oj-a-t-é
stokorunovou 	 st-o-korun-ov-ou 	 sto-korun-ov-ou
století 	 st-o-let-í 	 stol-et-í
stones 	 stone-s 	 stones
stornovat 	 storn-ova-t 	 stor-n-ova-t
stovkou 	 st-ovk-ou 	 st-ov-k-ou
stovku 	 st-ovk-u 	 st-ov-k-u
strahov 	 strahov 	 s-trah-ov
strahova 	 strahov-a 	 s-trah-ov-a
strahově 	 strahov-ě 	 s-trah-ov-ě
strašnicích 	 strašnic-í-ch 	 straš-nic-ích
strnutí 	 s-trn-u-t-í 	 s-tr-nu-t-í
stránku 	 strán-k-u 	 s-trán-k-u
strčit 	 strč-i-t 	 s-trč-i-t
studijní 	 stud-ij-n-í 	 studij-n-í
studijních 	 stud-ij-n-ích 	 studij-n-ích
studiích 	 stud-i-í-ch 	 stud-i-ích
stál 	 stá-l 	 stál
stála 	 stá-l-a 	 stál-a
stěžovatel 	 stěž-ova-tel 	 s-těž-ova-tel
střechách 	 střech-á-ch 	 střech-ách
střelit 	 střel-i-t 	 s-třel-i-t
stříbrolesklého 	 stříbr-o-lesk-l-é-ho 	 stříbr-o-lesk-l-ého
superdobrý 	 super-dobr-ý 	 superdobr-ý
supernova 	 super-nova 	 super-nov-a
supraphon 	 supra-phon 	 supraphon
svalovou 	 sval-ov-ou 	 s-val-ov-ou
svát 	 s-vá-t 	 svá-t
svídnici 	 svídnic-i 	 svíd-nic-i
svědomím 	 s-věd-om-í-m 	 s-věd-om-ím
světelné 	 svět-el-n-é 	 svět-eln-é
světelných 	 svět-el-n-ých 	 svět-eln-ých
systémem 	 systém-e-m 	 systém-em
tajemství 	 taj-em-stv-í 	 taj-emstv-í
takzvaném 	 tak-zv-a-n-é-m 	 tak-zv-a-n-ém
také 	 také 	 tak-é
telat 	 tel-at 	 tel-a-t
telefonního 	 tele-fon-n-í-ho 	 tele-fon-n-ího
televize 	 televize 	 telev-iz-e
temporalizovatelný 	 tempor-al-izova-teln-ý 	 tempor-al-izova-telný
tendenci 	 tend-enc-i 	 tendenc-i
tenounkým 	 ten-oun-k-ý-m 	 ten-ounk-ým
tesklivých 	 tesk-l-iv-ý-ch 	 tesk-liv-ých
tetička 	 tet-ič-k-a 	 tet-ičk-a
textil 	 textil 	 text-i-l
thajska 	 thaj-sk-a 	 thajsk-a
theodicée 	 theodicée 	 theodic-ée
tikem 	 tik-e-m 	 tik-em
tkalcovnictví 	 tka-lc-ovnic-tv-í 	 tk-a-l-c-ov-nic-tv-í
tlapkách 	 tlap-k-á-ch 	 tlap-k-ách
tomáš 	 tomáš 	 t-om-á-š
totožný 	 totožn-ý 	 t-o-tož-n-ý
treperendo 	 treper-end-o 	 treperend-o
trní 	 trn-í 	 tr-n-í
tropickém 	 trop-ick-ém 	 trop-ic-k-ém
trpělivě 	 trp-ě-l-iv-ě 	 trp-ě-liv-ě
tržním 	 trž-n-ím 	 trž-n-í-m
turbovrtulových 	 turbo-vrt-ul-ov-ých 	 turbo-vrtul-ov-ých
turné 	 turné 	 tur-n-é
tužeb 	 tuž-eb 	 tužeb
tvrzeními 	 tvrz-en-í-m-i 	 tvrz-en-ími
tzv 	 t-z-v 	 tzv
téhož 	 t-é-ho-ž 	 t-ého-ž
tématu 	 tém-at-u 	 témat-u
tímto 	 t-í-m-t-o 	 t-ím-to
týdeníku 	 týden-ík-u 	 týd-en-ík-u
těhotenství 	 těhoten-ství 	 těh-oten-stv-í
těmi 	 t-ě-m-i 	 t-ěmi
třemi 	 tř-e-m-i 	 tř-emi
třesoucí 	 třes-ou-c-í 	 třes-ouc-í
třetím 	 tř-e-t-í-m 	 tř-et-í-m
ukazuju 	 u-kaz-u-j-u 	 u-kaz-uj-u
ukrutným 	 u-krut-n-ý-m 	 u-krut-n-ým
ulici 	 ul-ic-i 	 ulic-i
uloženými 	 u-lož-en-ý-m-i 	 u-lož-en-ými
umožnilo 	 u-možn-i-l-o 	 u-mož-n-i-l-o
umožnily 	 u-možn-i-l-y 	 u-mož-n-i-l-y
uměle 	 u-m-ě-l-e 	 um-ě-l-e
umělostech 	 u-m-ě-l-ost-e-ch 	 umě-l-ost-ech
unikát 	 unik-át 	 un-ik-á-t
univerzitního 	 uni-verz-it-n-ího 	 univerz-it-n-ího
urgenci 	 urg-enc-i 	 u-rgenc-i
určitě 	 urč-it-ě 	 u-rč-it-ě
usa 	 u-s-a 	 us-a
usd 	 u-s-d 	 u-sd
uskutečnily 	 u-s-kut-eč-n-i-l-y 	 u-skuteč-n-i-l-y
ustrnule 	 u-s-trn-u-l-e 	 u-s-tr-nu-l-e
usvědčit 	 u-svědč-i-t 	 u-svěd-č-i-t
uzpůsobit 	 u-z-působ-i-t 	 u-z-pů-sob-i-t
uším 	 uš-ím 	 uš-í-m
užitečné 	 u-žit-eč-n-é 	 u-ži-t-eč-n-é
uživit 	 u-živ-i-t 	 u-ži-v-i-t
vanka 	 van-k-a 	 vank-a
velkého 	 vel-k-é-ho 	 vel-k-ého
velvyslanectví 	 vel-vy-sl-a-n-ec-tv-í 	 velvy-sla-nec-tv-í
ventures 	 venture-s 	 ventures
vesnici 	 ves-nic-i 	 ves-n-ic-i
vespolek 	 ve-s-pol-ek 	 vespol-ek
vezmeš 	 vez-m-e-š 	 vez-meš
večera 	 večer-a 	 večera
veřejně 	 veř-ej-n-ě 	 veřej-n-ě
veškerým 	 veš-k-er-ý-m 	 veš-k-er-ým
vinohradského 	 vinohrad-sk-é-ho 	 vinohrad-sk-ého
virile 	 virile 	 viril-e
vlastního 	 vlast-n-í-ho 	 vlast-n-ího
vnitřnostech 	 v-nitř-n-ost-e-ch 	 v-nitř-n-ost-ech
vodolově 	 vodolov-ě 	 vodol-ov-ě
vraštět 	 vraš-t-ě-t 	 vrašt-ě-t
vrtulníky 	 vrt-ul-ník-y 	 vrt-ul-n-ík-y
vrátnice 	 vrát-nic-e 	 vrát-n-ic-e
vstupenek 	 vs-tup-en-ek 	 v-stup-en-ek
vstupenka 	 v-stup-enk-a 	 v-stup-en-k-a
vstupenku 	 v-stup-enk-u 	 v-stup-en-k-u
vstupenky 	 vstup-enk-y 	 v-stup-en-k-y
vynaložením 	 vy-na-lož-en-í-m 	 vy-na-lož-en-ím
vyplaněný 	 vy-plan-ě-n-ý 	 vy-plan-ěn-ý
vypočísti 	 vy-po-číst-i 	 vy-po-čís-ti
vysokoškolské 	 vys-ok-o-škol-sk-é 	 vys-oko-škol-sk-é
vysokoškolský 	 vys-ok-o-škol-sk-ý 	 vys-oko-škol-sk-ý
vyspinkat 	 vy-sp-ink-a-t 	 vy-spink-a-t
vyspělým 	 vy-spě-l-ým 	 vy-spěl-ým
vysílací 	 vy-síl-a-c-í 	 vy-síl-ac-í
vyčísti 	 vy-číst-i 	 vy-čís-ti
vyřinout 	 vy-řin-ou-t 	 vy-ři-nou-t
vzdělání 	 vz-děl-án-í 	 vz-děl-á-n-í
válka 	 válk-a 	 vál-k-a
vás 	 v-á-s 	 v-ás
vítkovice 	 vít-k-ov-ic-e 	 vítk-ov-ic-e
vítkovického 	 vítk-ovic-k-ého 	 vít-k-ov-ic-k-ého
vítkovickém 	 vítk-ovic-k-ém 	 vít-k-ov-ic-k-ém
vítězství 	 vítěz-ství 	 vítěz-stv-í
výhodnější 	 vý-hod-n-ějš-í 	 vý-hod-n-ěj-š-í
výsostným 	 výs-ost-n-ý-m 	 výs-ost-n-ým
výčitek 	 vý-čit-e-k 	 vý-čit-ek
vševědova 	 vševěd-ov-a 	 vš-e-věd-ov-a
vůnička 	 vůn-ič-k-a 	 vůn-ičk-a
westermannem 	 westermann-e-m 	 westerman-n-em
whitney 	 whitney 	 whit-ne-y
yse 	 y-s-e 	 ys-e
zafilosofovat 	 za-filo-sof-ova-t 	 za-fil-o-sof-ova-t
zahozených 	 za-hoz-en-ý-ch 	 za-hoz-en-ých
zahynul 	 za-hyn-u-l 	 za-hy-nu-l
zakusitelno 	 za-kus-i-tel-n-o 	 za-kus-i-teln-o
zaměstnancům 	 za-měst-n-an-c-ům 	 za-měst-n-a-n-c-ům
zanadávat 	 za-na-d-á-v-a-t 	 za-nad-á-v-a-t
zapomnění 	 za-po-mn-ě-n-í 	 za-po-mn-ěn-í
zapomínat 	 za-pomín-a-t 	 za-po-mín-a-t
započísti 	 za-po-číst-i 	 za-po-čís-ti
zaprodávat 	 za-pro-d-á-v-a-t 	 za-prod-á-v-a-t
zareagovat 	 za-re-ag-ova-t 	 za-reag-ova-t
zasahují 	 za-sah-u-j-í 	 za-sah-uj-í
zasklívaně 	 za-skl-í-v-a-n-ě 	 za-sklí-v-a-n-ě
zaslíbeni 	 za-s-líb-en-i 	 za-slíb-en-i
zasmyčkování 	 za-smyč-k-ová-n-í 	 za-s-myč-k-ová-n-í
zatvrzují 	 za-tvrz-u-j-í 	 za-tvrz-uj-í
zaujatý 	 z-au-j-a-t-ý 	 za-u-j-a-t-ý
zaujmouti 	 zau-jm-ou-ti 	 za-u-j-mou-ti
zdeničky 	 zden-ič-k-y 	 zden-ičk-y
zdeněk 	 zdeněk 	 zd-en-ěk
zemím 	 zem-ím 	 zem-í-m
zinventovat 	 z-invent-ova-t 	 z-in-vent-ova-t
zločinem 	 zl-o-čin-e-m 	 zl-o-čin-em
zmoralizování 	 z-moral-iz-ová-n-í 	 z-moral-izová-n-í
změněném 	 z-měn-ěn-é-m 	 z-měn-ěn-ém
znovuoživenost 	 z-nov-u-o-živ-en-ost 	 z-nov-u-o-ži-v-en-ost
znásobovaný 	 z-násob-ova-n-ý 	 z-ná-sob-ova-n-ý
zorganizovaný 	 z-organ-iz-ova-n-ý 	 z-organ-izova-n-ý
zprostředkovatelské 	 z-pro-střed-k-ova-tel-sk-é 	 z-pro-střed-k-ova-telské
zprostředkuje 	 z-pro-střed-k-uje 	 z-pro-středk-uje
zpět 	 zpět 	 zpě-t
zpěvačka 	 z-pě-v-a-č-k-a 	 z-pě-v-a-čk-a
zpěčovat 	 zpěč-ova-t 	 z-pěč-ova-t
zrakový 	 zrak-ov-ý 	 z-rak-ov-ý
ztotožnit 	 z-to-tož-n-i-t 	 z-t-o-tož-n-i-t
zveřejněné 	 z-veřej-n-ě-n-é 	 z-veřej-n-ěn-é
zveřejnění 	 z-veřej-n-ě-n-í 	 z-veřej-n-ěn-í
zvláště 	 zvláště 	 zvlášt-ě
zvídavější 	 z-víd-a-v-ějš-í 	 z-víd-a-v-ěj-š-í
zádech 	 zád-e-ch 	 zád-ech
základem 	 zá-klad-e-m 	 zá-klad-em
závojnatkách 	 zá-voj-n-at-k-á-ch 	 zá-voj-n-at-k-ách
zůstalo 	 zů-sta-l-o 	 z-ů-sta-l-o
úspěšnější 	 ú-spěš-n-ějš-í 	 ú-spěš-n-ěj-š-í
útrobách 	 útrob-ách 	 ú-trob-ách
úzká 	 úz-k-á 	 ú-zk-á
úžasem 	 ú-žas-e-m 	 ú-žas-em
černým 	 čern-ý-m 	 čern-ým
českomalínský 	 česk-o-malín-sk-ý 	 čes-k-o-malín-sk-ý
českého 	 čes-k-é-ho 	 čes-k-ého
čich 	 čich 	 č-ich
článkem 	 člán-k-e-m 	 člán-k-em
čokoládou 	 čokolád-ou 	 čo-kolád-ou
čsfr 	 č-s-f-r 	 čsfr
čsn 	 č-s-n 	 čsn
čssr 	 č-s-s-r 	 čssr
čtvrtletního 	 čtvrt-let-n-ího 	 čtvrt-l-et-n-ího
čtvrtletně 	 čtvrt-let-n-ě 	 čtvrt-l-et-n-ě
čtvrtletí 	 čtvrt-let-í 	 čtvrt-l-et-í
čubička 	 čub-ič-k-a 	 čub-ičk-a
čubičku 	 čub-ič-k-u 	 čub-ičk-u
čzpi 	 č-z-p-i 	 čzp-i
šifrovaných 	 šifr-ova-n-ý-ch 	 šifr-ova-n-ých
škudlit 	 škud-l-i-t 	 škudl-i-t
škádlit 	 škádl-i-t 	 škád-l-i-t
šmejkal 	 šmejkal 	 šmejk-a-l
šprýmovat 	 šprým-ova-t 	 š-prým-ova-t
štít 	 štít 	 št-í-t
šumperka 	 šumperk-a 	 šumper-k-a
švýcarské 	 švýcar-sk-é 	 švý-car-sk-é
šíblová 	 šíbl-ová 	 šíbl-ov-á
žaludek 	 žaludek 	 žalud-ek
žehravost 	 žehr-a-v-ost 	 že-hrav-ost
železárnách 	 želez-árn-ách 	 želez-ár-n-ách
žernově 	 žernov-ě 	 žern-ov-ě
živnostenského 	 ži-v-n-ost-ensk-ého 	 ži-v-n-ost-en-sk-ého
životními 	 ži-v-ot-n-í-m-i 	 ži-v-ot-n-ími
žádoucí 	 žád-ou-c-í 	 žád-ouc-í
