absolventi 	 ab-solv-ent-i 	 absolvent-i
stovkou 	 st-ovk-ou 	 st-ov-k-ou
stovku 	 st-ovk-u 	 st-ov-k-u
strahov 	 strahov 	 strah-ov
strahova 	 strahov-a 	 strah-ov-a
strahově 	 strahov-ě 	 strah-ov-ě
strašnicích 	 strašnic-í-ch 	 straš-nic-ích
strnutí 	 s-trn-u-t-í 	 s-tr-nu-t-í
studiích 	 stud-i-í-ch 	 stud-i-ích
stál 	 stá-l 	 stál
stála 	 stá-l-a 	 stál-a
stěžovatel 	 stěž-ova-tel 	 s-těž-ova-tel
střechách 	 střech-á-ch 	 střech-ách
stříbrolesklého 	 stříbr-o-lesk-l-é-ho 	 stříbr-o-lesk-l-ého
střízlivět 	 stříz-l-iv-ě-t 	 střízl-iv-ě-t
superdobrý 	 super-dobr-ý 	 super-d-obr-ý
supernova 	 super-nova 	 super-nov-a
supraphon 	 supra-phon 	 su-prap-hon
svraštil 	 s-vrašt-i-l 	 s-vraš-t-i-l
svrtět 	 s-vrt-ě-t 	 svrt-ě-t
svát 	 s-vá-t 	 svá-t
svědkové 	 s-věd-k-ové 	 s-věd-k-ov-é
svědomím 	 s-věd-om-í-m 	 s-věd-om-ím
světelné 	 svět-el-n-é 	 svět-eln-é
světelných 	 svět-el-n-ých 	 svět-eln-ých
systémem 	 systém-e-m 	 systém-em
tajemství 	 taj-em-stv-í 	 taj-e-m-stv-í
takzvaném 	 tak-zv-a-n-é-m 	 tak-zv-a-n-ém
také 	 také 	 tak-é
tati 	 tat-i 	 ta-ti
technologického 	 techn-o-log-ick-ého 	 techn-o-log-ic-k-ého
telat 	 tel-at 	 tel-a-t
telefonního 	 tele-fon-n-í-ho 	 tele-fon-n-ího
televize 	 televize 	 televiz-e
temporalizovatelný 	 tempor-al-izova-teln-ý 	 tempor-al-iz-ova-teln-ý
tendenci 	 tend-enc-i 	 tendenc-i
tenounkým 	 ten-oun-k-ý-m 	 ten-ounk-ým
tesklivých 	 tesk-l-iv-ý-ch 	 tesk-liv-ých
tetička 	 tet-ič-k-a 	 tet-ičk-a
textil 	 textil 	 text-i-l
tikem 	 tik-e-m 	 tik-em
tips 	 tips 	 tip-s
tisovitý 	 tis-ovit-ý 	 tisovit-ý
tkalcovnictví 	 tka-lc-ovnic-tv-í 	 tk-a-l-c-ov-n-ic-tv-í
tlapkách 	 tlap-k-á-ch 	 tlap-k-ách
tomáš 	 tomáš 	 tomá-š
tops 	 tops 	 top-s
totožný 	 totožn-ý 	 totož-n-ý
trní 	 trn-í 	 trní
trojí 	 tr-oj-í 	 troj-í
tropickém 	 trop-ick-ém 	 trop-ic-k-ém
turbovrtulových 	 turbo-vrt-ul-ov-ých 	 turb-o-vrtul-ov-ých
turistiky 	 tur-ist-ik-y 	 turist-ik-y
turné 	 turné 	 tur-n-é
tužba 	 tuž-b-a 	 tuž-ba
tvrzeními 	 tvrz-en-í-m-i 	 tvrz-en-ími
tzv 	 t-z-v 	 t-zv
téhož 	 t-é-ho-ž 	 t-ého-ž
tímto 	 t-í-m-t-o 	 t-ím-t-o
týdeníku 	 týden-ík-u 	 týde-n-ík-u
těhotenství 	 těhoten-ství 	 těhoten-stv-í
těmi 	 t-ě-m-i 	 t-ěmi
třemi 	 tř-e-m-i 	 tř-emi
třetím 	 tř-e-t-í-m 	 tř-et-í-m
třineckých 	 třinec-k-ých 	 tř-inec-k-ých
ukazuju 	 u-kaz-u-j-u 	 u-kaz-uj-u
ukrutným 	 u-krut-n-ý-m 	 u-krut-n-ým
ulici 	 ul-ic-i 	 ulic-i
uloženými 	 u-lož-en-ý-m-i 	 u-lož-en-ými
umožnilo 	 u-možn-i-l-o 	 u-mož-n-i-l-o
umožnily 	 u-možn-i-l-y 	 u-mož-n-i-l-y
uměle 	 u-m-ě-l-e 	 um-ě-l-e
umělostech 	 u-m-ě-l-ost-e-ch 	 um-ě-l-ost-ech
univerzitního 	 uni-verz-it-n-ího 	 univerz-it-n-ího
urgencích 	 urgenc-ích 	 urg-enc-ích
určitě 	 urč-it-ě 	 u-rč-i-t-ě
usd 	 u-s-d 	 u-sd
uskutečnily 	 u-s-kut-eč-n-i-l-y 	 u-skuteč-n-i-l-y
ustrnule 	 u-s-trn-u-l-e 	 u-s-tr-nu-l-e
uzpůsobit 	 u-z-působ-i-t 	 u-z-pů-sob-i-t
uživit 	 u-živ-i-t 	 u-ži-v-i-t
vanka 	 van-k-a 	 vank-a
vaně 	 van-ě 	 va-n-ě
velkého 	 vel-k-é-ho 	 vel-k-ého
velvyslanectví 	 vel-vy-sl-a-n-ec-tv-í 	 velvy-sl-a-nec-tv-í
venkovan 	 ven-k-ov-an 	 ven-k-ovan
ventures 	 venture-s 	 ventures
vezmeš 	 vez-m-e-š 	 vez-meš
vezmou 	 vez-m-ou 	 vez-mou
veřejně 	 veř-ej-n-ě 	 veřej-n-ě
veškerým 	 veš-k-er-ý-m 	 veš-k-er-ým
vinohradského 	 vinohrad-sk-é-ho 	 vin-o-hrad-sk-ého
virile 	 virile 	 viril-e
vlastního 	 vlast-n-í-ho 	 vlast-n-ího
vlaštovčí 	 vlašt-ov-č-í 	 vlašt-ovč-í
vnitřnostech 	 v-nitř-n-ost-e-ch 	 v-nitř-n-ost-ech
vodolově 	 vodolov-ě 	 vodol-ov-ě
vrtulníky 	 vrt-ul-ník-y 	 vrtul-ník-y
vstupenek 	 vs-tup-en-ek 	 v-stup-en-ek
vstupenka 	 v-stup-enk-a 	 v-stup-en-k-a
vstupenku 	 v-stup-enk-u 	 v-stup-en-k-u
vstupenky 	 vstup-enk-y 	 v-stup-en-k-y
vychovat 	 vy-chov-a-t 	 vy-chova-t
vynaložením 	 vy-na-lož-en-í-m 	 vy-na-lož-en-ím
vypočísti 	 vy-po-číst-i 	 vy-po-čís-ti
vysokoškolské 	 vys-ok-o-škol-sk-é 	 vys-o-k-o-škol-sk-é
vysokoškolský 	 vys-ok-o-škol-sk-ý 	 vys-o-k-o-škol-sk-ý
vyspinkat 	 vy-sp-ink-a-t 	 vy-spink-a-t
vysílací 	 vy-síl-a-c-í 	 vy-síl-ac-í
vytít 	 vy-t-í-t 	 vy-tí-t
vyčísti 	 vy-číst-i 	 vy-čís-ti
vyřinout 	 vy-řin-ou-t 	 vy-ři-nou-t
vzdělání 	 vz-děl-án-í 	 vz-děl-á-n-í
vzít 	 vz-í-t 	 vzí-t
vás 	 v-á-s 	 v-ás
víte 	 v-í-te 	 ví-te
vítkovice 	 vít-k-ov-ic-e 	 vítk-ov-ic-e
vítězství 	 vítěz-ství 	 vítěz-stv-í
výsostným 	 výs-ost-n-ý-m 	 výs-ost-n-ým
výčitek 	 vý-čit-e-k 	 vý-čit-ek
větrovka 	 větr-ovk-a 	 větr-ov-k-a
vůnička 	 vůn-ič-k-a 	 vůn-ičk-a
westermannem 	 westermann-e-m 	 westermann-em
yse 	 y-s-e 	 ys-e
zafilosofovat 	 za-filo-sof-ova-t 	 za-fil-o-sof-ova-t
zahozených 	 za-hoz-en-ý-ch 	 za-hoz-en-ých
zahynul 	 za-hyn-u-l 	 za-hy-nu-l
zakusitelno 	 za-kus-i-tel-n-o 	 za-kus-i-teln-o
zaplacené 	 za-plac-en-é 	 za-plac-e-n-é
zapomínat 	 za-pomín-a-t 	 za-po-mín-a-t
započísti 	 za-po-číst-i 	 za-po-čís-ti
zasahují 	 za-sah-u-j-í 	 za-sah-uj-í
zatracená 	 za-trac-en-á 	 za-trac-e-n-á
zatvrzují 	 za-tvrz-u-j-í 	 za-tvrz-uj-í
zaujatý 	 z-au-j-a-t-ý 	 za-u-j-a-t-ý
zaujmouti 	 zau-jm-ou-ti 	 za-u-j-mou-ti
zdaleka 	 z-dal-ek-a 	 zdal-ek-a
zdeničky 	 zden-ič-k-y 	 zden-ičk-y
zdeněk 	 zdeněk 	 zden-ěk
zdokonalit 	 z-do-kon-a-l-i-t 	 z-do-kon-al-i-t
zdřevnatět 	 z-dřev-n-at-ě-t 	 zdřev-n-at-ě-t
zkrácené 	 z-krác-en-é 	 z-krác-e-n-é
zločinem 	 zl-o-čin-e-m 	 zl-o-čin-em
zmizely 	 z-miz-e-l-y 	 z-miz-el-y
změněném 	 z-měn-ěn-é-m 	 z-měn-ěn-ém
znovuoživenost 	 z-nov-u-o-živ-en-ost 	 z-nov-u-o-ži-v-en-ost
zpívá 	 z-pí-v-á 	 zpí-v-á
zpět 	 zpět 	 zpě-t
zpěvačka 	 z-pě-v-a-č-k-a 	 z-pě-v-ačk-a
zrakový 	 zrak-ov-ý 	 z-rak-ov-ý
zveřejněné 	 z-veřej-n-ě-n-é 	 z-veřej-n-ěn-é
zvláště 	 zvláště 	 zvlášt-ě
zvážení 	 z-váž-en-í 	 z-váž-e-n-í
zvídavější 	 z-víd-a-v-ějš-í 	 z-víd-a-v-ěj-š-í
zvýhodnění 	 z-vý-hod-n-ěn-í 	 z-vý-hod-n-ě-n-í
zádech 	 zád-e-ch 	 zád-ech
základem 	 zá-klad-e-m 	 zá-klad-em
zástěrka 	 zá-stěr-k-a 	 zá-stěrk-a
zátočiny 	 zá-toč-in-y 	 zá-točin-y
závojnatkách 	 zá-voj-n-at-k-á-ch 	 zá-voj-n-at-k-ách
zčásti 	 z-část-i 	 z-čás-t-i
zůstalo 	 zů-sta-l-o 	 z-ů-sta-l-o
úspěšnější 	 ú-spěš-n-ějš-í 	 ú-spěš-n-ěj-š-í
útrobách 	 útrob-ách 	 ú-trob-ách
úzká 	 úz-k-á 	 úzk-á
úžasem 	 ú-žas-e-m 	 ú-žas-em
čepici 	 čep-ic-i 	 čepic-i
černým 	 čern-ý-m 	 čern-ým
čerstvého 	 čerstv-ého 	 čerst-v-ého
českomalínský 	 česk-o-malín-sk-ý 	 čes-k-o-malín-sk-ý
českou 	 čes-k-ou 	 česk-ou
českého 	 čes-k-é-ho 	 čes-k-ého
článkem 	 člán-k-e-m 	 člán-k-em
čsfr 	 č-s-f-r 	 čsfr
čsn 	 č-s-n 	 čsn
čssr 	 č-s-s-r 	 čssr
čtvrtletně 	 čtvrt-let-n-ě 	 čtvrt-l-et-n-ě
čtvrtletí 	 čtvrt-let-í 	 čtvrt-l-et-í
čtěte 	 čt-ě-te 	 čt-ě-t-e
čubička 	 čub-ič-k-a 	 čub-ičk-a
čubičku 	 čub-ič-k-u 	 čub-ičk-u
čzpi 	 č-z-p-i 	 čzp-i
řetězových 	 řetěz-ov-ých 	 ře-těz-ov-ých
šel 	 še-l 	 š-e-l
šifrovaných 	 šifr-ova-n-ý-ch 	 šifr-ova-n-ých
štít 	 štít 	 ští-t
šíblová 	 šíbl-ová 	 šíbl-ov-á
žehravost 	 žehr-a-v-ost 	 že-hrav-ost
železárnách 	 želez-árn-ách 	 želez-ár-n-ách
živnostenského 	 ži-v-n-ost-ensk-ého 	 ži-v-n-osten-sk-ého
životními 	 ži-v-ot-n-í-m-i 	 ži-v-ot-n-ími
žádoucí 	 žád-ou-c-í 	 žád-ouc-í
